Number,Name,Abbre,City,Division,Conference,Captain,Assistant #1,Assistant #2,Payroll,TotalPlayersSalaries,ExpensePerDay,CoachID,ScheduleGameInAYear,Morale,PlayOffEliminated,PowerRanking,PlayOffWinRound,StandingPlayoffTitle,Streak,Last10W,Last10L,Last10T,Last10OTW,Last10OTL,Last10SOW,Last10SOL,GP,W,L,T,OTW,OTL,SOW,SOL,Points,GF,GA,HomeGP,HomeW,HomeL,HomeT,HomeOTW,HomeOTL,HomeSOW,HomeSOL,HomeGF,HomeGA,PPAttemp,PPGoal,PKAttemp,PKGoalGA,PKGoalGF,ShotsFor,ShotsAga,ShotsBlock,ShotsPerPeriod #1,ShotsPerPeriod #2,ShotsPerPeriod #3,ShotsPerPeriod #4,GoalsPerPeriod #1,GoalsPerPeriod #2,GoalsPerPeriod #3,GoalsPerPeriod #4,PuckTimeInZone DF,PuckTimeInZone OF,PuckTimeInZone NT,PuckTimeControlinZone DF,PuckTimeControlinZone OF,PuckTimeControlinZone NT,Shutouts,TotalGoal,TotalAssist,TotalPoint,Pim,Hits,Face Off Won Defensif Zone, Face Off Total Defensif Zone,Face Off Won Offensif Zone,Face Off Total Offensif Zone,Face Off Won Neutral Zone,Face Off Total Neutral Zone,EmptyNetGoal
11,Griffins,GRP,Grand Rapids,Central Division,Western Conference,0,0,0,0,,0,129,0,50,True,13,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,City Barons,OCB,Oklahoma,Northwest Division,Western Conference,0,0,0,0,,0,37,0,50,True,24,0,,L3,4,6,0,0,0,0,0,16,9,7,0,0,0,0,0,18,51,51,7,3,4,0,0,0,0,0,20,26,30,5,21,5,0,433,496,132,125,132,162,14,16,17,17,1,22623,23324,12879,6989,16208,6414,0,51,88,139,59,264,251,517,222,458,119,260,0,
13,Rampage,SAR,San Antonio,Southeast Division,Eastern Conference,0,0,0,0,,0,17,0,50,True,14,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,Monarchs,MAN,Manchester,Pacific Division,Western Conference,0,0,0,0,,0,16,0,50,True,15,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,Aeros,HOU,Houston,Northwest Division,Western Conference,0,0,0,0,,0,94,0,50,True,16,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,Bulldogs,HAM,Hamilton,Northeast Division,Eastern Conference,0,0,0,0,,0,73,0,50,True,17,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,Admirals,MIL,Milwaukee,Central Division,Western Conference,0,0,0,0,,0,8,0,50,True,18,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,Devils,ALB,Albany,Orr Division,Eastern Conference,0,0,0,0,,0,52,0,50,True,9,0,,L3,2,3,0,0,1,0,0,6,2,4,0,0,0,0,0,4,12,17,3,1,2,0,0,0,0,0,6,7,5,0,7,3,0,163,164,50,52,62,42,7,5,3,4,0,8377,8881,4742,2583,6196,2474,1,12,22,34,14,128,85,195,94,194,47,96,0,
19,Sound Tigers,BPT,Bridgeport,Orr Division,Eastern Conference,0,0,0,0,,0,126,0,50,True,19,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,Whale,CON,Connecticut,Orr Division,Eastern Conference,0,0,0,0,,0,115,0,50,True,20,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,Senators,BNG,Binghamton,Northeast Division,Eastern Conference,0,0,0,0,,0,18,0,50,True,7,0,,L4,3,6,0,1,0,0,0,10,4,6,0,0,0,0,0,8,23,29,5,2,3,0,0,0,0,0,13,17,23,6,11,2,0,252,294,90,70,79,101,2,7,7,8,1,14974,13667,7759,4637,9540,3662,1,23,44,67,24,132,157,335,159,297,77,155,0,
22,Phantoms,ADP,Adirondack,Orr Division,Eastern Conference,159,0,2522,0,,0,60,0,50,True,28,0,,OTL1,0,3,0,0,1,0,0,4,0,4,0,0,0,0,0,0,3,19,2,0,2,0,0,0,0,0,3,9,12,0,6,1,0,81,234,69,29,21,31,0,2,1,0,0,9067,2808,2603,1881,1800,935,0,3,5,8,10,70,54,212,26,95,11,55,0,
23,Pirates,POR,Portland,Pacific Division,Western Conference,0,0,0,0,,0,95,0,50,True,25,0,,L4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,18,2,0,2,0,0,0,0,0,5,9,3,0,15,4,0,134,136,45,40,55,39,0,3,2,2,0,5287,6229,2884,1546,4523,1431,0,7,11,18,28,80,42,100,59,134,39,65,0,
24,Penguins,WBS,Wilkes-Barre Scranton,Orr Division,Eastern Conference,0,0,0,0,,0,100,0,50,True,8,0,,L3,2,4,0,0,0,0,0,6,2,4,0,0,0,0,0,4,17,20,3,1,2,0,0,0,0,0,8,12,26,4,12,2,0,203,195,64,83,56,64,0,5,4,8,0,9011,8249,4340,2542,5843,2138,1,17,28,45,24,115,112,204,123,206,56,94,0,
25,Rivermen,PEO,Peoria,Central Division,Western Conference,0,0,0,0,,0,5,0,50,True,29,0,,L4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,24,2,0,2,0,0,0,0,0,1,9,5,1,8,3,0,62,201,68,12,23,27,0,2,1,1,0,8754,2994,2652,1718,1842,982,0,4,5,9,23,68,48,168,17,75,21,70,0,
26,Sharks,WOR,Worcester,Pacific Division,Western Conference,0,0,0,0,,0,6,0,50,True,4,0,,OTL1,5,4,0,0,1,0,0,20,14,6,0,0,0,0,0,28,93,58,11,7,4,0,0,0,0,0,46,33,46,13,26,4,1,634,590,190,184,220,229,1,29,38,26,0,30041,26822,15662,8732,18355,7717,2,93,157,250,77,319,333,629,308,579,177,349,1,
27,Admirals,NOR,Norfolk,Southeast Division,Eastern Conference,0,0,0,0,,0,75,0,50,True,3,0,,L2,5,4,0,1,0,0,0,15,11,4,0,0,0,0,0,22,63,37,8,7,1,0,0,0,0,0,40,17,27,9,40,4,1,628,415,105,196,201,227,4,16,25,21,1,17949,25922,10910,5552,19291,5750,0,63,111,174,107,359,229,432,380,605,161,269,0,
28,Marlies,TOR,Toronto,Northeast Division,Eastern Conference,0,0,0,0,,0,127,0,50,True,21,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,Wolves,CHI,Chicago,Northwest Division,Western Conference,0,0,0,0,,0,103,0,50,True,22,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,Bears,HER,Hershey,Southeast Division,Eastern Conference,0,0,0,0,,0,109,0,50,True,23,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
