Number,Name,Abbre,City,Division,Conference,Captain,Assistant #1,Assistant #2,Payroll,TotalPlayersSalaries,ExpensePerDay,CoachID,ScheduleGameInAYear,Morale,PlayOffEliminated,PowerRanking,PlayOffWinRound,StandingPlayoffTitle,Streak,Last10W,Last10L,Last10T,Last10OTW,Last10OTL,Last10SOW,Last10SOL,GP,W,L,T,OTW,OTL,SOW,SOL,Points,GF,GA,HomeGP,HomeW,HomeL,HomeT,HomeOTW,HomeOTL,HomeSOW,HomeSOL,HomeGF,HomeGA,PPAttemp,PPGoal,PKAttemp,PKGoalGA,PKGoalGF,ShotsFor,ShotsAga,ShotsBlock,ShotsPerPeriod #1,ShotsPerPeriod #2,ShotsPerPeriod #3,ShotsPerPeriod #4,GoalsPerPeriod #1,GoalsPerPeriod #2,GoalsPerPeriod #3,GoalsPerPeriod #4,PuckTimeInZone DF,PuckTimeInZone OF,PuckTimeInZone NT,PuckTimeControlinZone DF,PuckTimeControlinZone OF,PuckTimeControlinZone NT,Shutouts,TotalGoal,TotalAssist,TotalPoint,Pim,Hits,Face Off Won Defensif Zone, Face Off Total Defensif Zone,Face Off Won Offensif Zone,Face Off Total Offensif Zone,Face Off Won Neutral Zone,Face Off Total Neutral Zone,EmptyNetGoal
11,Griffins,GRP,Grand Rapids,Central Division,Western Conference,0,0,0,694335,191333,1051,237,82,50,False,24,0,E,L3,2,8,0,0,0,0,0,82,25,54,0,0,0,3,0,56,207,357,41,13,26,0,0,0,2,0,93,165,176,21,147,30,1,2350,3600,1103,777,786,769,28,86,65,53,3,165966,78125,52009,33170,54738,21301,6,207,400,607,320,1351,975,2898,675,1732,434,1276,1,
12,Condors,BKR,Bakersfield,Northwest Division,Western Conference,0,0,0,1427064,1300667,7147,70,82,50,False,6,0,Z,W2,9,1,0,0,0,0,0,82,70,6,0,1,2,2,1,149,385,95,41,33,4,0,0,2,1,1,185,54,317,70,277,26,8,2549,1312,369,829,826,886,16,146,122,114,4,78309,165100,52977,25900,129439,31472,31,385,689,1074,635,1525,1029,1691,1535,2365,731,1182,0,
13,Pirates,POR,Portland,Southeast Division,Eastern Conference,0,0,0,878266,649500,3569,235,82,50,False,14,0,X,W5,6,4,0,0,0,0,0,82,53,22,0,3,1,2,1,118,361,170,41,28,9,0,2,1,1,0,197,79,241,47,230,24,4,3044,2172,585,993,1040,1001,19,152,123,81,6,120932,122801,52838,30479,94180,26262,13,361,622,983,545,1473,1256,2374,1331,2274,695,1236,1,
14,Reign,ONT,Ontario,Pacific Division,Western Conference,0,0,0,380103,416333,2288,124,82,50,False,25,0,E,L9,1,9,0,0,0,0,0,82,8,69,0,0,1,1,3,22,181,541,41,6,34,0,0,1,0,0,103,267,166,14,129,31,1,2120,4209,1257,672,696,736,28,82,50,48,2,174941,69738,51971,33150,47028,20589,0,181,355,536,312,1360,838,2463,659,1723,492,1434,0,
15,Wild,IOA,Iowa,Northwest Division,Western Conference,0,0,0,832942,1038801,5708,151,82,50,False,12,0,E,W2,7,3,0,0,0,0,0,82,36,40,0,1,2,2,1,81,288,317,41,18,22,0,0,0,1,0,139,163,209,32,233,33,6,2411,2720,755,810,815,781,15,114,93,78,4,131004,114228,51088,29944,87052,23722,4,288,475,763,559,1489,1054,2349,1060,1998,633,1322,2,
16,Rocket,LAV,Laval,Northeast Division,Eastern Conference,0,0,0,1881755,1603500,8810,73,82,50,False,9,0,E,L1,7,2,0,0,0,0,1,82,37,38,0,1,1,0,5,82,328,316,41,18,18,0,1,0,0,4,171,153,218,36,274,40,3,2589,2505,722,851,847,873,34,140,99,88,2,123969,119810,53076,29991,90440,26089,10,328,602,930,663,1538,961,2052,1214,2118,678,1352,2,
17,Admirals,MIL,Milwaukee,Central Division,Western Conference,0,0,0,343177,360000,1978,226,82,50,False,20,0,E,W1,2,7,0,0,0,0,1,82,19,54,0,2,2,2,3,51,207,373,41,11,26,0,0,1,2,1,111,180,218,38,258,59,2,2250,2770,780,719,751,768,28,78,78,47,7,131905,110986,54198,30775,80875,25994,0,207,379,586,602,1996,803,2150,784,1964,491,1281,1,
18,Devils,BNG,Binghamton,Orr Division,Eastern Conference,0,0,0,694283,732500,4025,79,82,50,False,22,0,E,L1,2,6,0,0,0,1,1,82,16,59,0,0,1,4,2,43,207,508,41,10,29,0,0,1,1,0,102,238,212,27,136,31,0,2391,3923,1098,796,751,822,41,80,64,59,6,161061,82801,53210,33072,57420,22615,0,207,377,584,314,1463,985,2381,882,1921,625,1440,1,
19,Sound Tigers,BPT,Bridgeport,Orr Division,Eastern Conference,0,0,0,1238206,1472047,8088,69,82,50,False,26,0,E,L5,1,9,0,0,0,0,0,82,10,67,0,1,1,0,3,26,198,545,41,7,31,0,0,1,0,2,102,287,155,11,152,46,3,2287,4074,1111,775,773,719,28,91,63,43,1,169762,73395,53226,33541,49757,21625,0,198,386,584,372,1425,791,2407,731,1745,527,1481,2,
20,Wolf Pack,HFD,Hartford,Orr Division,Eastern Conference,0,0,0,360716,504833,2774,28,82,50,False,30,0,E,L7,1,9,0,0,0,0,0,82,12,62,0,1,4,2,1,35,202,516,41,8,29,0,1,3,0,0,109,236,142,11,124,41,1,2421,4109,1135,822,808,773,27,87,68,44,4,167846,76379,52641,32882,52600,21316,0,202,388,590,297,1449,857,2401,681,1749,491,1438,1,
21,Senators,BEL,Belleville,Northeast Division,Eastern Conference,0,0,0,876657,842917,4631,48,82,50,False,15,0,E,L1,5,4,0,0,0,1,0,82,45,33,0,0,0,2,2,96,238,203,41,26,13,0,0,0,1,1,131,88,266,51,300,45,11,1580,1531,395,547,528,502,15,105,73,58,4,87046,156759,52595,26341,121939,30157,12,238,404,642,720,1586,851,1602,1124,1936,625,1143,1,
22,Phantoms,LVP,Lehigh Valley,Orr Division,Eastern Conference,2094,1992,243,1163231,1237667,6800,33,82,50,False,13,0,Y,W1,6,4,0,0,0,0,0,82,46,31,0,0,0,2,3,99,419,263,41,26,12,0,0,0,1,2,235,118,262,46,291,55,6,3313,2055,572,1094,1121,1092,20,187,133,97,3,99675,144323,52702,27400,112932,28256,4,419,719,1138,713,1699,1165,1957,1594,2431,883,1396,0,
23,Falcons,SPG,Springfield,Pacific Division,Western Conference,0,0,0,1021514,981833,5395,163,82,50,False,19,0,E,L1,4,5,0,0,0,1,0,82,8,68,0,3,0,2,1,27,169,547,41,6,31,0,1,0,2,1,109,245,162,10,122,30,2,2191,4335,1167,724,695,744,35,80,39,45,6,172691,72009,51724,33067,48986,20513,0,169,329,498,287,1454,810,2463,626,1762,483,1424,0,
24,Penguins,WBS,Wilkes-Barre/Scranton,Orr Division,Eastern Conference,0,0,0,449540,449500,2470,37,82,50,False,28,0,E,L7,1,9,0,0,0,0,0,82,19,57,0,2,0,3,1,49,236,468,41,9,28,0,1,0,2,1,116,238,199,38,168,47,0,2429,3415,961,802,811,787,40,99,83,49,5,142993,100283,53558,31527,72229,24800,0,236,432,668,370,1655,749,2129,783,1985,511,1400,1,
25,Eagles,COL,Colorado,Central Division,Western Conference,0,0,0,462709,328000,1802,133,82,50,False,29,0,E,L3,1,8,0,0,0,1,0,82,23,54,0,1,0,2,2,54,217,428,41,13,25,0,1,0,1,1,108,208,190,26,213,58,0,2307,3222,882,783,786,724,25,106,59,49,7,136208,106875,53336,30355,78011,25392,0,217,396,613,476,1722,792,2103,810,1933,495,1357,0,
26,Barracuda,SJB,San Jose,Pacific Division,Western Conference,0,0,0,1120930,1130317,6211,86,82,50,False,3,0,X,W3,8,1,0,0,0,0,1,82,54,19,0,2,0,4,3,123,420,191,41,23,12,0,2,0,3,1,208,99,243,44,227,23,5,3266,2119,595,1038,1084,1118,50,173,137,104,11,109370,136816,51188,28109,107363,26516,9,420,683,1103,523,1518,1256,2201,1441,2317,824,1283,1,
27,Crunch,SYR,Syracuse,Southeast Division,Eastern Conference,0,0,0,1718168,1364083,7495,234,82,50,False,17,0,Y,L1,2,5,0,0,1,1,1,82,60,13,0,0,3,3,3,132,361,142,41,31,6,0,0,3,0,1,199,71,301,58,392,61,0,2485,1540,457,842,772,866,28,144,113,101,9,89567,156225,51390,26438,122187,29171,22,361,608,969,968,1804,852,1858,1244,2255,685,1181,1,
28,Marlies,TOR,Toronto,Northeast Division,Eastern Conference,0,0,0,991043,827167,4545,74,82,50,False,11,0,X,W1,6,2,0,1,0,1,0,82,50,20,0,2,0,5,5,119,330,166,41,25,8,0,2,0,2,4,170,79,251,60,264,31,1,2428,1961,537,770,813,827,48,122,107,94,10,108566,135114,54613,29811,102491,29037,17,330,575,905,633,1582,1129,2233,1140,2062,673,1161,1,
29,Comets,UTI,Utica,Northwest Division,Western Conference,0,0,0,1159178,1526167,8386,139,82,50,False,2,0,X,W6,9,1,0,0,0,0,0,82,52,20,0,1,0,4,5,119,436,216,41,29,9,0,1,0,2,0,231,93,317,58,358,62,9,3091,1298,393,1078,941,1058,56,203,129,99,11,78782,167079,52142,25170,132386,30916,12,436,781,1217,843,1566,904,1383,1875,2538,962,1377,0,
30,Bears,HER,Hershey,Southeast Division,Eastern Conference,0,0,0,1569287,845567,4646,88,82,50,False,31,0,E,L2,1,8,0,0,0,0,1,82,8,70,0,1,1,1,1,22,179,510,41,6,34,0,0,0,0,1,88,240,157,13,116,31,0,2242,3967,1107,706,786,734,24,71,60,46,2,170031,73798,52430,33182,50295,21311,0,179,350,529,304,1357,794,2409,615,1674,538,1401,0,
31,Wolves,CHI,Chicago,Northwest Division,Western Conference,1727,0,2426,832932,151333,832,198,82,50,False,21,0,X,L2,2,8,0,0,0,0,0,82,42,34,0,1,1,2,2,93,413,301,41,21,17,0,1,0,1,1,207,138,260,53,204,33,3,2998,2018,585,1027,1025,936,22,172,140,98,7,103023,141948,51516,27326,111982,27108,6,413,627,1040,513,1582,687,1637,1182,2333,638,1420,1,
