Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,PosC,PosLW,PosRW,PosD,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,CK,FG,DI,SK,ST,EN,DU,PH,FO,PA,SC,DF,PS,EX,LD,PO,MO,Overall,ProGP,ProShots,ProG,ProA,ProPoint,ProPlusMinus,ProPim,Pro5Pim,ProShotsBlock,ProOwnShotsBlock,ProOwnShotsMissGoal,ProHits,ProHitsTook,ProGW,ProGT,ProFaceOffWon,ProFaceOffTotal,ProPenalityShotsScore,ProPenalityShotsTotal,ProEmptyNetGoal,ProMinutePlay,ProHatTrick,ProPPG,ProPPA,ProPPShots,ProPPMinutePlay,ProPKG,ProPKA,ProPKShots,ProPKMinutePlay,ProGiveAway,ProTakeAway,ProPuckPossesionTime,ProFightW,ProFightL,ProFightT,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGP,FarmShots,FarmG,FarmA,FarmPoint,FarmPlusMinus,FarmPim,Farm5Pim,FarmShotsBlock,FarmOwnShotsBlock,FarmOwnShotsMissGoal,FarmHits,FarmHitsTook,FarmGW,FarmGT,FarmFaceOffWon,FarmFaceOffTotal,FarmPenalityShotsScore,FarmPenalityShotsTotal,FarmEmptyNetGoal,FarmMinutePlay,FarmHatTrick,FarmPPG,FarmPPA,FarmPPShots,FarmPPMinutePlay,FarmPKG,FarmPKA,FarmPKShots,FarmPKMinutePlay,FarmGiveAway,FarmTakeAway,FarmPuckPossesionTime,FarmFightW,FarmFightL,FarmFightT,FarmStar(1),FarmStar(2),FarmStar(3),GameInRowWithAGoal,GameInRowWithAPoint,GameInRowWithOutAGoal,GameInRowWithOutAPoint,FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
3043,Joonas Kemppainen,,23,FIN,1988-07-01,223,76,False,True,True,False,1,True,False,False,False,False,True,True,False,0,792500,0,0,0,0,0,0,0,0,0,,0,100,0,1,0,0,0,0,0,0,0,0,0,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
12,Nate Thompson,,9,USA,1984-10-05,210,72,True,True,False,False,2,False,False,False,False,True,True,True,False,0,2000000,2000000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,74,46,79,70,72,50,86,63,81,60,57,74,57,74,68,15,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13,Steve Bernier,,14,CAN,1985-03-31,215,75,False,False,True,False,2,False,False,False,False,False,True,True,False,0,1500000,1500000,0,0,0,0,0,0,0,0,,0,100,0,1,3,3,3,3,3,3,3,3,3,74,49,84,72,80,49,78,70,32,62,68,61,61,72,68,23,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
14,Carl Gunnarsson,,18,SWE,1986-11-09,196,74,False,False,False,True,4,False,False,False,False,False,True,True,False,0,3750000,3750000,3750000,3750000,0,0,0,0,0,0,,14,100,0,3,3,3,3,3,3,3,3,3,3,59,38,86,65,74,62,70,50,30,53,48,82,50,70,64,31,50,64,7,5,0,0,0,-4,0,0,8,0,0,3,3,0,0,0,0,0,0,0,8612,0,0,0,2,1092,0,0,0,1201,0,0,665,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,False
15,Alex Pietrangelo,,17,CAN,1990-01-18,201,75,False,False,False,True,3,False,False,False,False,False,True,True,False,0,6100000,6100000,6100000,0,0,0,0,0,0,0,,15,100,0,3,3,3,3,3,3,3,3,3,3,55,36,85,73,78,97,97,63,30,72,54,85,57,62,64,63,50,72,23,15,0,12,12,-11,44,20,36,0,0,33,28,0,0,0,0,0,0,0,33278,0,0,7,8,3916,0,1,0,2457,0,0,4035,0,1,3,0,0,1,600,600,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,False
3044,Sergei Kalinin,,28,RUS,1991-07-01,200,76,True,True,True,False,1,True,False,False,False,False,True,True,False,0,925000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3045,Sergei Plotnikov,,23,RUS,1990-07-01,202,75,False,True,True,False,1,True,False,False,False,False,True,True,False,0,3775000,0,0,0,0,0,0,0,0,0,,0,100,0,1,0,0,0,0,0,0,0,0,0,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
18,Trevor Daley,,15,CAN,1983-10-09,195,71,False,False,False,True,2,False,False,False,False,False,True,True,False,0,4250000,4250000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,53,35,75,81,66,81,78,68,30,58,69,82,63,76,67,7,50,70,18,33,3,9,12,2,10,10,25,0,0,3,28,1,0,0,0,0,0,0,24951,0,3,2,15,3182,0,1,0,3126,0,0,3153,1,0,1,0,2,0,270,410,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False
19,Dion Phaneuf,,21,CAN,1985-04-10,214,75,False,False,False,True,2,False,False,False,False,False,True,True,False,0,6000000,6000000,0,0,0,0,0,0,0,0,,22,100,0,3,3,3,3,3,3,3,3,3,3,77,62,59,67,80,89,87,57,30,62,52,82,53,72,81,23,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
20,Brooks Laich,,29,CAN,1983-06-23,210,74,True,True,False,False,2,False,False,False,False,False,True,True,False,0,4500000,4500000,0,0,0,0,0,0,0,0,,30,100,0,3,2,2,2,2,2,2,2,2,2,63,39,78,69,77,60,64,65,64,60,59,73,78,76,76,7,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
21,David Moss,,24,USA,1981-12-28,210,76,False,False,True,False,1,False,False,False,False,True,True,True,False,0,800000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,67,41,78,66,82,49,67,61,37,58,55,67,55,80,71,5,50,61,18,22,3,2,5,5,8,0,1,0,0,14,12,1,1,7,14,0,0,0,12010,0,0,0,1,51,0,0,0,36,0,0,1083,0,0,0,0,0,0,25,100,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,False
22,Ryan Getzlaf,,18,CAN,1985-05-10,218,76,True,False,False,False,2,False,False,False,False,False,True,True,False,0,6400000,6400000,0,0,0,0,0,0,0,0,,22,100,0,3,3,3,3,3,3,3,3,3,3,60,45,75,76,84,92,91,85,76,89,80,75,71,72,83,23,50,77,7,20,0,8,8,3,0,0,2,0,0,11,11,0,0,99,176,0,0,0,9016,0,0,1,3,1347,0,0,0,584,0,0,1369,0,0,0,0,0,1,0,0,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,False
23,Paul Stastny,,13,CAN,1985-12-27,205,72,True,False,False,False,1,False,False,False,False,False,True,True,False,0,4250000,0,0,0,0,0,0,0,0,0,,11,100,0,3,3,3,3,3,3,3,3,3,3,51,35,75,78,71,76,83,79,89,76,72,64,66,72,75,23,50,70,5,7,0,0,0,-5,0,0,1,0,0,3,12,0,0,57,104,0,0,0,4899,0,0,0,0,1292,0,0,0,452,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,False
3046,Artemi Panarin,,18,RUS,1991-07-01,170,72,False,True,False,False,2,True,False,False,False,False,True,True,False,0,3387500,3387500,0,0,0,0,0,0,0,0,,2,100,0,3,3,3,3,3,3,3,3,3,3,52,35,78,79,62,77,75,78,35,75,71,58,66,60,54,51,51,67,7,17,3,3,6,1,2,0,1,0,0,6,5,1,0,2,8,0,0,0,8216,0,0,1,2,1350,0,0,0,321,0,0,802,0,0,0,0,2,0,0,0,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,False
3047,Viktor Svedberg,,28,SWE,1991-07-01,238,79,False,False,False,True,1,True,False,False,False,False,True,True,False,0,575000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
27,Darren Helm,,10,CAN,1987-01-21,196,72,True,False,True,False,5,False,False,False,False,False,True,True,False,0,2900000,2900000,2900000,2900000,2900000,0,0,0,0,0,,38,100,0,3,3,3,3,3,3,3,3,3,3,71,42,86,76,69,62,69,71,80,62,68,73,72,68,64,39,50,67,6,8,1,3,4,1,8,0,2,0,0,13,5,0,0,8,13,0,0,0,7585,0,0,0,2,906,0,0,0,216,0,0,691,0,0,0,0,0,2,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,False
28,Patrick Kaleta,,4,USA,1986-06-08,198,73,False,False,True,False,4,False,False,False,False,False,True,True,False,0,925000,925000,925000,925000,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,76,65,70,67,72,45,42,54,34,50,47,68,51,70,62,31,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1587,Matt Calvert,,3,CAN,1989-12-24,187,71,False,True,True,False,1,False,False,False,False,False,True,True,False,0,1000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,61,51,78,74,65,61,60,68,32,59,67,70,62,64,64,55,50,63,12,22,3,2,5,4,4,0,3,0,0,13,12,0,0,2,7,0,0,1,13156,0,0,0,2,615,0,0,0,1847,0,0,1189,0,0,0,0,1,0,0,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,False
31,Jack Hillen,,5,USA,1986-07-01,190,70,False,False,False,True,1,False,False,False,False,False,True,True,False,0,850000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,54,36,75,68,63,47,41,50,30,48,44,64,51,70,63,31,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,3,1,10,0,4,0,0,10,2,0,0,0,0,0,0,0,4606,0,0,0,0,122,0,0,0,217,0,0,656,0,0,0,0,0,0,0,0,4,1,0,0,240,False
32,Keith Yandle,,7,USA,1986-09-09,190,73,False,False,False,True,2,False,False,False,False,False,True,True,False,0,6350000,6350000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,52,36,75,78,70,87,96,66,30,74,54,63,58,70,70,31,50,67,6,9,1,2,3,-4,2,0,10,0,0,0,5,0,0,0,0,0,0,0,9583,0,0,1,6,1645,0,0,0,1230,0,0,875,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,False
33,Andrew Ladd,,27,CAN,1985-12-12,200,75,False,True,False,False,1,False,False,False,False,False,True,True,False,0,4250000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,72,49,72,77,78,89,95,81,38,78,77,70,82,72,78,23,50,74,24,95,12,13,25,6,22,0,8,0,0,49,47,2,2,13,45,0,0,0,34238,0,4,4,17,5173,0,1,2,5144,0,0,4725,0,0,0,2,3,2,970,1030,4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
34,Eric Fehr,,4,CAN,1985-09-07,212,76,True,True,True,False,1,False,False,False,False,False,True,True,False,0,1500000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,58,37,78,70,82,57,77,73,73,61,73,71,73,72,66,23,50,66,6,8,1,0,1,-3,0,0,4,0,0,9,7,0,0,9,16,0,0,0,5819,0,0,0,0,158,0,0,0,1034,0,0,546,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,False
35,Mike Green,,12,CAN,1985-10-12,207,73,False,False,False,True,2,False,False,False,False,False,True,True,False,0,5750000,5750000,0,0,0,0,0,0,0,0,,13,100,0,3,3,3,3,3,3,3,3,3,3,59,38,72,78,74,71,77,69,30,70,63,72,61,72,72,23,50,68,14,9,2,5,7,5,24,0,13,0,0,27,8,0,0,0,0,0,0,0,16997,0,2,0,6,1769,0,0,0,821,0,0,1640,0,0,0,1,0,1,0,0,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,False
39,Henrik Zetterberg,,6,SWE,1980-10-09,195,72,True,True,False,False,3,False,False,False,False,False,True,True,False,0,8750000,8750000,8750000,0,0,0,0,0,0,0,,43,100,0,3,2,2,2,2,2,2,2,2,2,54,36,79,85,69,86,81,85,78,91,70,61,69,82,93,5,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
42,Brian Gionta,,22,USA,1979-01-18,176,67,False,False,True,False,2,False,False,False,False,False,True,True,False,0,4350000,4350000,0,0,0,0,0,0,0,0,,28,100,0,3,3,3,3,3,3,3,3,3,3,51,35,83,86,55,77,82,73,52,68,68,70,74,84,89,5,50,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
43,Dave Bolland,,14,CAN,1986-06-05,184,72,True,False,False,False,4,False,False,False,False,False,True,True,False,0,4500000,4500000,4500000,4500000,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,62,39,63,72,67,62,53,70,66,64,60,72,78,70,70,31,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
