Own by Team,From Team,Year,Round
6,6,2019,3
6,6,2018,4
6,6,2018,5
6,6,2019,4
6,6,2015,5
6,6,2015,6
6,6,2015,7
6,6,2019,5
6,6,2016,1
6,6,2016,2
6,7,2015,6
6,6,2016,3
6,6,2019,6
6,6,2016,4
6,6,2018,6
6,6,2016,5
6,6,2016,6
6,6,2018,7
6,16,2015,6
6,6,2019,7
6,6,2016,7
7,7,2018,1
7,7,2018,2
7,7,2018,7
7,7,2019,1
7,7,2017,1
7,7,2018,3
7,7,2017,2
7,7,2018,4
7,7,2018,5
7,15,2015,5
7,7,2019,2
7,7,2019,3
7,7,2019,4
7,7,2019,5
7,7,2017,4
7,7,2019,6
7,7,2017,5
7,7,2019,7
7,7,2017,6
7,7,2017,7
7,7,2018,6
8,8,2018,1
8,15,2015,3
8,8,2015,2
8,8,2018,2
8,8,2019,1
8,8,2019,2
8,8,2016,1
8,8,2018,3
8,8,2019,3
8,8,2015,4
8,8,2019,4
8,8,2018,4
8,8,2018,5
8,8,2015,5
8,8,2015,6
8,8,2015,7
8,8,2016,2
8,8,2018,6
8,8,2017,1
8,8,2016,3
8,8,2016,4
8,8,2016,5
8,8,2016,6
8,8,2016,7
8,8,2018,7
8,8,2017,2
8,8,2017,3
8,8,2017,4
8,8,2017,5
8,8,2017,6
8,8,2017,7
8,8,2019,5
8,8,2019,6
8,8,2019,7
8,20,2017,7
9,9,2019,1
9,9,2017,1
9,9,2018,1
9,9,2018,2
9,9,2019,2
9,9,2018,3
9,9,2018,4
9,9,2019,3
9,9,2016,1
9,9,2019,4
9,9,2019,5
9,9,2019,6
9,9,2019,7
9,9,2018,5
9,9,2016,2
9,9,2017,2
9,9,2015,4
9,9,2015,5
9,3,2016,7
9,27,2015,7
9,6,2015,3
9,9,2016,4
9,9,2018,6
9,9,2017,3
9,9,2017,4
9,9,2016,5
9,9,2017,5
9,10,2015,2
9,9,2017,6
9,27,2018,7
9,9,2017,7
9,22,2015,3
9,9,2018,7
9,24,2015,1
9,9,2016,7
9,14,2015,2
9,12,2015,2
9,30,2015,3
9,25,2015,3
9,30,2016,1
10,10,2019,1
10,10,2018,1
10,10,2018,2
10,10,2018,3
10,10,2018,4
10,10,2018,5
10,10,2018,6
10,10,2019,2
10,10,2018,7
10,10,2019,3
10,10,2019,4
10,10,2019,5
10,10,2019,6
10,10,2019,7
10,20,2015,4
10,10,2015,7
10,10,2016,2
10,10,2016,3
10,10,2016,5
10,10,2016,6
10,10,2016,7
10,10,2017,1
10,10,2017,2
10,10,2017,3
10,10,2017,4
10,10,2017,5
10,10,2017,6
10,10,2017,7
11,11,2018,1
11,11,2018,2
11,11,2018,3
11,11,2019,1
11,20,2015,7
11,11,2018,4
11,11,2018,5
11,11,2019,2
11,11,2019,3
11,11,2019,4
11,21,2015,5
11,11,2018,6
11,11,2019,5
11,11,2019,6
11,11,2015,1
11,11,2015,2
11,11,2015,3
11,11,2015,4
11,11,2015,5
11,11,2015,6
11,3,2016,1
11,11,2016,1
11,11,2016,2
11,11,2016,3
11,11,2016,4
11,11,2016,5
11,11,2016,6
11,11,2016,7
11,11,2018,7
11,11,2019,7
11,6,2015,2
11,11,2017,1
11,11,2017,2
11,11,2017,3
11,11,2017,4
11,11,2017,5
11,11,2017,6
11,30,2015,7
11,3,2015,3
11,11,2017,7
11,3,2016,2
11,29,2015,6
11,4,2015,3
11,24,2015,4
12,12,2015,1
12,29,2015,3
12,12,2018,1
12,12,2018,2
12,12,2019,1
12,12,2018,3
12,12,2017,1
12,12,2019,2
12,12,2018,4
12,12,2016,1
12,12,2018,5
12,7,2016,4
12,12,2019,3
12,12,2019,4
12,12,2019,5
12,12,2016,2
12,12,2016,3
12,7,2016,5
12,12,2016,4
12,12,2019,6
12,12,2018,6
12,12,2017,2
12,12,2016,5
12,12,2017,3
12,12,2016,6
12,12,2016,7
12,12,2018,7
12,12,2017,4
12,19,2015,6
12,12,2017,5
12,12,2017,6
12,12,2017,7
12,12,2019,7
12,8,2015,3
12,1,2016,5
12,12,2015,5
12,12,2015,6
13,13,2018,1
13,13,2019,1
13,13,2018,2
13,13,2018,3
13,13,2018,4
13,13,2018,5
13,13,2018,6
13,13,2019,2
13,24,2015,3
13,13,2018,7
13,13,2019,3
13,13,2019,4
13,24,2015,2
13,13,2019,5
13,13,2016,1
13,13,2015,1
13,13,2019,6
13,13,2015,3
13,13,2015,4
13,13,2015,5
13,13,2016,2
13,13,2015,7
13,13,2016,3
13,13,2017,1
13,13,2016,4
13,13,2016,5
13,13,2016,6
13,13,2017,2
13,13,2016,7
13,13,2017,3
13,13,2017,4
13,13,2017,5
13,13,2017,6
13,13,2017,7
13,13,2019,7
13,5,2015,4
14,14,2019,1
14,14,2019,2
14,14,2019,3
14,14,2018,1
14,14,2018,2
14,14,2018,3
14,14,2018,4
14,14,2019,4
14,14,2019,5
14,14,2019,6
14,5,2015,6
14,14,2015,1
14,14,2019,7
14,14,2018,5
14,14,2015,3
14,14,2016,1
14,14,2015,4
14,14,2015,5
14,14,2015,6
14,14,2017,1
14,1,2015,2
14,3,2015,1
14,14,2017,2
14,14,2016,3
14,14,2018,6
14,14,2016,4
14,14,2016,5
14,14,2016,6
14,14,2017,3
14,14,2017,4
14,14,2016,7
14,14,2017,5
14,14,2017,6
14,14,2017,7
14,14,2018,7
14,7,2016,3
15,15,2018,1
15,15,2017,1
15,15,2019,1
15,15,2018,2
15,15,2017,2
15,15,2017,3
15,15,2015,1
15,15,2015,2
15,9,2015,6
15,15,2017,4
15,15,2018,3
15,15,2017,5
15,27,2015,4
15,15,2015,4
15,15,2019,2
15,26,2016,3
15,15,2015,7
15,15,2018,4
15,15,2017,6
15,15,2017,7
15,15,2018,5
15,15,2018,6
15,15,2016,1
15,15,2018,7
15,15,2016,2
15,15,2016,3
15,15,2016,4
15,15,2016,5
15,15,2019,3
15,15,2019,4
15,15,2019,5
15,15,2016,6
15,15,2019,6
15,15,2019,7
15,15,2016,7
15,16,2017,7
15,16,2015,7
16,16,2018,1
16,16,2018,2
16,16,2018,3
16,16,2015,1
16,16,2018,4
16,29,2017,7
16,14,2015,7
16,16,2019,1
16,16,2015,2
16,16,2017,1
16,16,2019,2
16,16,2019,3
16,16,2019,4
16,16,2017,2
16,16,2019,5
16,16,2019,6
16,16,2019,7
16,21,2016,2
16,16,2017,3
16,16,2016,1
16,16,2016,2
16,16,2016,3
17,17,2019,1
17,17,2019,2
17,17,2019,3
17,17,2019,4
17,17,2018,1
17,17,2018,2
17,17,2018,3
17,17,2019,5
17,17,2018,4
17,4,2015,4
17,17,2018,5
17,17,2019,6
17,17,2015,1
17,17,2015,2
17,17,2018,6
17,17,2017,1
17,17,2018,7
17,17,2017,2
17,17,2015,3
17,17,2015,4
17,17,2016,1
17,17,2016,2
17,17,2016,3
17,17,2016,4
17,17,2015,5
17,17,2016,5
17,17,2016,6
17,17,2019,7
17,17,2017,3
17,17,2017,4
17,17,2016,7
17,17,2017,5
17,17,2015,6
17,17,2015,7
17,17,2017,6
17,17,2017,7
18,18,2018,1
18,18,2017,1
18,18,2018,2
18,18,2017,2
18,18,2018,3
18,18,2018,4
18,18,2018,5
18,18,2019,1
18,18,2019,2
18,18,2019,3
18,18,2018,6
18,18,2019,4
18,28,2015,3
18,18,2015,2
18,18,2015,3
18,1,2015,5
18,18,2015,5
18,18,2019,5
18,18,2015,6
18,18,2015,7
18,18,2017,3
18,18,2016,1
18,18,2017,4
18,18,2018,7
18,18,2016,2
18,18,2016,3
18,18,2016,4
18,18,2016,5
18,18,2016,6
18,18,2016,7
18,18,2017,5
18,18,2017,6
18,18,2017,7
18,18,2019,6
18,18,2019,7
19,19,2018,1
19,19,2019,1
19,19,2017,1
19,19,2018,2
19,19,2018,3
19,19,2018,4
19,19,2016,1
19,19,2019,2
19,19,2019,3
19,19,2019,4
19,19,2016,2
19,19,2019,5
19,26,2015,2
19,19,2015,1
19,19,2016,3
19,19,2015,2
19,19,2015,3
19,19,2019,6
19,6,2015,1
19,28,2015,4
19,3,2015,2
19,19,2016,5
19,19,2016,6
19,19,2016,7
19,19,2017,2
19,19,2017,3
19,19,2018,5
19,19,2018,6
19,19,2018,7
19,10,2015,6
19,19,2017,4
19,19,2017,5
19,19,2017,6
19,19,2017,7
19,20,2015,5
19,19,2019,7
19,26,2016,2
19,25,2015,5
19,18,2015,1
20,20,2017,1
20,20,2018,1
20,20,2018,2
20,20,2017,2
20,20,2017,3
20,20,2017,4
20,4,2015,7
20,20,2018,3
20,20,2019,1
20,20,2018,4
20,20,2017,5
20,20,2016,1
20,20,2017,6
20,20,2018,5
20,20,2018,6
20,20,2015,2
20,20,2015,3
20,23,2015,3
20,20,2019,2
20,20,2018,7
20,20,2015,6
20,20,2019,3
20,20,2016,2
20,20,2016,3
20,20,2016,4
20,20,2016,5
20,20,2016,6
20,20,2016,7
20,20,2019,4
20,20,2019,5
20,20,2019,6
20,20,2019,7
20,1,2015,4
20,21,2015,3
20,10,2015,4
20,3,2015,5
21,21,2017,1
21,9,2015,2
21,21,2019,1
21,21,2017,2
21,21,2017,3
21,21,2017,4
21,21,2017,5
21,21,2017,6
21,5,2015,2
21,21,2019,2
21,21,2016,1
21,21,2018,1
21,21,2019,3
21,21,2018,2
21,21,2018,3
21,21,2018,4
21,21,2019,4
21,21,2018,5
21,21,2019,5
21,21,2018,6
21,3,2015,4
21,21,2016,3
21,21,2019,6
21,21,2016,7
21,21,2018,7
21,21,2019,7
21,16,2017,4
21,16,2015,4
21,19,2015,4
21,21,2015,4
21,16,2015,5
21,29,2015,4
21,30,2015,2
22,22,2017,1
22,22,2018,1
22,22,2017,2
22,22,2017,3
22,22,2017,4
22,22,2017,5
22,22,2017,6
22,22,2019,1
22,22,2019,2
22,28,2016,5
22,22,2019,3
22,22,2019,4
22,22,2015,1
22,22,2019,5
22,22,2016,1
22,22,2019,6
22,22,2015,2
22,9,2015,1
22,22,2015,5
22,19,2015,5
22,22,2016,4
22,11,2015,7
22,22,2016,6
22,22,2017,7
22,22,2018,2
22,22,2016,7
22,22,2018,3
22,22,2018,4
22,22,2018,5
22,22,2018,6
22,22,2018,7
22,22,2019,7
23,23,2018,1
23,23,2018,2
23,23,2017,1
23,23,2018,3
23,23,2019,1
23,23,2019,2
23,23,2018,4
23,23,2019,3
23,23,2018,5
23,23,2018,6
23,23,2019,4
23,23,2019,5
23,23,2019,6
23,23,2015,1
23,23,2019,7
23,26,2015,7
23,23,2016,1
23,23,2016,2
23,19,2015,7
23,23,2016,5
23,23,2016,6
23,23,2016,7
23,23,2018,7
23,23,2017,2
23,23,2017,3
23,23,2017,4
23,23,2017,5
23,23,2017,6
23,23,2017,7
23,7,2015,7
24,24,2019,1
24,24,2018,1
24,24,2017,1
24,24,2017,2
24,24,2017,3
24,24,2018,2
24,24,2017,4
24,24,2018,3
24,24,2016,1
24,24,2019,2
24,24,2017,5
24,24,2018,4
24,24,2017,6
24,24,2018,5
24,24,2016,2
24,24,2019,3
24,24,2019,4
24,24,2018,6
24,24,2015,5
24,24,2015,6
24,24,2015,7
24,24,2016,3
24,24,2017,7
24,24,2016,4
24,24,2016,5
24,24,2016,6
24,24,2016,7
24,24,2018,7
24,24,2019,5
24,24,2019,6
24,24,2019,7
25,25,2019,1
25,25,2019,2
25,25,2018,1
25,25,2018,2
25,25,2018,3
25,25,2018,4
25,25,2018,5
25,25,2019,3
25,25,2015,2
25,16,2016,4
25,25,2019,4
25,25,2018,6
25,25,2019,5
25,25,2019,6
25,25,2019,7
25,16,2018,5
25,16,2018,6
25,16,2018,7
25,25,2015,4
25,3,2016,6
25,25,2015,6
25,25,2017,1
25,25,2017,2
25,25,2016,1
25,25,2016,2
25,25,2015,7
25,25,2016,4
25,25,2017,3
25,25,2017,4
25,25,2017,5
25,25,2017,6
25,25,2017,7
25,25,2018,7
25,25,2016,5
25,25,2016,6
25,25,2016,7
26,26,2019,1
26,26,2018,1
26,26,2018,2
26,10,2015,5
26,26,2018,3
26,26,2018,4
26,26,2015,1
26,26,2019,2
26,26,2019,3
26,26,2019,4
26,1,2015,3
26,26,2016,1
26,4,2016,2
26,26,2019,5
26,23,2016,3
26,4,2015,2
26,27,2016,1
26,4,2016,3
26,12,2015,7
26,26,2019,6
26,26,2016,4
26,26,2019,7
26,26,2016,5
26,26,2016,6
26,26,2016,7
26,26,2018,5
26,26,2018,6
26,26,2018,7
26,19,2016,4
26,26,2017,1
26,26,2017,2
26,26,2017,3
26,26,2017,4
26,26,2017,5
26,26,2017,6
26,26,2017,7
26,4,2015,5
26,23,2016,4
27,27,2018,1
27,27,2018,2
27,27,2018,3
27,27,2018,4
27,27,2018,5
27,27,2018,6
27,26,2015,4
27,27,2019,1
27,27,2019,2
27,27,2019,3
27,27,2019,4
27,27,2019,5
27,27,2019,6
27,27,2019,7
27,5,2015,3
27,27,2015,2
27,27,2015,5
27,27,2015,6
27,27,2016,2
27,27,2016,3
27,27,2016,4
27,27,2016,5
27,27,2016,6
27,27,2016,7
27,27,2017,1
27,9,2015,7
27,27,2017,2
27,27,2017,3
27,27,2017,4
27,27,2017,5
27,27,2017,6
27,27,2017,7
28,7,2015,4
28,28,2017,1
28,28,2018,1
28,28,2019,1
28,28,2018,2
28,16,2016,6
28,28,2018,3
28,28,2018,4
28,28,2019,2
28,28,2019,3
28,28,2015,1
28,28,2018,5
28,7,2015,2
28,28,2015,2
28,23,2015,4
28,7,2017,3
28,28,2015,5
28,28,2015,6
28,28,2019,4
28,28,2016,1
28,28,2017,2
28,28,2017,3
28,28,2018,6
28,28,2018,7
28,28,2016,2
28,28,2016,3
28,28,2016,4
28,28,2017,4
28,8,2015,1
28,28,2017,5
28,28,2017,6
28,28,2017,7
28,26,2015,5
28,28,2019,5
28,28,2019,6
28,28,2016,6
28,28,2016,7
28,4,2015,6
28,28,2019,7
28,21,2016,6
28,30,2015,6
28,22,2015,4
28,22,2016,2
28,22,2016,3
28,7,2016,7
28,26,2015,6
28,21,2017,7
29,29,2018,1
29,29,2017,1
29,29,2018,2
29,29,2019,1
29,29,2019,2
29,29,2018,3
29,29,2018,4
29,29,2016,1
29,29,2015,1
29,29,2015,2
29,29,2019,3
29,29,2017,2
29,6,2015,4
29,29,2019,4
29,21,2015,1
29,29,2017,3
29,29,2015,5
29,23,2015,2
29,29,2018,5
29,29,2015,7
29,29,2016,2
29,29,2016,3
29,29,2017,4
29,29,2017,5
29,29,2018,6
29,29,2018,7
29,29,2016,4
29,29,2016,5
29,29,2016,6
29,29,2017,6
29,26,2015,3
29,23,2015,5
29,29,2016,7
29,29,2019,5
29,29,2019,6
29,29,2019,7
29,23,2015,7
29,10,2016,4
29,1,2015,7
30,30,2018,1
30,30,2018,2
30,30,2018,3
30,30,2017,1
30,30,2017,2
30,30,2019,1
30,10,2016,1
30,16,2016,7
30,30,2018,4
30,30,2019,2
30,30,2019,3
30,30,2019,4
30,30,2019,5
30,30,2018,5
30,30,2016,2
30,30,2017,3
30,30,2015,1
30,7,2016,1
30,30,2019,6
30,21,2016,4
30,9,2016,3
30,30,2019,7
30,30,2016,3
30,30,2016,4
30,30,2016,5
30,30,2016,6
30,30,2016,7
30,30,2017,4
30,30,2017,5
30,30,2017,6
30,30,2017,7
30,7,2016,6
30,30,2018,6
30,30,2018,7
