Number,Name,Abbre,City,Division,Conference,Captain,Assistant #1,Assistant #2,Payroll,TotalPlayersSalaries,ExpensePerDay,CoachID,ScheduleGameInAYear,Morale,PlayOffEliminated,PowerRanking,PlayOffWinRound,StandingPlayoffTitle,Streak,Last10W,Last10L,Last10T,Last10OTW,Last10OTL,Last10SOW,Last10SOL,GP,W,L,T,OTW,OTL,SOW,SOL,Points,GF,GA,HomeGP,HomeW,HomeL,HomeT,HomeOTW,HomeOTL,HomeSOW,HomeSOL,HomeGF,HomeGA,PPAttemp,PPGoal,PKAttemp,PKGoalGA,PKGoalGF,ShotsFor,ShotsAga,ShotsBlock,ShotsPerPeriod #1,ShotsPerPeriod #2,ShotsPerPeriod #3,ShotsPerPeriod #4,GoalsPerPeriod #1,GoalsPerPeriod #2,GoalsPerPeriod #3,GoalsPerPeriod #4,PuckTimeInZone DF,PuckTimeInZone OF,PuckTimeInZone NT,PuckTimeControlinZone DF,PuckTimeControlinZone OF,PuckTimeControlinZone NT,Shutouts,TotalGoal,TotalAssist,TotalPoint,Pim,Hits,Face Off Won Defensif Zone, Face Off Total Defensif Zone,Face Off Won Offensif Zone,Face Off Total Offensif Zone,Face Off Won Neutral Zone,Face Off Total Neutral Zone,EmptyNetGoal
11,Griffins,GRP,Grand Rapids,Central Division,Western Conference,600,248,2360,0,646250,0,129,0,50,True,6,0,,L1,3,4,0,0,3,0,0,17,8,9,0,0,0,0,0,16,71,67,8,4,4,0,0,0,0,0,36,32,29,5,51,15,0,707,757,224,219,222,220,46,33,22,16,0,28908,24631,12353,6934,18166,5915,0,71,122,193,104,496,197,621,196,560,93,307,0,
12,Condors,BKR,Bakersfield,Northwest Division,Western Conference,0,0,0,0,726611,0,37,0,50,True,4,0,,L1,4,4,0,2,0,0,0,10,6,4,0,0,0,0,0,12,41,41,5,4,1,0,0,0,0,0,23,18,25,2,13,0,0,438,372,127,115,140,146,37,12,12,15,2,15115,16613,7802,4261,12392,3869,0,41,68,109,26,213,175,349,185,379,83,183,0,
13,Pirates,POR,Portland,Southeast Division,Eastern Conference,0,0,0,0,155833,0,29,0,50,True,14,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,Reign,ONT,Ontario,Pacific Division,Western Conference,0,0,0,0,900667,0,16,0,50,True,15,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,Wild,IOA,Iowa,Northwest Division,Western Conference,0,0,0,0,853833,0,94,0,50,True,29,0,,L4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,30,2,0,2,0,0,0,0,0,3,11,3,1,5,1,0,123,270,86,46,46,31,0,1,1,4,0,8630,3189,2581,1686,2097,998,0,6,12,18,15,68,50,151,29,93,22,72,0,
16,Icecaps,STJ,St. John's,Northeast Division,Eastern Conference,0,0,0,0,1708917,0,73,0,50,True,16,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,Admirals,MIL,Milwaukee,Central Division,Western Conference,0,0,0,0,566250,0,8,0,50,True,17,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,Devils,ALB,Albany,Orr Division,Eastern Conference,0,0,0,0,1103333,0,79,0,50,True,7,0,,OTL1,2,4,0,3,1,0,0,12,5,7,0,0,0,0,0,10,43,57,5,3,2,0,0,0,0,0,19,21,14,2,19,5,0,592,595,146,165,191,196,40,22,10,8,3,17847,19202,9599,4920,14003,4867,0,43,77,120,47,298,221,387,257,466,96,217,0,
19,Sound Tigers,BPT,Bridgeport,Orr Division,Eastern Conference,0,0,0,0,1047417,0,126,0,50,True,28,0,,L4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,11,28,2,0,2,0,0,0,0,0,5,13,2,0,0,0,0,206,243,75,55,65,86,0,4,5,2,0,6997,4627,2776,1572,3254,1241,0,11,22,33,7,102,66,118,75,154,36,85,0,
20,Wolf Pack,HFD,Hartford,Orr Division,Eastern Conference,0,0,0,0,580917,0,115,0,50,True,18,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,Senators,BNG,Binghamton,Northeast Division,Eastern Conference,0,0,0,0,1032000,0,48,0,50,True,5,0,,OTL1,3,1,0,0,3,0,0,7,3,4,0,0,0,0,0,6,27,22,4,2,2,0,0,0,0,0,16,14,17,4,11,1,0,240,265,79,75,75,64,26,11,6,10,0,12589,9843,5908,3433,6971,2767,0,27,50,77,29,141,124,290,82,212,62,122,0,
22,Phantoms,LVP,Lehigh Valley,Orr Division,Eastern Conference,0,0,0,0,541750,0,60,0,50,True,19,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,Falcons,SPG,Springfield,Pacific Division,Western Conference,0,0,0,0,1847917,0,95,0,50,True,24,0,,L1,2,4,0,0,0,0,0,6,2,4,0,0,0,0,0,4,23,30,3,2,1,0,0,0,0,0,13,12,14,4,8,3,0,250,251,70,99,76,75,0,9,8,6,0,8633,8985,3982,2143,6924,1988,0,23,33,56,29,123,129,181,119,175,68,97,1,
24,Penguins,WBS,Wilkes-Barre/Scranton,Orr Division,Eastern Conference,0,0,0,0,1566778,0,100,0,50,True,9,0,,L4,4,5,0,1,0,0,0,13,8,5,0,0,0,0,0,16,68,58,7,5,2,0,0,0,0,0,40,27,6,1,7,2,0,821,697,190,270,268,273,10,42,16,9,1,17471,20861,8776,4363,16018,4623,0,68,126,194,12,349,210,430,250,472,145,243,0,
25,Wolves,CHI,Chicago,Central Division,Western Conference,0,0,0,0,367000,0,92,0,50,True,20,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,Barracuda,SJB,San Jose,Pacific Division,Western Conference,0,0,0,0,609833,0,6,0,50,True,21,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,Crunch,SYR,Syracuse,Southeast Division,Eastern Conference,0,0,0,0,1856084,0,75,0,50,True,26,0,,L4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,15,2,0,2,0,0,0,0,0,3,7,11,1,12,5,0,89,120,21,30,35,24,0,3,3,2,0,6000,5229,3171,1832,3542,1453,0,8,15,23,29,107,59,146,47,124,25,67,0,
28,Marlies,TOR,Toronto,Northeast Division,Eastern Conference,0,0,0,0,910875,0,127,0,50,True,30,0,,L4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,35,2,0,2,0,0,0,0,0,2,16,3,0,1,0,0,97,320,83,32,35,30,0,2,2,2,0,9254,2714,2432,1589,1764,855,0,6,11,17,0,64,52,159,33,91,18,74,0,
29,Comets,UTI,Utica,Northwest Division,Western Conference,0,0,0,0,1492431,0,103,0,50,True,22,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,Bears,HER,Hershey,Southeast Division,Eastern Conference,0,0,0,0,777222,0,88,0,50,True,23,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
