Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,SK,DU,EN,SZ,AG,RB,SC,HS,RT,PH,PS,EX,LD,PO,MO,Overall,ProGP,ProSecPlay,ProW,ProL,ProOTL,ProShutout,ProGA,ProSA,ProSARebound,ProPim,ProA,ProPenalityShotsShots,ProPenalityShotsGoals,ProStartGoaler,ProBackupGoaler,ProEmptyNetGoal,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGp,FarmSecPlay,FarmW,FarmL,FarmOTL,FarmShutout,FarmGA,FarmSA,FarmSARebound,FarmPim,FarmA,FarmPenalityShotsShots,FarmPenalityShotsGoals,FarmStartGoaler,FarmBackupGoaler,FarmEmptyNetGoal,FarmStar(1),FarmStar(2),FarmStar(3),FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
22,Corey Crawford,,18,CAN,1984-12-31,216,74,3,False,False,False,False,False,True,True,False,0,5450000,5450000,5450000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,90,92,87,73,85,88,90,89,90,80,77,74,75,15,50,82,70,243066,40,23,6,6,173,1721,0,2,1,22,6,69,13,3,7,4,1,0,225,9267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
24,Simeon Varlamov,,24,RUS,1988-04-27,209,74,2,False,False,False,False,False,True,True,False,0,4500000,4500000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,90,93,94,73,86,84,89,91,91,80,74,66,74,47,50,82,70,241067,38,23,4,5,173,1886,0,21,2,42,6,68,13,0,7,5,4,0,455,9304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
25,Michael Leighton,,0,CAN,1981-05-19,190,75,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,58,50,62,77,68,69,63,63,62,68,55,80,77,5,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
26,Anton Khudobin,,7,KAZ,1986-05-07,203,71,1,False,False,False,False,False,True,True,False,0,850000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,71,70,74,61,75,79,76,77,78,68,71,70,68,31,50,71,16,51065,8,5,1,0,35,374,0,0,0,2,2,12,70,0,0,1,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
27,Peter Budaj,,24,SVK,1982-09-18,191,73,1,False,False,False,False,True,True,True,False,0,1400000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,47,55,67,69,60,54,54,56,57,55,55,78,76,5,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,89343,20,5,0,3,72,869,0,8,0,0,0,25,28,0,0,0,3,242,1295,4385,False
28,John Curry,,0,USA,1984-02-27,185,71,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,55,54,69,61,66,58,61,65,66,59,55,74,66,15,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
33,Mike Smith,,3,CAN,1982-03-22,215,76,1,False,False,False,False,False,True,True,False,0,5000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,84,96,95,81,80,82,82,82,82,81,70,78,79,5,50,80,72,252258,42,23,6,5,163,1804,0,2,1,22,11,69,13,1,9,4,2,0,350,10166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
34,Niklas Backstrom,,16,FIN,1978-02-13,194,74,1,False,False,False,False,True,True,True,False,0,2000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,64,64,73,73,73,73,70,70,70,67,61,86,86,5,50,70,45,156354,9,33,2,0,151,1308,0,0,1,13,3,43,39,2,2,1,0,0,0,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
37,Cory Schneider,,26,USA,1986-03-18,205,74,4,False,False,False,False,False,True,True,False,0,6000000,6000000,6000000,6000000,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,94,90,91,73,88,94,92,92,92,85,70,70,71,31,50,84,70,245908,41,24,4,6,167,1747,0,2,1,9,4,68,14,3,10,1,3,0,756,10706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
192,Thomas McCollum,,14,USA,1989-12-07,226,74,2,False,False,False,False,True,True,True,False,0,1400000,1400000,0,0,0,0,0,0,0,0,,0,100,0,3,0,0,0,0,0,0,0,0,0,62,54,63,73,63,69,63,63,63,77,55,64,62,55,50,64,3,5016,0,0,0,0,3,40,0,0,0,0,0,0,18,0,0,0,0,0,0,0,25,90307,14,9,2,0,79,1055,0,2,3,0,0,25,0,0,0,1,1,0,0,4971,False
41,Yann Danis,,28,CAN,1981-06-21,185,72,1,False,False,False,False,False,True,True,False,0,575000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,45,53,67,65,60,50,51,53,54,52,55,80,75,5,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,97228,16,8,2,2,78,919,0,0,1,7,4,26,33,0,0,1,1,0,0,3430,False
44,Roberto Luongo,,13,CAN,1979-04-04,217,75,3,False,False,False,False,True,True,True,False,0,7000000,7000000,7000000,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,87,92,89,77,85,91,89,88,89,75,76,84,86,5,50,83,74,263454,48,17,8,8,182,1948,0,4,3,57,13,72,3,2,7,4,3,0,0,10627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
45,Craig Anderson,,6,USA,1981-05-21,184,74,1,False,False,False,False,False,True,True,False,0,5375000,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,86,76,85,73,86,80,85,87,88,77,73,80,81,5,50,80,75,253530,38,31,5,4,189,1817,0,4,0,13,4,74,6,0,8,2,3,0,138,8571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
49,Antti Niemi,,15,FIN,1983-08-29,210,74,5,False,False,False,False,True,True,True,False,0,6500000,6500000,6500000,6500000,6500000,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,94,96,90,73,85,88,88,87,88,94,77,76,80,7,50,84,70,237741,37,24,6,2,197,1808,0,4,3,16,4,69,13,1,5,3,2,0,0,7720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
51,Carey Price,,17,CAN,1987-08-16,216,75,5,False,False,False,False,False,True,True,False,0,8000000,8000000,8000000,8000000,8000000,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,95,96,92,77,90,89,95,93,94,83,79,68,78,39,50,86,69,242834,42,20,6,6,137,1643,0,2,4,24,8,67,15,1,8,11,2,0,509,11137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
53,Jaroslav Halak,,10,SVK,1985-05-13,186,71,3,False,False,False,False,True,True,True,False,0,4550000,4550000,4550000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,87,90,85,61,87,88,88,88,89,82,72,72,78,23,50,81,64,219738,35,21,7,3,161,1590,0,0,0,16,5,62,20,1,7,4,2,0,456,8113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
193,Ben Scrivens,,25,CAN,1986-09-11,181,74,1,False,False,False,False,False,True,True,False,0,2300000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,74,85,86,73,79,76,75,75,75,76,73,70,69,31,50,74,46,141061,14,21,5,3,119,1063,0,0,1,11,5,42,37,0,5,0,1,0,0,4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
58,Sergei Bobrovsky,,11,RUS,1988-09-20,182,74,1,False,False,False,False,False,True,True,False,0,7000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,92,87,91,73,88,82,87,88,90,87,78,66,72,47,50,82,71,247171,24,37,8,3,184,1959,0,0,3,30,10,70,12,3,7,8,4,0,247,9551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
346,Rob Zepp,,0,CAN,1981-09-07,198,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,60,54,72,73,67,67,64,65,65,67,69,80,73,5,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
69,Brian Elliott,,27,CAN,1985-04-09,209,74,1,False,False,False,False,True,True,True,False,0,4000000,0,0,0,0,0,0,0,0,0,,0,100,0,2,3,3,3,3,3,3,3,3,3,91,77,77,73,83,89,86,83,83,97,74,72,75,23,50,80,73,258399,52,12,7,4,190,1943,0,6,3,31,10,72,8,0,2,6,4,0,571,9715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
78,Cam Ward,,20,CAN,1984-02-29,185,73,4,False,False,False,False,False,True,True,False,0,7500000,7500000,7500000,7500000,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,78,79,81,69,82,84,81,80,81,75,69,74,81,15,50,77,50,178181,18,26,6,1,133,1362,0,0,0,23,7,50,32,2,8,0,3,0,500,5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
82,Ilya Bryzgalov,,24,RUS,1980-06-22,213,75,2,False,False,False,False,False,True,True,False,0,7000000,7000000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,71,62,74,77,70,74,70,69,69,83,57,82,83,5,50,71,2,4938,1,1,0,0,3,39,0,0,0,0,0,1,9,0,0,1,0,0,0,236,30,105700,23,7,0,1,81,1034,0,4,1,3,0,30,0,0,0,0,2,0,0,5486,False
83,Matt Climie,,26,CAN,1983-02-11,207,75,1,False,False,False,False,True,True,True,False,0,600000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,50,53,61,77,61,62,57,57,55,62,55,76,69,7,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,46,163036,32,13,1,3,115,1305,0,4,4,8,1,46,0,2,1,2,2,0,0,7274,False
349,Adam Wilcox,,0,USA,1992-11-26,185,73,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,45,50,55,69,60,51,45,45,45,51,55,58,48,79,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
85,Allen York,,29,CAN,1989-06-17,194,75,1,False,False,False,False,True,True,True,False,0,600000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,46,50,60,77,60,58,54,55,54,57,55,64,54,55,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,146853,30,12,1,4,119,1360,0,4,0,7,2,45,0,0,0,2,0,0,0,8328,False
86,Jimmy Howard,,22,USA,1984-03-26,218,73,4,False,False,False,False,True,True,True,False,0,8500000,8500000,8500000,8500000,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,82,87,84,69,80,86,84,83,83,77,60,74,78,15,50,78,64,227991,26,28,10,3,172,1642,0,2,2,53,21,63,19,1,5,4,2,0,470,6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
88,Anders Lindback,,12,SWE,1988-05-03,215,78,1,False,False,False,False,False,True,True,False,0,925000,0,0,0,0,0,0,0,0,0,,11,100,0,3,3,3,3,3,3,3,3,3,3,73,65,76,89,73,75,72,73,72,77,73,66,70,47,50,73,16,50773,7,3,3,1,24,294,0,4,0,8,5,14,61,0,1,1,1,0,672,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
89,Pekka Rinne,,5,FIN,1982-11-03,204,77,1,False,False,False,False,False,True,True,False,0,6650000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,88,88,86,85,87,89,89,87,87,80,74,78,81,5,50,83,70,254342,36,29,5,4,171,1833,0,4,1,31,7,70,12,1,9,4,2,0,698,9596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
91,Braden Holtby,,9,CAN,1989-09-16,203,74,1,False,False,False,False,False,True,True,False,0,2000000,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,95,91,93,73,90,88,93,91,92,87,76,64,65,55,50,84,71,244540,41,23,5,10,151,1786,0,4,1,37,7,69,7,0,11,4,2,0,15,12085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
92,Marc-Andre Fleury,,28,CAN,1984-11-28,180,74,1,False,False,False,False,False,True,True,False,0,5750000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,91,96,89,73,92,91,92,91,92,81,74,74,79,15,50,85,72,250420,39,27,4,8,172,1923,0,8,1,21,6,71,11,1,10,3,1,0,1342,11976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
93,Henrik Lundqvist,,12,SWE,1982-03-02,188,73,2,False,False,False,False,False,True,True,False,0,8000000,8000000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,93,85,84,69,89,84,90,90,91,89,72,78,82,5,50,83,69,246203,37,24,8,7,180,1722,0,4,1,34,9,69,13,1,9,2,3,0,0,8524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
95,Jonas Hiller,,9,CHE,1982-02-12,192,74,2,False,False,False,False,True,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,85,84,83,73,85,86,85,85,85,80,65,78,81,5,50,80,33,104322,12,12,5,2,80,758,0,4,2,14,7,29,53,2,3,1,2,0,0,3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
96,Jason LaBarbera,,18,CAN,1980-01-18,232,75,2,False,False,False,False,True,True,True,False,0,800000,800000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,55,57,67,77,61,61,62,62,62,59,65,82,78,5,50,63,1,3548,0,1,0,0,2,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,117499,22,9,3,2,79,818,0,2,0,10,3,34,0,0,2,2,1,0,0,4814,False
101,Al Montoya,,23,USA,1985-02-13,203,74,2,False,False,False,False,False,True,True,False,0,2000000,2000000,0,0,0,0,0,0,0,0,,28,100,0,3,2,2,2,2,2,2,2,2,2,62,62,67,73,70,73,68,69,68,65,55,72,70,23,50,67,14,38763,5,4,1,1,29,259,0,0,0,0,0,10,60,0,0,0,1,0,0,1078,2,7200,1,1,0,0,6,67,0,0,0,0,0,2,0,0,0,0,0,0,0,225,False
105,Cedrick Desjardins,,13,CAN,1985-09-30,192,72,1,False,False,False,False,False,True,True,False,0,650000,0,0,0,0,0,0,0,0,0,,0,100,0,3,1,1,1,1,3,1,1,1,1,48,52,63,65,60,58,55,57,58,61,55,72,66,23,50,58,1,1168,0,0,0,0,1,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,39,140657,11,27,1,0,210,2627,0,10,0,3,1,39,0,0,0,1,2,0,0,5266,False
116,David Leggio,,0,USA,1984-07-31,185,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,45,53,63,65,60,56,52,54,54,56,55,74,67,15,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
119,Devan Dubnyk,,14,CAN,1986-05-04,210,78,5,False,False,False,False,True,True,True,False,0,6250000,6250000,6250000,6250000,6250000,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,89,88,87,89,85,86,87,86,86,85,72,70,73,31,50,83,76,257918,32,31,12,4,186,2013,0,6,1,22,9,75,1,2,11,9,2,0,0,11764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
120,Drew MacIntyre,,0,CAN,1983-06-24,190,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,58,55,71,69,66,61,62,65,66,61,55,76,69,7,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
123,James Reimer,,1,CAN,1988-03-15,208,74,1,False,False,False,False,False,True,True,False,0,2400000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,74,73,84,73,75,72,76,79,79,67,71,66,70,47,50,73,22,60911,7,6,3,0,51,441,0,0,0,6,2,13,69,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
128,Jeff Zatkoff,,12,USA,1987-06-09,179,74,1,False,False,False,False,False,True,True,False,0,537500,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,61,56,63,73,71,69,65,65,64,73,55,68,63,39,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,232787,46,17,3,9,181,2048,0,8,8,22,4,68,0,1,3,3,3,191,1835,11486,False
129,Jhonas Enroth,,27,SWE,1988-06-25,166,70,2,False,False,False,False,False,True,True,False,0,1500000,1500000,0,0,0,0,0,0,0,0,,0,100,0,3,1,1,1,1,1,1,1,1,1,75,77,86,57,81,75,77,81,83,70,70,66,66,47,50,73,2,7200,2,0,0,1,4,54,0,0,0,0,0,2,0,0,0,0,0,0,340,340,61,221883,53,5,3,21,75,1284,0,2,2,25,5,61,0,0,3,3,6,0,0,14645,False
137,Justin Peters,,27,CAN,1986-08-30,210,73,1,False,False,False,False,False,True,True,False,0,900000,0,0,0,0,0,0,0,0,0,,13,100,0,3,2,2,2,2,2,2,2,3,3,60,59,65,69,66,69,65,65,65,69,55,70,68,31,50,65,10,29830,3,4,1,0,29,205,0,0,0,3,1,7,70,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
153,Michal Neuvirth,,30,CZE,1988-03-23,209,73,3,False,False,False,False,False,True,True,False,0,2000000,2000000,2000000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,77,66,79,69,76,74,78,81,81,72,59,66,69,47,50,73,11,32291,3,4,0,0,22,207,0,15,2,0,0,7,74,0,0,0,1,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
