Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,SK,DU,EN,SZ,AG,RB,SC,HS,RT,PH,PS,EX,LD,PO,MO,Overall,ProGP,ProSecPlay,ProW,ProL,ProOTL,ProShutout,ProGA,ProSA,ProSARebound,ProPim,ProA,ProPenalityShotsShots,ProPenalityShotsGoals,ProStartGoaler,ProBackupGoaler,ProEmptyNetGoal,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGp,FarmSecPlay,FarmW,FarmL,FarmOTL,FarmShutout,FarmGA,FarmSA,FarmSARebound,FarmPim,FarmA,FarmPenalityShotsShots,FarmPenalityShotsGoals,FarmStartGoaler,FarmBackupGoaler,FarmEmptyNetGoal,FarmStar(1),FarmStar(2),FarmStar(3),FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
12,Ryan Miller,http://www.tsn.ca/nhl/player-bio/ryan-miller,13,USA,1980-07-17,168,74,1,False,False,False,False,False,True,True,False,0,5000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,83,82,81,65,84,81,61,83,84,83,90,77,80,80,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
420,Thatcher Demko,http://www.tsn.ca/nhl/player-bio/thatcher-demko,0,USA,1995-12-07,192,76,3,False,False,False,False,False,True,True,False,0,800000,800000,800000,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,61,71,89,81,60,65,56,65,60,59,30,44,44,62,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
382,Linus Ullmark,http://www.tsn.ca/nhl/player-bio/linus-ullmark,4,SWE,1993-07-31,220,75,2,False,False,False,False,False,True,True,False,0,925000,925000,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,62,80,99,85,59,65,52,64,57,56,30,45,45,61,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
343,Andrei Vasilevskiy,http://www.tsn.ca/nhl/player-bio/andrei-vasilevskiy,21,RUS,1994-07-24,207,75,1,False,False,False,False,False,True,True,False,0,1475000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,81,73,70,82,82,81,76,83,86,82,95,55,56,80,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
17,Steve Mason,http://www.tsn.ca/nhl/player-bio/steve-mason,20,ONT,1988-05-28,217,76,3,False,False,False,False,False,True,True,False,0,5000000,5000000,5000000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,79,86,84,87,79,78,60,78,78,79,73,70,71,77,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
384,Juuse Saros,http://www.eliteprospects.com/player.php?player=50744,2,FIN,1995-04-18,180,71,3,True,False,False,False,False,True,True,False,0,925000,925000,925000,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,77,66,63,63,82,71,96,71,84,77,30,46,46,77,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
19,Ben Bishop,http://www.tsn.ca/nhl/player-bio/ben-bishop,8,USA,1986-11-21,209,79,3,False,False,False,False,False,True,True,False,0,5500000,5500000,5500000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,75,80,78,88,77,72,68,75,80,75,82,65,67,75,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
421,Lars Johansson,http://www.tsn.ca/nhl/player-bio/lars-johansson,0,SWE,1987-07-10,198,73,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,59,67,84,75,58,62,54,63,58,57,30,44,44,59,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
385,Matthew O'Connor,http://www.tsn.ca/nhl/player-bio/matthew-oconnor,23,ONT,1992-02-14,186,77,1,False,False,False,False,False,True,True,False,0,650000,0,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,52,65,81,81,48,52,50,57,49,49,30,44,44,53,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
22,Corey Crawford,http://www.tsn.ca/nhl/player-bio/corey-crawford,30,QUE,1984-12-31,216,74,1,False,False,False,False,False,True,True,False,0,5450000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,85,86,83,82,88,83,66,86,86,85,94,66,71,83,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
386,Zachary Fucale,http://www.tsn.ca/nhl/player-bio/zachary-fucale,0,QUE,1995-07-01,178,73,2,True,False,False,False,False,True,True,False,0,863000,863000,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,61,99,66,65,53,66,47,62,52,51,57,44,44,1,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
422,Mackenzie Blackwood,http://www.tsn.ca/nhl/player-bio/mackenzie-blackwood,0,CAN,1996-12-08,225,76,3,False,False,False,False,False,True,True,False,0,650000,650000,650000,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,59,70,88,90,56,62,55,63,58,57,30,44,44,60,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
25,Michael Leighton,http://www.tsn.ca/nhl/player-bio/michael-leighton,27,ONT,1981-05-19,186,75,1,False,False,False,False,True,True,True,False,0,750000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,66,67,84,76,65,72,68,74,72,71,30,44,44,69,50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
26,Anton Khudobin,http://www.tsn.ca/nhl/player-bio/anton-khudobin,6,KAZ,1986-05-07,203,71,2,False,False,False,False,False,True,True,False,0,1200000,1200000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,63,63,62,71,66,60,92,66,73,64,95,58,58,69,50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
27,Peter Budaj,http://www.tsn.ca/nhl/player-bio/peter-budaj,17,SVK,1982-09-17,192,73,1,False,False,False,False,False,True,True,False,0,2100000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,84,90,87,73,84,84,70,83,85,84,70,67,68,82,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
28,John Curry,,0,USA,1984-07-01,185,71,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,55,54,69,61,66,58,61,65,66,59,55,74,66,15,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
387,Leland Irving,http://www.tsn.ca/nhl/player-bio/leland-irving,0,AB,1988-07-01,177,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,65,90,64,64,60,69,54,67,59,58,62,44,44,1,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
388,Tristan Jarry,http://www.tsn.ca/nhl/player-bio/tristan-jarry,1,BC,1995-04-25,194,74,3,True,False,False,False,False,True,True,False,0,905000,905000,905000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,68,69,86,76,67,71,69,75,71,71,30,44,44,69,50,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
389,Zane McIntyre,http://www.eliteprospects.com/player.php?player=75336,12,USA,1992-08-20,207,74,3,True,False,False,False,False,True,True,False,0,925000,925000,925000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,69,63,79,79,70,71,72,77,74,74,30,44,44,71,50,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
390,Eddie Pasquale,http://www.tsn.ca/nhl/player-bio/edward-pasquale,0,ONT,1990-11-19,215,75,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,61,58,73,84,63,68,58,66,67,65,95,44,44,64,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
33,Mike Smith,http://www.tsn.ca/nhl/player-bio/mike-smith,3,ONT,1982-03-21,215,76,1,False,False,False,False,False,True,True,False,0,6300000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,83,73,73,86,84,81,63,82,84,83,73,71,72,79,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
423,Nick Ellis,http://www.tsn.ca/nhl/player-bio/nick-ellis-173422,0,USA,1994-01-17,180,73,3,True,False,False,False,False,True,True,False,0,600000,600000,600000,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,62,63,79,68,64,65,53,64,61,59,30,44,44,61,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
391,Daniel Altshuller,http://www.eliteprospects.com/player.php?player=78200,0,ONT,1994-07-24,205,75,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,55,53,66,81,57,56,51,59,55,54,30,44,44,55,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
392,Tom McCollum,http://www.tsn.ca/nhl/player-bio/tom-mccollum,20,USA,1989-12-06,226,74,2,False,False,False,False,True,True,True,False,0,985000,985000,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,66,53,66,85,68,67,72,75,73,73,30,44,44,68,50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
37,Cory Schneider,http://www.tsn.ca/nhl/player-bio/cory-schneider,26,USA,1986-03-18,205,74,2,False,False,False,False,False,True,True,False,0,6000000,6000000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,79,89,86,79,80,78,62,78,78,79,70,67,68,77,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
393,Marek Langhamer,http://www.tsn.ca/nhl/player-bio/marek-langhamer,6,CZE,1994-07-21,184,74,2,False,False,False,False,False,True,True,False,0,733000,733000,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,52,53,66,72,53,53,50,57,52,52,30,44,44,53,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
424,Brandon Halverson,http://www.tsn.ca/nhl/player-bio/brandon-halverson,0,USA,1996-03-28,200,76,3,False,False,False,False,False,True,True,False,0,650000,650000,650000,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,51,65,81,83,47,52,50,56,48,48,30,44,44,52,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
394,Eetu Laurikainen,http://www.tsn.ca/nhl/player-bio/eetu-laurikainen,0,FIN,1993-07-01,185,72,1,True,False,False,False,False,True,True,False,0,690000,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,57,75,54,67,57,64,39,55,52,49,54,44,44,1,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
41,Yann Danis,http://www.tsn.ca/nhl/player-bio/yann-danis,22,QUE,1981-06-21,185,72,1,False,False,False,False,True,True,True,False,0,700000,0,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,54,66,83,68,52,58,50,58,53,52,30,49,49,55,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
395,Spencer Martin,http://www.tsn.ca/nhl/player-bio/spencer-martin,0,ONT,1995-06-07,200,75,2,False,False,False,False,False,True,True,False,0,894000,894000,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,55,64,80,80,54,59,51,59,55,54,30,44,44,56,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
396,Steve Michalek,http://www.tsn.ca/nhl/player-bio/stephen-michalek,0,USA,1993-08-05,197,75,1,False,False,False,False,False,True,True,False,0,688000,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,60,53,66,79,64,62,55,63,61,60,30,44,44,60,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
44,Roberto Luongo,http://www.tsn.ca/nhl/player-bio/roberto-luongo,4,QUE,1979-04-04,217,75,1,False,False,False,False,False,True,True,False,0,7000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,74,81,82,84,72,76,93,75,85,75,83,85,89,79,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
45,Craig Anderson,http://www.tsn.ca/nhl/player-bio/craig-anderson,19,USA,1981-05-21,184,74,1,False,False,False,False,False,True,True,False,0,3750000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,85,80,79,72,90,80,62,84,90,85,81,72,74,82,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
397,Philippe Desrosiers,http://theahl.com/stats/player.php?id=5584,0,QUE,1995-08-15,195,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,48,44,55,74,48,47,50,53,49,49,30,44,44,49,50,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
398,Ken Appleby,http://www.eliteprospects.com/player.php?player=116643,0,ONT,1995-04-10,205,76,2,False,False,False,False,False,True,True,False,0,575000,575000,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,55,52,65,84,55,54,57,61,56,56,30,44,44,56,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
399,Jon Gillies,http://www.tsn.ca/nhl/player-bio/jon-gillies,1,USA,1994-01-21,216,77,3,True,False,False,False,False,True,True,False,0,925000,925000,925000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,57,54,68,89,60,60,51,60,57,56,30,44,44,57,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
49,Antti Niemi,http://www.tsn.ca/nhl/player-bio/antti-niemi,11,FIN,1983-08-28,210,74,3,False,False,False,False,False,True,True,False,0,6500000,6500000,6500000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,60,72,72,80,64,56,54,63,60,60,92,69,73,62,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
400,Jussi Olkinuora,http://www.tsn.ca/nhl/player-bio/juho-olkinuora,0,FIN,1990-07-01,201,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,47,75,48,74,42,50,35,47,39,38,43,44,44,1,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
51,Carey Price,http://www.tsn.ca/nhl/player-bio/carey-price,17,BC,1987-08-15,216,75,3,False,False,False,False,False,True,True,False,0,8000000,8000000,8000000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,92,67,68,84,95,89,70,92,89,92,91,72,75,86,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
401,Nick Schneider,http://www.eliteprospects.com/player.php?player=153091,0,AB,1997-07-01,181,74,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,64,70,47,68,65,66,54,66,61,60,62,44,44,1,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
53,Jaroslav Halak,http://www.tsn.ca/nhl/player-bio/jaroslav-halak,2,SVK,1985-05-13,186,71,1,False,False,False,False,False,True,True,False,0,4550000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,75,75,74,66,76,74,86,76,85,75,81,68,70,78,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
