Number,Transaction
20040,[2014-04-26 18:34:18] - Current fund for Penguins is under 0 kr.
20041,[2014-04-26 18:34:18] - Current fund for Canucks is under 0 kr.
20042,<font color="Black">[2014-04-27 17:25:28] - Jacob Josefson of Sabres was sent to pro.</font>
20043,<font color="Black">[2014-04-27 17:25:28] - Kevin Henderson of Sabres was sent to pro.</font>
20044,<font color="Black">[2014-04-27 17:25:28] - Successfully loaded Sabres lines done with STHS Client - 2.2.3.3</font>
20045,<font color="Black">[2014-04-27 17:25:31] - Successfully loaded Canucks lines done with STHS Client - 2.2.3.3</font>
20046,[2014-04-27 17:26:05] - Penguins roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20047,<font color="Black">[2014-04-27 17:26:13] - Auto Roster Partial Function has been run for Penguins.</font>
20048,[2014-04-27 17:26:13] - Penguins lines errors : Normal line # 3 C is empty.
PK line 1 C is empty.
PK3 line 1 forward is empty.
LastMinDef line C is empty.
Extra Forward #3 is empty.
Extra Forward #4 is empty.

20049,<font color="Black">[2014-04-27 17:26:13] - Auto Lines Partial Function has been run for Penguins.</font>
20050,[2014-04-27 17:26:13] - Blues roster errors : Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

20051,<font color="Black">[2014-04-27 17:26:13] - Simon Despres of Blues was sent to pro.</font>
20052,<font color="Black">[2014-04-27 17:26:13] - Auto Roster Partial Function has been run for Blues.</font>
20053,<font color="Black">[2014-04-27 17:26:13] - Auto Lines Partial Function has been run for Blues.</font>
20054,<font color="Red">[2014-04-27 17:26:41] - Game 1067 - Brendan Gallagher from Blues is injured  (Broken Nose) and is out for 2 months.</font>
20055,<font color="Red">[2014-04-27 17:26:41] - Game 1069 - Ryan McDonagh from Blackhawks is injured  (Torn Left Knee Ligaments) and is out for 2 weeks.</font>
20056,[2014-04-27 17:26:41] - Steven Stamkos from Wild has scored a Hat Trick!
20057,<font color="Red">[2014-04-27 17:26:41] - Game 1071 - Paul Gaustad from Sabres is injured  (Left Forearm) and is out for 3 months.</font>
20058,<font color="Red">[2014-04-27 17:26:41] - Game 1072 - John Mitchell from Ducks is injured  (Sore Left Knee) and is out for 5 days.</font>
20059,<font color="Red">[2014-04-27 17:26:41] - Game 1072 - Matt Stajan from Ducks is injured  (Bruised Left Leg) and is out for 5 days.</font>
20060,[2014-04-27 17:26:41] - Brad Marchand from Ducks has scored a Hat Trick!
20061,[2014-04-27 17:26:41] - Ducks lines for next game are empty. Current rosters/lines are not erased.
20062,[2014-04-27 17:26:41] - Bruins lines for next game are empty. Current rosters/lines are not erased.
20063,[2014-04-27 17:26:41] - Checkers lines for next game are empty. Current rosters/lines are not erased.
20064,[2014-04-27 17:26:41] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
20065,[2014-04-27 17:26:41] - Devils lines for next game are empty. Current rosters/lines are not erased.
20066,[2014-04-27 17:26:41] - Whale lines for next game are empty. Current rosters/lines are not erased.
20067,[2014-04-27 17:26:41] - Senators lines for next game are empty. Current rosters/lines are not erased.
20068,[2014-04-27 17:26:41] - Canucks lines for next game are empty. Current rosters/lines are not erased.
20069,[2014-04-27 17:26:41] - Bears lines for next game are empty. Current rosters/lines are not erased.
20070,<font color="Red">[2014-04-27 17:26:41] - Matt Stajan from Ducks is back from Bruised Left Leg Injury.</font>
20071,<font color="Red">[2014-04-27 17:26:41] - John Mitchell from Ducks is back from Sore Left Knee Injury.</font>
20072,[2014-04-27 17:26:44] - Current fund for Jets is under 0 kr.
20073,[2014-04-27 17:26:58] - Current fund for Senators is under 0 kr.
20074,[2014-04-27 17:26:59] - Current fund for Penguins is under 0 kr.
20075,[2014-04-27 17:27:00] - Current fund for Lightning is under 0 kr.
20076,[2014-04-27 17:27:01] - Current fund for Canucks is under 0 kr.
20077,[2014-04-27 17:27:59] - Current fund for Jets is under 0 kr.
20078,[2014-04-27 17:28:00] - Current fund for Senators is under 0 kr.
20079,[2014-04-27 17:28:00] - Current fund for Penguins is under 0 kr.
20080,[2014-04-27 17:28:01] - Current fund for Lightning is under 0 kr.
20081,[2014-04-27 17:28:01] - Current fund for Canucks is under 0 kr.
20082,<font color="Black">[2014-04-28 20:10:54] - Tim Connolly of Avalanche was sent to pro.</font>
20083,<font color="Black">[2014-04-28 20:10:54] - Brandon Manning of Avalanche was sent to pro.</font>
20084,<font color="Black">[2014-04-28 20:10:57] - Successfully loaded Avalanche lines done with STHS Client - 2.2.3.3</font>
20085,<font color="Black">[2014-04-28 20:10:57] - Successfully loaded Flyers lines done with STHS Client - 2.2.3.3</font>
20086,[2014-04-28 20:11:03] - Bruins roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20087,<font color="Black">[2014-04-28 20:11:04] - Auto Roster Partial Function has been run for Bruins.</font>
20088,<font color="Black">[2014-04-28 20:11:04] - Auto Lines Partial Function has been run for Bruins.</font>
20089,[2014-04-28 20:11:04] - Stars roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20090,<font color="Black">[2014-04-28 20:11:04] - Auto Roster Partial Function has been run for Stars.</font>
20091,<font color="Black">[2014-04-28 20:11:04] - Auto Lines Partial Function has been run for Stars.</font>
20092,[2014-04-28 20:11:04] - Canadiens roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20093,<font color="Black">[2014-04-28 20:11:04] - Auto Roster Partial Function has been run for Canadiens.</font>
20094,<font color="Black">[2014-04-28 20:11:04] - Auto Lines Partial Function has been run for Canadiens.</font>
20095,[2014-04-28 20:11:04] - Rangers roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20096,<font color="Black">[2014-04-28 20:11:04] - Mike Brown of Rangers was sent to pro.</font>
20097,<font color="Black">[2014-04-28 20:11:04] - Auto Roster Partial Function has been run for Rangers.</font>
20098,<font color="Black">[2014-04-28 20:11:04] - Auto Lines Partial Function has been run for Rangers.</font>
20099,[2014-04-28 20:11:04] - Coyotes roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Some errors will be automatically fixed.

20100,<font color="Black">[2014-04-28 20:11:04] - Auto Roster Partial Function has been run for Coyotes.</font>
20101,<font color="Black">[2014-04-28 20:11:04] - Auto Lines Partial Function has been run for Coyotes.</font>
20102,<font color="Red">[2014-04-28 20:13:54] - Game 1075 - Henrik Tallinder from Canadiens is injured  (Bruised Left Shoulder) and is out for 3 days.</font>
20103,<font color="Red">[2014-04-28 20:13:54] - Game 1075 - Steve Downie from Bruins is injured  (Fractured Right Foot) and is out for 2 months.</font>
20104,[2014-04-28 20:13:54] - Kris Versteeg from Canadiens has scored a Hat Trick!
20105,<font color="Red">[2014-04-28 20:13:55] - Game 1077 - Jared Cowen from Jets is injured  (Sprained Right Finger) and is out for 2 weeks.</font>
20106,<font color="Red">[2014-04-28 20:13:55] - Game 1077 - Mikkel Boedker from Jets is injured  (Sore Right Knee) and is out for 1 week.</font>
20107,[2014-04-28 20:13:55] - Last 7 Days Pro Star : 1 - Taylor Hall of Lightning (3-7-10) / 2 - Pekka Rinne of Blackhawks (0-964) / 3 - Joffrey Lupul of Red Wings (3-4-7)
20108,[2014-04-28 20:13:55] - Last 7 Days Farm Star : 1 - Christian Hanson of Stars (2-3-5) / 2 - Tomas Vokoun of Monsters (0-965) / 3 - Kaspars Daugavins of Stars (2-3-5)
20109,[2014-04-28 20:13:55] - Crunch lines for next game are empty. Current rosters/lines are not erased.
20110,[2014-04-28 20:13:55] - Rampage lines for next game are empty. Current rosters/lines are not erased.
20111,[2014-04-28 20:13:55] - Canadiens lines for next game are empty. Current rosters/lines are not erased.
20112,[2014-04-28 20:13:55] - Senators lines for next game are empty. Current rosters/lines are not erased.
20113,[2014-04-28 20:13:55] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
20114,[2014-04-28 20:13:55] - Sharks lines for next game are empty. Current rosters/lines are not erased.
20115,[2014-04-28 20:13:55] - Lightning lines for next game are empty. Current rosters/lines are not erased.
20116,<font color="Red">[2014-04-28 20:13:55] - Henrik Tallinder from Canadiens is back from Bruised Left Shoulder Injury.</font>
20117,<font color="Red">[2014-04-28 20:13:55] - Chris Mueller from Lightning is back from Right Knee Injury.</font>
20118,<font color="Red">[2014-04-28 20:13:55] - Cody Eakin from Sabres is back from Groin Injury.</font>
20119,[2014-04-28 20:13:59] - Current fund for Jets is under 0 kr.
20120,[2014-04-28 20:14:00] - Current fund for Islanders is under 0 kr.
20121,[2014-04-28 20:14:01] - Current fund for Senators is under 0 kr.
20122,[2014-04-28 20:14:01] - Current fund for Penguins is under 0 kr.
20123,[2014-04-28 20:14:02] - Current fund for Canucks is under 0 kr.
20124,<font color="#FF8000">[2014-04-28 20:16:46] - Radko Gudas was added to Devils.</font>
20125,<font color="#FF8000">[2014-04-28 20:16:49] - Robin Lehner was added to Devils.</font>
20126,[2014-04-28 20:16:54] - Radko Gudas of Devils was sent to farm.
20127,[2014-04-28 20:16:56] - Robin Lehner of Devils was sent to farm.
20128,[2014-04-28 20:17:21] - Current fund for Jets is under 0 kr.
20129,[2014-04-28 20:17:22] - Current fund for Islanders is under 0 kr.
20130,[2014-04-28 20:17:22] - Current fund for Senators is under 0 kr.
20131,[2014-04-28 20:17:23] - Current fund for Penguins is under 0 kr.
20132,[2014-04-28 20:17:23] - Current fund for Canucks is under 0 kr.
20133,[2014-04-28 23:06:47] - Pro Playoff : Division Leader 2 & 3 in 1st Round Option Activated
20134,[2014-04-28 23:06:48] - Farm Playoff : Division Leader 2 & 3 in 1st Round Option Activated
20135,[2014-04-28 23:06:57] - Farm Playoff : Division Leader 2 & 3 in 1st Round Option Deactivated
20136,[2014-04-28 23:06:58] - Pro Playoff : Division Leader 2 & 3 in 1st Round Option Deactivated
20137,[2014-04-28 23:07:06] - Pro Playoff : Division Leader 2 & 3 in 1st Round Option Activated
20138,<font color="Black">[2014-04-29 18:01:58] - Stephen Weiss of Jets was sent to pro.</font>
20139,<font color="Black">[2014-04-29 18:01:58] - Ryan Ellis of Jets was sent to pro.</font>
20140,<font color="Black">[2014-04-29 18:01:58] - Successfully loaded Jets lines done with STHS Client - 2.2.4.4</font>
20141,<font color="Black">[2014-04-29 18:01:58] - Successfully loaded Sabres lines done with STHS Client - 2.2.3.3</font>
20142,<font color="#0080C0">[2014-04-29 18:02:00] - Blackhawks sent Rostislav Olesz to waiver.</font>
20143,[2014-04-29 18:02:02] - Rostislav Olesz of Blackhawks was sent to farm.
20144,<font color="Black">[2014-04-29 18:02:06] - Successfully loaded Blackhawks lines done with STHS Client - 2.2.3.3</font>
20145,<font color="Black">[2014-04-29 18:02:06] - Successfully loaded Stars lines done with STHS Client - 2.2.3.3</font>
20146,<font color="Black">[2014-04-29 18:02:07] - Matt Taormina of Devils was sent to pro.</font>
20147,[2014-04-29 18:02:07] - Michael Stone of Devils was sent to farm.
20148,<font color="Black">[2014-04-29 18:02:07] - Successfully loaded Devils lines done with STHS Client - 2.2.4.4</font>
20149,<font color="Black">[2014-04-29 18:02:07] - Matt Carkner of Coyotes was sent to pro.</font>
20150,<font color="Black">[2014-04-29 18:02:07] - Successfully loaded Coyotes lines done with STHS Client - 2.2.4.4</font>
20151,<font color="Black">[2014-04-29 18:02:09] - Successfully loaded Penguins lines done with STHS Client - 2.2.3.3</font>
20152,<font color="Black">[2014-04-29 18:02:10] - Ryan White of Blues was sent to pro.</font>
20153,<font color="Black">[2014-04-29 18:02:10] - David Savard of Blues was sent to pro.</font>
20154,<font color="Black">[2014-04-29 18:02:10] - Successfully loaded Blues lines done with STHS Client - 2.2.3.3</font>
20155,[2014-04-29 18:03:34] - Bruins roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20156,<font color="Red">[2014-04-29 18:04:33] - Game 1079 - Viktor Stalberg from Maple Leafs is injured  (Sprained Right Finger) and is out for 3 days.</font>
20157,<font color="Red">[2014-04-29 18:04:34] - Cody Eakin from Sabres is injured from Exhaustion.</font>
20158,<font color="Red">[2014-04-29 18:04:34] - Game 1084 - Eric Brewer from Senators is injured  (Back Surgery) and is out for 2 months.</font>
20159,<font color="Maroon">[2014-04-29 18:04:34] - Game 1085 - Matt Carle from Red Wings suspended for 1 game(s)</font>
20160,<font color="Red">[2014-04-29 18:04:34] - Game 1085 - Ryan Jones from Blue Jackets is injured  (Broken Bone (Left Foot)) and is out for 1 week.</font>
20161,<font color="Red">[2014-04-29 18:04:34] - Game 1087 - Karl Stollery from Avalanche is injured  (Bruised Right Foot) and is out for 3 days.</font>
20162,[2014-04-29 18:04:35] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
20163,[2014-04-29 18:04:35] - Canadiens lines for next game are empty. Current rosters/lines are not erased.
20164,[2014-04-29 18:04:35] - Senators lines for next game are empty. Current rosters/lines are not erased.
20165,[2014-04-29 18:04:35] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
20166,[2014-04-29 18:04:35] - Sharks lines for next game are empty. Current rosters/lines are not erased.
20167,[2014-04-29 18:04:35] - Capitals lines for next game are empty. Current rosters/lines are not erased.
20168,<font color="Red">[2014-04-29 18:04:35] - Mark Stuart from Wild is back from Left Foot Injury.</font>
20169,<font color="Red">[2014-04-29 18:04:35] - Viktor Stalberg from Maple Leafs is back from Sprained Right Finger Injury.</font>
20170,<font color="Red">[2014-04-29 18:04:35] - Martin St. Louis from Blues is back from Herniated Disc Injury.</font>
20171,<font color="Red">[2014-04-29 18:04:35] - Corey Potter from Islanders is back from Left Forearm Injury.</font>
20172,<font color="Red">[2014-04-29 18:04:35] - Karl Stollery from Avalanche is back from Bruised Right Foot Injury.</font>
20173,[2014-04-29 18:04:36] - Current fund for Jets is under 0 kr.
20174,[2014-04-29 18:04:37] - Current fund for Islanders is under 0 kr.
20175,[2014-04-29 18:04:38] - Current fund for Senators is under 0 kr.
20176,[2014-04-29 18:04:38] - Current fund for Penguins is under 0 kr.
20177,[2014-04-29 18:04:39] - Current fund for Canucks is under 0 kr.
20178,[2014-04-29 18:05:30] - Current fund for Jets is under 0 kr.
20179,[2014-04-29 18:05:30] - Current fund for Islanders is under 0 kr.
20180,[2014-04-29 18:05:31] - Current fund for Senators is under 0 kr.
20181,[2014-04-29 18:05:31] - Current fund for Penguins is under 0 kr.
20182,[2014-04-29 18:05:32] - Current fund for Canucks is under 0 kr.
20183,[2014-04-29 18:05:47] - Ducks roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20184,<font color="Black">[2014-04-29 18:05:47] - Auto Roster Partial Function has been run for Ducks.</font>
20185,<font color="Black">[2014-04-29 18:05:47] - Auto Lines Partial Function has been run for Ducks.</font>
20186,[2014-04-29 18:05:47] - Rangers roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20187,<font color="Black">[2014-04-29 18:05:47] - Mike Brown of Rangers was sent to pro.</font>
20188,<font color="Black">[2014-04-29 18:05:47] - Auto Roster Partial Function has been run for Rangers.</font>
20189,<font color="Black">[2014-04-29 18:05:47] - Auto Lines Partial Function has been run for Rangers.</font>
20190,<font color="Red">[2014-04-29 18:06:01] - Game 1089 - Stephane Robidas from Canucks is injured  (Strained Left Elbow) and is out for 1 week.</font>
20191,<font color="Red">[2014-04-29 18:06:01] - Game 1090 - Brian Dumoulin from Flyers is injured  (Head) and is out for 1 week.</font>
20192,[2014-04-29 18:06:01] - Ducks lines for next game are empty. Current rosters/lines are not erased.
20193,[2014-04-29 18:06:01] - Canucks lines for next game are empty. Current rosters/lines are not erased.
20194,<font color="#0080C0">[2014-04-29 18:06:01] - Rostislav Olesz was not claimed from waiver and was sent to farm.</font>
20195,<font color="Red">[2014-04-29 18:06:01] - Mark Fayne from Avalanche is back from Broken Left Thumb Injury.</font>
20196,<font color="Red">[2014-04-29 18:06:01] - Rene Bourque from Bruins is back from Right Eye Injury.</font>
20197,<font color="Red">[2014-04-29 18:06:01] - Patrick Eaves from Canadiens is back from Bruised Left Arm Injury.</font>
20198,<font color="Red">[2014-04-29 18:06:01] - Mikkel Boedker from Jets is back from Sore Right Knee Injury.</font>
20199,<font color="Red">[2014-04-29 18:06:01] - Cody Eakin from Sabres is back from Exhaustion.</font>
20200,[2014-04-29 18:06:16] - Current fund for Jets is under 0 kr.
20201,[2014-04-29 18:06:17] - Current fund for Islanders is under 0 kr.
20202,[2014-04-29 18:06:17] - Current fund for Senators is under 0 kr.
20203,[2014-04-29 18:06:17] - Current fund for Penguins is under 0 kr.
20204,[2014-04-29 18:06:17] - Current fund for Blues is under 0 kr.
20205,[2014-04-29 18:06:17] - Current fund for Canucks is under 0 kr.
20206,<font color="#FF8000">[2014-04-29 18:10:16] - Mark Scheifele was added to Kings.</font>
20207,[2014-04-29 18:10:22] - Mark Scheifele of Kings was sent to farm.
20208,[2014-04-29 18:11:01] - Current fund for Jets is under 0 kr.
20209,[2014-04-29 18:11:02] - Current fund for Islanders is under 0 kr.
20210,[2014-04-29 18:11:02] - Current fund for Senators is under 0 kr.
20211,[2014-04-29 18:11:02] - Current fund for Penguins is under 0 kr.
20212,[2014-04-29 18:11:03] - Current fund for Blues is under 0 kr.
20213,[2014-04-29 18:11:03] - Current fund for Canucks is under 0 kr.
20214,<font color="#0080C0">[2014-04-30 17:24:00] - Ducks sent Matthew Corrente to waiver.</font>
20215,<font color="Black">[2014-04-30 17:24:00] - Successfully loaded Ducks lines done with STHS Client - 2.2.4.4</font>
20216,<font color="#0080C0">[2014-04-30 17:24:10] - Jets sent Stephen Weiss to waiver.</font>
20217,[2014-04-30 17:24:12] - Stephen Weiss of Jets was sent to farm.
20218,<font color="Black">[2014-04-30 17:24:15] - Successfully loaded Jets lines done with STHS Client - 2.2.4.4</font>
20219,<font color="Black">[2014-04-30 17:24:16] - Successfully loaded Blue Jackets lines done with STHS Client - 2.2.3.3</font>
20220,<font color="Black">[2014-04-30 17:24:18] - Successfully loaded Panthers lines done with STHS Client - 2.2.3.3</font>
20221,<font color="Black">[2014-04-30 17:24:18] - Successfully loaded Islanders lines done with STHS Client - 2.2.4.4</font>
20222,<font color="Black">[2014-04-30 17:24:18] - Conor Allen of Flyers was sent to pro.</font>
20223,<font color="Black">[2014-04-30 17:24:18] - Successfully loaded Flyers lines done with STHS Client - 2.2.3.3</font>
20224,<font color="Black">[2014-04-30 17:24:18] - Successfully loaded Sharks lines done with STHS Client - 2.2.4.4</font>
20225,<font color="Black">[2014-04-30 17:24:18] - Aaron Ness of Canucks was sent to pro.</font>
20226,<font color="Black">[2014-04-30 17:24:18] - Successfully loaded Canucks lines done with STHS Client - 2.2.3.3</font>
20227,[2014-04-30 17:27:58] - Sabres roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20228,<font color="Black">[2014-04-30 17:27:58] - Auto Roster Partial Function has been run for Sabres.</font>
20229,<font color="Black">[2014-04-30 17:27:58] - Auto Lines Partial Function has been run for Sabres.</font>
20230,[2014-04-30 17:27:58] - Red Wings roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20231,<font color="Black">[2014-04-30 17:27:58] - Auto Roster Partial Function has been run for Red Wings.</font>
20232,[2014-04-30 17:27:58] - Red Wings roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20233,[2014-04-30 17:28:38] - Red Wings roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20234,<font color="Black">[2014-04-30 17:29:06] - Chad Ruhwedel of Red Wings was sent to pro.</font>
20235,[2014-04-30 17:29:06] - Red Wings are expected to be over the salary cap by 1.600.000 kr!
20236,[2014-04-30 17:29:53] - Red Wings are expected to be over the salary cap by 1.600.000 kr!
20237,[2014-04-30 17:30:06] - Red Wings are expected to be over the salary cap by 1.600.000 kr!
20238,[2014-04-30 17:30:08] - Chad Ruhwedel of Red Wings was sent to farm.
20239,<font color="Black">[2014-04-30 17:30:13] - Tomas Kundratek of Red Wings was sent to pro.</font>
20240,[2014-04-30 17:30:13] - Red Wings are expected to be over the salary cap by 666.666 kr!
20241,[2014-04-30 17:30:26] - Red Wings are expected to be over the salary cap by 666.666 kr!
20242,[2014-04-30 17:30:36] - Red Wings are expected to be over the salary cap by 666.666 kr!
20243,<font color="Black">[2014-04-30 17:30:36] - Auto Lines Partial Function has been run for Red Wings.</font>
20244,[2014-04-30 17:30:43] - Red Wings are expected to be over the salary cap by 666.666 kr!
20245,<font color="Maroon">[2014-04-30 17:30:49] - Game 1094 - Theo Peckham from Penguins suspended for 3 game(s)</font>
20246,<font color="Maroon">[2014-04-30 17:30:49] - Matt Carle from Red Wings completes suspension</font>
20247,<font color="Red">[2014-04-30 17:30:49] - Game 1096 - Benoit Pouliot from Islanders is injured  (Sprained Left Finger) and is out for 1 week.</font>
20248,[2014-04-30 17:30:49] - Alexander Semin from Sharks has scored a Hat Trick!
20249,<font color="Red">[2014-04-30 17:30:49] - Mikkel Boedker from Jets is injured from Exhaustion.</font>
20250,[2014-04-30 17:30:49] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
20251,[2014-04-30 17:30:49] - Kings lines for next game are empty. Current rosters/lines are not erased.
20252,[2014-04-30 17:30:49] - Canadiens lines for next game are empty. Current rosters/lines are not erased.
20253,[2014-04-30 17:30:49] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
20254,[2014-04-30 17:30:49] - Lightning lines for next game are empty. Current rosters/lines are not erased.
20255,<font color="Red">[2014-04-30 17:30:49] - Erik Karlsson from Stars is back from Bruised Right Foot Injury.</font>
20256,<font color="Red">[2014-04-30 17:30:49] - Zach Bogosian from Maple Leafs is back from Bruised Left Leg Injury.</font>
20257,[2014-04-30 17:30:50] - Red Wings are expected to be over the salary cap by 666.666 kr!
20258,[2014-04-30 17:30:51] - Current fund for Jets is under 0 kr.
20259,[2014-04-30 17:30:52] - Red Wings are expected to be over the salary cap by 666.666 kr!
20260,[2014-04-30 17:30:53] - Current fund for Islanders is under 0 kr.
20261,[2014-04-30 17:30:53] - Current fund for Senators is under 0 kr.
20262,[2014-04-30 17:30:54] - Current fund for Penguins is under 0 kr.
20263,[2014-04-30 17:30:54] - Current fund for Canucks is under 0 kr.
20264,<font color="#FF8000">[2014-04-30 17:34:19] - Ryan Spooner was added to Blue Jackets.</font>
20265,[2014-04-30 17:34:24] - Ryan Spooner of Blue Jackets was sent to farm.
20266,<font color="#FF8000">[2014-04-30 17:36:55] - Frank Corrado was added to Blue Jackets.</font>
20267,[2014-04-30 17:37:00] - Frank Corrado of Blue Jackets was sent to farm.
20268,[2014-04-30 17:37:46] - Red Wings are expected to be over the salary cap by 666.666 kr!
20269,[2014-04-30 17:37:47] - Current fund for Jets is under 0 kr.
20270,[2014-04-30 17:37:47] - Red Wings are expected to be over the salary cap by 666.666 kr!
20271,[2014-04-30 17:37:48] - Current fund for Islanders is under 0 kr.
20272,[2014-04-30 17:37:49] - Current fund for Senators is under 0 kr.
20273,[2014-04-30 17:37:49] - Current fund for Penguins is under 0 kr.
20274,[2014-04-30 17:37:49] - Current fund for Canucks is under 0 kr.
20275,[2014-05-01 15:49:08] - Connor Murphy average salary was modify from 0 kr to 1.075.833 kr.
20276,[2014-05-01 15:49:08] - Connor Murphy was created.
20277,[2014-05-01 15:52:03] - Matt Carey average salary was modify from 0 kr to 925.000 kr.
20278,[2014-05-01 15:52:03] - Matt Carey was created.
