Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,SK,DU,EN,SZ,AG,RB,SC,HS,RT,PH,PS,EX,LD,PO,MO,Overall,ProGP,ProSecPlay,ProW,ProL,ProOTL,ProShutout,ProGA,ProSA,ProSARebound,ProPim,ProA,ProPenalityShotsShots,ProPenalityShotsGoals,ProStartGoaler,ProBackupGoaler,ProEmptyNetGoal,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGp,FarmSecPlay,FarmW,FarmL,FarmOTL,FarmShutout,FarmGA,FarmSA,FarmSARebound,FarmPim,FarmA,FarmPenalityShotsShots,FarmPenalityShotsGoals,FarmStartGoaler,FarmBackupGoaler,FarmEmptyNetGoal,FarmStar(1),FarmStar(2),FarmStar(3),FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
11,Dan Ellis,http://tsn.ca/nhl/teams/players/bio/?id=2259,26,CAN,1980-07-01,195,73,1,False,False,False,False,False,True,True,False,0,1000000,0,0,0,0,0,0,0,0,0,,15,100,0,1,1,1,1,1,1,1,1,1,1,68,64,74,69,68,66,65,67,67,82,66,80,79,5,50,68,2,5845,1,1,0,1,4,48,0,0,0,0,0,2,14,0,0,1,0,0,0,475,31,112713,27,1,3,5,60,788,0,0,3,12,4,31,0,0,0,0,1,29,321,5575,False
12,Ryan Miller,http://tsn.ca/nhl/teams/players/bio/?id=2045,4,USA,1980-07-01,168,74,2,False,False,False,False,False,True,True,False,0,7950000,7950000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,93,96,94,73,91,84,87,89,91,88,78,80,85,5,50,84,67,234511,37,26,3,6,168,1602,0,2,3,15,3,65,17,1,7,1,4,225,225,7609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13,Erik Ersberg,,0,SWE,1982-07-01,168,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,82,71,48,78,82,80,80,83,83,74,82,62,62,50,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
14,Jonathan Quick,http://tsn.ca/nhl/teams/players/bio/?id=5348,29,USA,1986-07-01,218,73,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,82,96,89,69,82,88,86,83,83,77,67,66,76,47,50,80,74,251464,28,40,4,3,190,1975,0,8,1,26,7,72,6,2,7,4,2,0,0,9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
15,Jeff Drouin-Deslauriers,http://tsn.ca/nhl/teams/players/bio/?id=2833,28,CAN,1984-07-01,203,76,2,False,False,False,False,True,True,True,False,0,550000,550000,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,45,54,63,81,60,57,53,52,50,59,55,72,73,23,50,59,1,1268,0,0,0,0,1,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21,74575,12,6,2,1,59,716,0,0,1,17,3,21,0,0,2,2,0,0,0,3834,False
16,Dwayne Roloson,http://tsn.ca/nhl/teams/players/bio/?id=938,0,CAN,1969-07-01,170,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,70,81,87,69,79,72,73,75,77,68,77,98,92,5,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
17,Steve Mason,http://tsn.ca/nhl/teams/players/bio/?id=5881,16,CAN,1988-07-01,217,76,1,False,False,False,False,False,True,True,False,0,3200000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,88,89,89,81,83,87,86,85,85,84,70,64,72,55,50,81,47,161403,16,26,4,4,126,1232,0,0,3,26,10,46,36,0,5,4,3,0,0,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
18,Brent Johnson,http://tsn.ca/nhl/teams/players/bio/?id=1779,0,USA,1977-07-01,199,75,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,72,65,67,77,71,72,68,67,66,89,64,82,78,5,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
19,Ben Bishop,http://tsn.ca/nhl/teams/players/bio/?id=5131,8,USA,1987-07-01,214,79,1,False,False,False,False,False,True,True,False,0,5500000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,2,2,2,2,95,88,89,93,88,87,91,89,88,89,81,68,70,39,50,85,70,247442,38,27,4,3,190,1891,0,8,4,46,14,69,13,1,5,5,1,0,339,8175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
20,Peter Mannino,http://tsn.ca/nhl/teams/players/bio/?id=4687,12,USA,1984-07-01,195,73,2,False,False,False,False,True,True,True,False,0,625000,625000,0,0,0,0,0,0,0,0,Head Injury,24,76,0,2,2,2,2,2,2,2,2,2,2,50,52,60,69,64,64,60,59,58,59,55,72,69,23,50,60,1,3141,0,0,0,0,4,27,0,0,0,0,0,1,7,0,0,0,0,0,0,0,55,196488,41,10,4,8,121,1502,0,6,0,23,5,55,0,0,4,3,1,0,0,11200,True
21,Tim Thomas,http://tsn.ca/nhl/teams/players/bio/?id=1591,25,USA,1974-07-01,201,71,1,False,False,False,False,False,True,True,False,0,1330000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,76,69,87,61,76,77,77,79,81,74,74,92,84,5,50,75,14,42241,8,3,1,0,39,271,0,2,1,0,0,12,70,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
22,Corey Crawford,http://tsn.ca/nhl/teams/players/bio/?id=3760,18,CAN,1984-07-01,208,74,4,False,False,False,False,False,True,True,False,0,5450000,5450000,5450000,5450000,0,0,0,0,0,0,,0,99,0,3,3,3,3,3,3,3,3,3,2,87,93,84,73,86,91,89,87,87,79,73,72,75,23,50,82,68,237271,32,27,7,8,158,1547,0,6,2,19,5,67,15,1,8,8,2,0,0,10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
23,Johan Backlund,http://tsn.ca/nhl/teams/players/bio/?id=7286,0,SWE,1981-07-01,198,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,46,55,66,73,60,57,55,56,56,54,61,74,71,15,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
24,Simeon Varlamov,http://tsn.ca/nhl/teams/players/bio/?id=5536,24,RUS,1988-07-01,209,74,3,False,False,False,False,False,True,True,False,0,4500000,4500000,4500000,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,95,95,95,73,86,86,89,90,91,94,74,64,74,55,50,84,74,256968,33,37,4,7,194,1889,0,2,2,32,10,73,2,1,12,3,2,0,0,10620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
25,Michael Leighton,http://tsn.ca/nhl/teams/players/bio/?id=2002,0,CAN,1981-07-01,186,75,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,57,54,66,77,69,63,63,64,64,64,57,76,77,7,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
26,Anton Khudobin,http://tsn.ca/nhl/teams/players/bio/?id=4642,7,KAZ,1986-07-01,203,71,2,False,False,False,False,False,True,True,False,0,850000,850000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,2,2,2,2,83,69,79,61,82,84,85,88,89,72,70,68,68,39,50,77,25,82596,10,8,4,1,58,614,0,2,0,12,4,20,63,0,2,0,2,276,576,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
27,Peter Budaj,http://tsn.ca/nhl/teams/players/bio/?id=2386,24,SVK,1983-07-01,192,73,2,False,False,False,False,True,True,True,False,0,1400000,1400000,0,0,0,0,0,0,0,0,,4,98,0,3,3,3,3,3,3,3,2,2,2,72,63,68,69,77,81,76,76,76,72,74,76,76,7,50,72,15,36911,2,5,0,0,23,267,0,0,0,0,0,9,73,0,1,1,0,314,314,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
28,John Curry,http://tsn.ca/nhl/teams/players/bio/?id=5069,0,USA,1984-07-01,185,71,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,53,51,68,61,63,56,58,63,64,57,55,72,65,23,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
29,Andrew Raycroft,http://tsn.ca/nhl/teams/players/bio/?id=1461,0,CAN,1980-07-01,180,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,59,64,75,69,71,64,66,69,69,63,63,76,77,7,50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
30,Ryan Munce,,0,CAN,1985-07-01,185,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,53,51,65,82,53,53,53,56,53,56,54,65,66,50,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
31,Mark Dekanich,http://tsn.ca/nhl/teams/players/bio/?id=4549,0,CAN,1986-07-01,185,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,48,54,64,73,63,60,56,57,57,58,55,66,66,47,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
176,Niklas Bäckström,,0,FIN,1970-07-01,200,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,92,90,90,80,92,93,93,95,95,94,91,80,80,50,50,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
33,Mike Smith,http://tsn.ca/nhl/teams/players/bio/?id=2528,15,CAN,1982-07-01,215,76,1,False,False,False,False,False,True,True,False,0,2500000,0,0,0,0,0,0,0,0,0,,0,98,0,3,3,3,3,3,3,3,3,2,2,94,95,92,81,85,85,88,87,88,93,69,76,78,7,50,84,72,255103,38,28,4,3,181,1937,0,10,1,25,7,70,12,1,8,7,3,653,945,10196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
34,Niklas Backstrom,http://tsn.ca/nhl/teams/players/bio/?id=5571,16,FIN,1978-07-01,197,74,2,False,False,False,False,True,True,True,False,0,2000000,2000000,0,0,0,0,0,0,0,0,,0,99,0,3,2,2,2,2,2,2,2,2,2,74,72,80,73,78,79,78,78,79,72,58,84,86,5,50,75,38,130745,11,17,6,2,94,982,0,0,3,25,10,34,44,1,3,5,0,71,71,4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
35,Chris Carrozzi,http://tsn.ca/nhl/teams/players/bio/?id=6637,0,CAN,1990-07-01,185,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,45,50,57,73,60,50,45,45,45,49,55,60,47,71,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
36,Justin Pogge,http://tsn.ca/nhl/teams/players/bio/?id=4747,0,CAN,1986-07-01,210,75,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,48,60,64,77,60,57,54,54,53,63,54,64,66,55,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
37,Cory Schneider,http://tsn.ca/nhl/teams/players/bio/?id=4785,26,USA,1986-07-01,200,74,5,False,False,False,False,False,True,True,False,0,6000000,6000000,6000000,6000000,6000000,0,0,0,0,0,,0,99,0,3,3,3,3,3,3,3,3,3,2,89,79,79,73,88,92,90,88,87,81,68,68,71,39,50,81,71,251290,38,25,5,6,161,1865,0,2,0,29,9,67,13,0,15,4,2,138,138,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
38,Curtis Sanford,http://tsn.ca/nhl/teams/players/bio/?id=3352,0,CAN,1979-07-01,187,71,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,73,71,76,61,79,82,78,79,81,68,77,78,75,5,50,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
192,Thomas McCollum,http://tsn.ca/nhl/teams/players/bio/?id=6810,14,USA,1989-07-01,215,74,3,False,False,False,False,True,True,True,False,0,1400000,1400000,1400000,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,57,54,64,73,64,66,63,64,64,61,55,62,62,63,50,63,1,1808,0,0,0,0,1,11,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
40,Mathieu Garon,http://tsn.ca/nhl/teams/players/bio/?id=806,0,CAN,1978-07-01,198,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,69,73,75,69,74,77,73,73,73,72,73,82,80,5,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
41,Yann Danis,http://tsn.ca/nhl/teams/players/bio/?id=2858,29,CAN,1981-07-01,182,71,1,False,False,False,False,False,True,True,False,0,900000,0,0,0,0,0,0,0,0,0,Back Injury,14,86,0,2,2,2,2,2,2,2,2,2,2,45,54,64,61,60,58,54,55,56,56,55,78,75,5,50,58,2,1836,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,36,120728,18,15,2,0,122,1389,0,2,2,12,2,36,0,2,0,1,2,0,0,4878,True
42,Marek Schwarz,,0,CZE,1986-07-01,180,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,64,57,60,78,64,64,64,57,64,63,63,69,61,50,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
43,Morgan Clark,,0,USA,1990-07-01,162,72,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,59,56,52,58,59,57,60,52,58,57,57,56,56,50,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
44,Roberto Luongo,http://tsn.ca/nhl/teams/players/bio/?id=1050,13,CAN,1979-07-01,217,75,1,False,False,False,False,False,True,True,False,0,7250000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,2,2,2,2,2,2,86,85,85,77,84,90,88,87,88,76,76,82,86,5,50,82,69,237995,46,19,4,9,160,1730,0,0,2,28,5,69,13,0,9,5,2,0,0,11636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
45,Craig Anderson,http://tsn.ca/nhl/teams/players/bio/?id=2293,6,USA,1981-07-01,184,74,2,False,False,False,False,False,True,True,False,0,5375000,5375000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,89,85,91,73,86,81,85,86,87,85,69,78,81,5,50,81,68,243804,38,18,11,3,169,1796,0,6,0,70,25,67,8,1,9,4,4,0,0,9502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
46,Johan Hedberg,http://tsn.ca/nhl/teams/players/bio/?id=252,0,SWE,1973-07-01,190,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,66,57,69,65,72,71,69,66,66,79,63,94,82,5,50,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
47,Seamus Kotyk,,0,CAN,1980-07-01,180,71,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,55,79,55,55,55,55,55,55,55,55,55,32,32,50,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
48,Tobias Stephan,,0,SWI,1984-07-01,180,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,66,59,60,82,66,66,66,63,66,64,65,70,65,50,50,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
49,Antti Niemi,http://tsn.ca/nhl/teams/players/bio/?id=6575,3,FIN,1983-07-01,210,74,1,False,False,False,False,False,True,True,False,0,5500000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,91,96,89,73,86,91,90,88,88,86,75,74,80,15,50,84,72,249330,32,28,8,4,187,1765,0,6,2,54,17,68,14,1,8,3,0,0,0,7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
50,Jean-Sebastien Giguere,http://tsn.ca/nhl/teams/players/bio/?id=570,0,CAN,1977-06-30,202,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,73,65,73,69,77,75,77,78,79,68,55,86,82,5,50,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
51,Carey Price,http://tsn.ca/nhl/teams/players/bio/?id=4960,17,CAN,1987-07-01,212,75,1,False,False,False,False,False,True,True,False,0,6250000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,2,2,2,95,96,92,77,87,87,91,90,91,89,75,66,78,47,50,85,72,253658,44,19,6,4,173,1719,0,2,2,29,8,69,13,0,5,7,2,0,0,8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
52,Cristobal Huet,,0,FRA,1975-07-01,205,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,84,78,77,80,84,86,86,89,86,83,86,83,77,50,50,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
