Number,Transaction
20020,[9/14/2014 10:46:48 PM] - Senators roster errors : Not enough Forward available in Pro Team! 6 Dressed. 9 Required.
Not enough Defenseman available in Pro Team! 4 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 10 Dressed. 18 Required.
Some errors will be automatically fixed.

20021,[9/14/2014 10:46:58 PM] - Senators paid $0 to release Joonas Nattinen.
20022,[9/14/2014 10:46:58 PM] - Joonas Nattinen was released by Senators.
20023,[9/14/2014 10:47:21 PM] - Avalanche roster errors : Not enough Forward available in Pro Team! 6 Dressed. 9 Required.
Not enough Defenseman available in Pro Team! 4 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 0 Dressed. 2 Required.
Not enough Players available in Pro Team! 10 Dressed. 18 Required.
Some errors will be automatically fixed.

20024,[9/14/2014 10:48:03 PM] - Avalanche paid $0 to release Simon Moser.
20025,[9/14/2014 10:48:03 PM] - Simon Moser was released by Avalanche.
20026,[9/14/2014 10:48:26 PM] - Canucks roster errors : Not enough Centers available in Pro Team! 1 Dressed. 3 Required.
Not enough Forward available in Pro Team! 7 Dressed. 9 Required.
Not enough Defenseman available in Pro Team! 3 Dressed. 6 Required.
Not enough Players available in Pro Team! 10 Dressed. 18 Required.
Some errors will be automatically fixed.

20027,[9/14/2014 10:48:36 PM] - Canucks paid $0 to release Harri Pesonen.
20028,[9/14/2014 10:48:36 PM] - Harri Pesonen was released by Canucks.
20029,[9/14/2014 10:48:51 PM] - Wild roster errors : Not enough Defenseman available in Pro Team! 3 Dressed. 6 Required.
Not enough Players available in Pro Team! 13 Dressed. 18 Required.
Too many Goalie available in Pro Team! 3 Dressed. Maximum is 3.
Some errors will be automatically fixed.

20030,[9/14/2014 10:49:01 PM] - Wild paid $0 to release Adam Hall.
20031,[9/14/2014 10:49:01 PM] - Adam Hall was released by Wild.
20032,[9/14/2014 10:49:17 PM] - Canadiens roster errors : Not enough Right Wings available in Pro Team! 1 Dressed. 3 Required.
Not enough Forward available in Pro Team! 6 Dressed. 9 Required.
Not enough Defenseman available in Pro Team! 4 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 10 Dressed. 18 Required.
Some errors will be automatically fixed.

20033,[9/14/2014 10:49:24 PM] - Canadiens paid $0 to release Brandon Segal.
20034,[9/14/2014 10:49:24 PM] - Brandon Segal was released by Canadiens.
20035,[9/14/2014 10:49:36 PM] - Flames roster errors : Not enough Forward available in Pro Team! 8 Dressed. 9 Required.
Not enough Players available in Pro Team! 14 Dressed. 18 Required.
Some errors will be automatically fixed.

20036,[9/14/2014 10:50:09 PM] - Flames paid $0 to release Matt Watkins.
20037,[9/14/2014 10:50:09 PM] - Matt Watkins was released by Flames.
20038,[9/14/2014 10:50:29 PM] - Hurricanes roster errors : Not enough Right Wings available in Pro Team! 2 Dressed. 3 Required.
Not enough Forward available in Pro Team! 6 Dressed. 9 Required.
Not enough Defenseman available in Pro Team! 3 Dressed. 6 Required.
Not enough Players available in Pro Team! 9 Dressed. 18 Required.
Some errors will be automatically fixed.

20039,[9/14/2014 10:50:37 PM] - Hurricanes paid $0 to release Jeff Woywitka.
20040,[9/14/2014 10:50:37 PM] - Jeff Woywitka was released by Hurricanes.
20041,[9/14/2014 11:19:20 PM] - Bruins roster errors : Not enough Forward available in Pro Team! 8 Dressed. 9 Required.
Not enough Defenseman available in Pro Team! 3 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 11 Dressed. 18 Required.
Some errors will be automatically fixed.

20042,<font color="#FF8000">[9/15/2014 8:27:43 PM] - James van Riemsdyk was added to Panthers.</font>
20043,<font color="#FF8000">[9/15/2014 8:27:43 PM] - Alexander Ovechkin was added to Penguins.</font>
20044,<font color="#FF8000">[9/15/2014 8:27:44 PM] - TRADE : From Penguins to Panthers : James van Riemsdyk (73)- Nikolaj Ehlers (P)- Y:2016-RND:2-PIT.</font>
20045,<font color="#FF8000">[9/15/2014 8:27:44 PM] - TRADE : From Panthers to Penguins : Alexander Ovechkin (77).</font>
20046,<font color="#FF8000">[9/15/2014 8:38:59 PM] - TRADE : From Blackhawks to Sabres : Maxim Goncharov (P).</font>
20047,[9/15/2014 8:39:30 PM] - Predators roster errors : Not enough Defenseman available in Pro Team! 3 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 14 Dressed. 18 Required.
Some errors will be automatically fixed.

20048,[9/15/2014 8:39:35 PM] - Corban Knight of Predators was sent to farm.
20049,[9/15/2014 8:39:40 PM] - Matt Frattin of Predators was sent to farm.
20050,<font color="Black">[9/15/2014 8:39:44 PM] - Tomas Tatar of Predators was sent to pro.</font>
20051,[9/15/2014 8:41:02 PM] - Kevin Klein of Penguins was sent to farm.
20052,<font color="Black">[9/15/2014 8:41:33 PM] - Jamie McBain of Penguins was sent to pro.</font>
20053,<font color="Black">[9/15/2014 8:43:18 PM] - Justin Florek of Penguins was sent to pro.</font>
20054,[9/15/2014 8:43:21 PM] - Justin Florek of Penguins was sent to farm.
20055,[9/15/2014 8:43:38 PM] - Shawn Thornton of Penguins was sent to farm.
20056,<font color="Black">[9/15/2014 8:43:44 PM] - Tom Sestito of Penguins was sent to pro.</font>
20057,<font color="Black">[9/15/2014 8:44:12 PM] - Auto Lines Function has been run for Penguins.</font>
20058,<font color="Black">[9/17/2014 7:24:26 AM] - Islanders Messenger Address was change to 651659196.</font>
20059,<font color="Black">[9/17/2014 7:24:59 AM] - Islanders Email Address was change to davidstone1970@yahoo.co.uk.</font>
20060,<font color="Black">[9/17/2014 11:00:10 AM] - Islanders hired Bob Hartley for $1-850-000 for 2 year(s).</font>
20061,<font color="Black">[9/17/2014 11:00:34 AM] - Sound Tigers hired Ron Rolston for $875-000 for 2 year(s).</font>
20062,<font color="Black">[9/17/2014 11:01:25 AM] - Sharks hired Todd McLellan for $2-250-000 for 3 year(s).</font>
20063,<font color="Black">[9/17/2014 11:01:56 AM] - Hurricanes hired Dave Tippett for $3-000-000 for 3 year(s).</font>
20064,<font color="#FF8000">[9/17/2014 11:08:21 AM] - Mike Weaver was added to Ducks.</font>
20065,[9/17/2014 11:08:21 AM] - Mike Weaver average salary was modify from $525-000 to $2-500-000.
20066,[9/17/2014 11:08:21 AM] - Mike Weaver signed with Ducks for $2-500-000 for 2 year(s) with $1-000-000 in bonus.
20067,<font color="#FF8000">[9/17/2014 11:09:25 AM] - Lubomir Visnovsky was added to Penguins.</font>
20068,[9/17/2014 11:09:25 AM] - Lubomir Visnovsky average salary was modify from $525-000 to $2-000-000.
20069,[9/17/2014 11:09:25 AM] - Lubomir Visnovsky signed with Penguins for $2-000-000 for 1 year(s) with $0 in bonus.
20070,[9/17/2014 8:51:57 PM] - Devils roster errors : Not enough Defenseman available in Pro Team! 4 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20071,[9/17/2014 8:52:05 PM] - Devils paid $0 to release Sheldon Souray.
20072,[9/17/2014 8:52:05 PM] - Sheldon Souray was released by Devils.
20073,[9/17/2014 8:59:03 PM] - Sheldon Souray average salary was modify from $0 to $3-500-000.
20074,[9/17/2014 8:59:34 PM] - Devils roster errors : Not enough Defenseman available in Pro Team! 4 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20075,<font color="#FF8000">[9/17/2014 9:00:16 PM] - Sheldon Souray was added to Devils.</font>
20076,[9/17/2014 9:00:25 PM] - Devils roster errors : Not enough Defenseman available in Pro Team! 4 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20077,<font color="#FF8000">[9/17/2014 9:01:23 PM] - Sheldon Souray was added to Devils.</font>
20078,[9/17/2014 9:01:23 PM] - Sheldon Souray average salary was modify from $525-000 to $3-500-000.
20079,[9/17/2014 9:01:23 PM] - Sheldon Souray signed with Devils for $3-500-000 for 2 year(s) with $1-000-000 in bonus.
20080,[9/17/2014 9:52:54 PM] - Devils roster errors : Not enough Defenseman available in Pro Team! 4 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20081,[9/17/2014 9:54:12 PM] - Steve Oleksy of Penguins was sent to farm.
20082,<font color="#FF8000">[9/18/2014 11:07:31 PM] - Alexander Khokhlachev was added to Islanders.</font>
20083,<font color="#FF8000">[9/18/2014 11:07:37 PM] - Petter Granberg was added to Islanders.</font>
20084,[9/18/2014 11:08:38 PM] - Islanders roster errors : Not enough Centers available in Pro Team! 2 Dressed. 3 Required.
Not enough Forward available in Pro Team! 7 Dressed. 9 Required.
Not enough Defenseman available in Pro Team! 4 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 0 Dressed. 2 Required.
Not enough Players available in Pro Team! 11 Dressed. 18 Required.
Some errors will be automatically fixed.

20085,[9/18/2014 11:09:10 PM] - Petter Granberg average salary was modify from $800-000 to $900-000.
20086,[9/18/2014 11:10:05 PM] - Alexander Khokhlachev average salary was modify from $925-000 to $894-167.
20087,<font color="#FF8000">[9/18/2014 11:11:49 PM] - Patrick Sharp was added to Flames.</font>
20088,<font color="#FF8000">[9/18/2014 11:11:49 PM] - Mike Ribeiro was added to Capitals.</font>
20089,<font color="#FF8000">[9/18/2014 11:11:50 PM] - TRADE : From Capitals to Flames : Patrick Sharp (75).</font>
20090,<font color="#FF8000">[9/18/2014 11:11:50 PM] - TRADE : From Flames to Capitals : Mike Ribeiro (70)- Slater Koekkoek (P)- Zach Philips (P)- Y:2015-RND:1-CGY- Y:2015-RND:2-TOR.</font>
20091,<font color="#FF8000">[9/18/2014 11:12:13 PM] - B.J. Crombeen was added to Blackhawks.</font>
20092,<font color="#FF8000">[9/18/2014 11:12:15 PM] - TRADE : From Blackhawks to Coyotes : Y:2016-RND:3-CHI.</font>
20093,<font color="#FF8000">[9/18/2014 11:12:15 PM] - TRADE : From Coyotes to Blackhawks : B.J. Crombeen (59).</font>
20094,<font color="#FF8000">[9/18/2014 11:14:48 PM] - Cody McLeod was added to Red Wings.</font>
20095,[9/18/2014 11:14:48 PM] - Cody McLeod average salary was modify from $525-000 to $1-250-000.
20096,[9/18/2014 11:14:48 PM] - Cody McLeod signed with Red Wings for $1-250-000 for 2 year(s) with $0 in bonus.
20097,<font color="#FF8000">[9/18/2014 11:15:55 PM] - Jeff Halpern was added to Oilers.</font>
20098,[9/18/2014 11:15:55 PM] - Jeff Halpern average salary was modify from $525-000 to $825-000.
20099,[9/18/2014 11:15:55 PM] - Jeff Halpern signed with Oilers for $825-000 for 1 year(s) with $15-000 in bonus.
20100,<font color="#FF8000">[9/18/2014 11:16:39 PM] - Tomas Kopecky was added to Panthers.</font>
20101,[9/18/2014 11:16:39 PM] - Tomas Kopecky average salary was modify from $525-000 to $2-000-000.
20102,[9/18/2014 11:16:39 PM] - Tomas Kopecky signed with Panthers for $2-000-000 for 2 year(s) with $400-000 in bonus.
20103,<font color="#FF8000">[9/18/2014 11:17:08 PM] - Paul Bissonnette was added to Panthers.</font>
20104,[9/18/2014 11:17:08 PM] - Paul Bissonnette average salary was modify from $525-000 to $650-000.
20105,[9/18/2014 11:17:08 PM] - Paul Bissonnette signed with Panthers for $650-000 for 3 year(s) with $0 in bonus.
20106,<font color="#FF8000">[9/18/2014 11:17:39 PM] - Jim Slater was added to Panthers.</font>
20107,[9/18/2014 11:17:39 PM] - Jim Slater average salary was modify from $525-000 to $950-000.
20108,[9/18/2014 11:17:39 PM] - Jim Slater signed with Panthers for $950-000 for 2 year(s) with $0 in bonus.
20109,<font color="#FF8000">[9/18/2014 11:18:35 PM] - Chris Neil was added to Devils.</font>
20110,[9/18/2014 11:18:35 PM] - Chris Neil average salary was modify from $525-000 to $1-000-000.
20111,[9/18/2014 11:18:35 PM] - Chris Neil signed with Devils for $1-000-000 for 3 year(s) with $200-000 in bonus.
20112,<font color="#FF8000">[9/18/2014 11:19:26 PM] - Alexandre Bolduc was added to Senators.</font>
20113,[9/18/2014 11:19:26 PM] - Alexandre Bolduc average salary was modify from $525-000 to $800-000.
20114,[9/18/2014 11:19:26 PM] - Alexandre Bolduc signed with Senators for $800-000 for 3 year(s) with $0 in bonus.
20115,<font color="#FF8000">[9/18/2014 11:20:09 PM] - Ryan Carter was added to Maple Leafs.</font>
20116,[9/18/2014 11:20:09 PM] - Ryan Carter average salary was modify from $525-000 to $750-000.
20117,[9/18/2014 11:20:09 PM] - Ryan Carter signed with Maple Leafs for $750-000 for 2 year(s) with $150-000 in bonus.
20118,<font color="#FF8000">[9/18/2014 11:21:04 PM] - Rich Peverley was added to Canucks.</font>
20119,[9/18/2014 11:21:04 PM] - Rich Peverley average salary was modify from $525-000 to $3-800-000.
20120,[9/18/2014 11:21:04 PM] - Rich Peverley signed with Canucks for $3-800-000 for 2 year(s) with $0 in bonus.
20121,<font color="#FF8000">[9/18/2014 11:22:02 PM] - Francois Beauchemin was added to Stars.</font>
20122,[9/18/2014 11:22:02 PM] - Francois Beauchemin average salary was modify from $525-000 to $4-750-000.
20123,[9/18/2014 11:22:02 PM] - Francois Beauchemin signed with Stars for $4-750-000 for 3 year(s) with $2-000-000 in bonus.
20124,<font color="#FF8000">[9/18/2014 11:22:43 PM] - Rob Scuderi was added to Predators.</font>
20125,[9/18/2014 11:22:43 PM] - Rob Scuderi average salary was modify from $525-000 to $1-350-000.
20126,[9/18/2014 11:22:43 PM] - Rob Scuderi signed with Predators for $1-350-000 for 1 year(s) with $337-500 in bonus.
20127,<font color="#FF8000">[9/18/2014 11:23:43 PM] - Joe Corvo was added to Sharks.</font>
20128,[9/18/2014 11:23:43 PM] - Joe Corvo average salary was modify from $525-000 to $850-000.
20129,[9/18/2014 11:23:43 PM] - Joe Corvo signed with Sharks for $850-000 for 1 year(s) with $0 in bonus.
20130,<font color="#FF8000">[9/18/2014 11:24:29 PM] - Andrew Ference was added to Lightning.</font>
20131,[9/18/2014 11:24:29 PM] - Andrew Ference average salary was modify from $525-000 to $4-000-000.
20132,[9/18/2014 11:24:29 PM] - Andrew Ference signed with Lightning for $4-000-000 for 3 year(s) with $2-000-000 in bonus.
20133,<font color="#FF8000">[9/18/2014 11:24:49 PM] - Steve Eminger was added to Lightning.</font>
20134,[9/18/2014 11:24:49 PM] - Steve Eminger average salary was modify from $525-000 to $900-000.
20135,[9/18/2014 11:24:49 PM] - Steve Eminger signed with Lightning for $900-000 for 3 year(s) with $0 in bonus.
20136,<font color="#FF8000">[9/18/2014 11:25:51 PM] - Ryan Wilson was added to Canucks.</font>
20137,[9/18/2014 11:25:51 PM] - Ryan Wilson average salary was modify from $525-000 to $2-250-000.
20138,[9/18/2014 11:25:51 PM] - Ryan Wilson signed with Canucks for $2-250-000 for 1 year(s) with $0 in bonus.
20139,<font color="#FF8000">[9/18/2014 11:26:20 PM] - Shane OBrien was added to Canucks.</font>
20140,[9/18/2014 11:26:20 PM] - Shane OBrien average salary was modify from $525-000 to $2-500-000.
20141,[9/18/2014 11:26:20 PM] - Shane OBrien signed with Canucks for $2-500-000 for 2 year(s) with $0 in bonus.
20142,<font color="#FF8000">[9/18/2014 11:27:03 PM] - Dane Byers was added to Canucks.</font>
20143,[9/18/2014 11:27:03 PM] - Dane Byers average salary was modify from $525-000 to $550-000.
20144,[9/18/2014 11:27:03 PM] - Dane Byers signed with Canucks for $550-000 for 1 year(s) with $0 in bonus.
20145,<font color="#FF8000">[9/18/2014 11:27:32 PM] - Maxime Macenauer was added to Canucks.</font>
20146,[9/18/2014 11:27:32 PM] - Maxime Macenauer average salary was modify from $525-000 to $550-000.
20147,[9/18/2014 11:27:32 PM] - Maxime Macenauer signed with Canucks for $550-000 for 1 year(s) with $0 in bonus.
20148,<font color="#FF8000">[9/18/2014 11:27:52 PM] - Dan Boyle was added to Canucks.</font>
20149,[9/18/2014 11:27:52 PM] - Dan Boyle average salary was modify from $525-000 to $5-000-000.
20150,[9/18/2014 11:27:52 PM] - Dan Boyle signed with Canucks for $5-000-000 for 2 year(s) with $0 in bonus.
20151,<font color="#FF8000">[9/18/2014 11:28:12 PM] - Chris Phillips was added to Canucks.</font>
20152,[9/18/2014 11:28:12 PM] - Chris Phillips average salary was modify from $525-000 to $3-250-000.
20153,[9/18/2014 11:28:12 PM] - Chris Phillips signed with Canucks for $3-250-000 for 3 year(s) with $0 in bonus.
20154,<font color="#FF8000">[9/18/2014 11:28:48 PM] - Sami Salo was added to Jets.</font>
20155,[9/18/2014 11:28:48 PM] - Sami Salo average salary was modify from $525-000 to $3-190-000.
20156,[9/18/2014 11:28:48 PM] - Sami Salo signed with Jets for $3-190-000 for 1 year(s) with $0 in bonus.
20157,<font color="#FF8000">[9/18/2014 11:29:48 PM] - Peter Budaj was added to Penguins.</font>
20158,[9/18/2014 11:29:48 PM] - Peter Budaj average salary was modify from $525-000 to $1-400-000.
20159,[9/18/2014 11:29:48 PM] - Peter Budaj signed with Penguins for $1-400-000 for 2 year(s) with $0 in bonus.
20160,<font color="#FF8000">[9/18/2014 11:30:15 PM] - Nathan Lawson was added to Coyotes.</font>
20161,[9/18/2014 11:30:15 PM] - Nathan Lawson average salary was modify from $525-000 to $700-000.
20162,[9/18/2014 11:30:15 PM] - Nathan Lawson signed with Coyotes for $700-000 for 2 year(s) with $0 in bonus.
20163,<font color="#FF8000">[9/18/2014 11:30:50 PM] - Jason LaBarbera was added to Red Wings.</font>
20164,[9/18/2014 11:30:50 PM] - Jason LaBarbera average salary was modify from $525-000 to $800-000.
20165,[9/18/2014 11:30:50 PM] - Jason LaBarbera signed with Red Wings for $800-000 for 1 year(s) with $200-000 in bonus.
20166,<font color="#FF8000">[9/18/2014 11:31:17 PM] - Jonas Gustavsson was added to Panthers.</font>
20167,[9/18/2014 11:31:17 PM] - Jonas Gustavsson average salary was modify from $525-000 to $1-850-000.
20168,[9/18/2014 11:31:17 PM] - Jonas Gustavsson signed with Panthers for $1-850-000 for 3 year(s) with $400-000 in bonus.
20169,<font color="#FF8000">[9/18/2014 11:32:52 PM] - Olli Jokinen was added to Canucks.</font>
20170,[9/18/2014 11:32:52 PM] - Olli Jokinen average salary was modify from $525-000 to $3-250-000.
20171,[9/18/2014 11:32:52 PM] - Olli Jokinen signed with Canucks for $3-250-000 for 2 year(s) with $0 in bonus.
20172,<font color="#FF8000">[9/18/2014 11:33:14 PM] - Matt Hunwick was added to Canucks.</font>
20173,[9/18/2014 11:33:14 PM] - Matt Hunwick average salary was modify from $525-000 to $1-000-000.
20174,[9/18/2014 11:33:14 PM] - Matt Hunwick signed with Canucks for $1-000-000 for 1 year(s) with $0 in bonus.
20175,<font color="#FF8000">[9/18/2014 11:33:34 PM] - Michal Handzus was added to Canucks.</font>
20176,[9/18/2014 11:33:34 PM] - Michal Handzus average salary was modify from $525-000 to $1-250-000.
20177,[9/18/2014 11:33:34 PM] - Michal Handzus signed with Canucks for $1-250-000 for 1 year(s) with $0 in bonus.
20178,<font color="Black">[9/18/2014 11:35:28 PM] - Wild hired Peter DeBoer for $1-650-000 for 3 year(s).</font>
20179,[9/18/2014 11:35:35 PM] - Canucks roster errors : Not enough Centers available in Pro Team! 1 Dressed. 3 Required.
Not enough Forward available in Pro Team! 7 Dressed. 9 Required.
Not enough Defenseman available in Pro Team! 3 Dressed. 6 Required.
Not enough Players available in Pro Team! 10 Dressed. 18 Required.
Some errors will be automatically fixed.

20180,[9/18/2014 11:36:35 PM] - Viktor Fasth of Penguins was sent to farm.
20181,<font color="Black">[9/18/2014 11:37:20 PM] - Auto Lines Function has been run for Penguins.</font>
20182,<font color="#FF8000">[9/19/2014 7:08:40 AM] - Sean Bergenheim was added to Jets.</font>
20183,[9/19/2014 7:08:40 AM] - Sean Bergenheim average salary was modify from $525-000 to $1-190-000.
20184,[9/19/2014 7:08:40 AM] - Sean Bergenheim signed with Jets for $1-190-000 for 2 year(s) with $0 in bonus.
20185,[9/20/2014 3:05:12 PM] - Wild roster errors : Not enough Defenseman available in Pro Team! 3 Dressed. 6 Required.
Not enough Players available in Pro Team! 13 Dressed. 18 Required.
Too many Goalie available in Pro Team! 3 Dressed. Maximum is 3.
Some errors will be automatically fixed.

20186,[9/20/2014 3:05:16 PM] - Wild paid $0 to release Filip Kuba.
20187,[9/20/2014 3:05:16 PM] - Filip Kuba was released by Wild.
20188,[9/20/2014 3:06:44 PM] - Coyotes roster errors : Not enough Defenseman available in Pro Team! 2 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 11 Dressed. 18 Required.
Some errors will be automatically fixed.

20189,[9/20/2014 3:06:49 PM] - Coyotes paid $0 to release Simon Gagne.
20190,[9/20/2014 3:06:49 PM] - Simon Gagne was released by Coyotes.
20191,[9/20/2014 3:07:05 PM] - Blues roster errors : Not enough Left Wings available in Pro Team! 1 Dressed. 3 Required.
Not enough Forward available in Pro Team! 8 Dressed. 9 Required.
Not enough Defenseman available in Pro Team! 4 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 12 Dressed. 18 Required.
Some errors will be automatically fixed.

20192,[9/20/2014 3:07:11 PM] - Blues paid $0 to release Ryan Smyth.
20193,[9/20/2014 3:07:11 PM] - Ryan Smyth was released by Blues.
20194,[9/20/2014 3:08:23 PM] - Canadiens roster errors : Not enough Right Wings available in Pro Team! 1 Dressed. 3 Required.
Not enough Forward available in Pro Team! 6 Dressed. 9 Required.
Not enough Defenseman available in Pro Team! 4 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 10 Dressed. 18 Required.
Some errors will be automatically fixed.

20195,[9/20/2014 3:08:45 PM] - Canadiens paid $0 to release Colten Teubert.
20196,[9/20/2014 3:08:45 PM] - Colten Teubert was released by Canadiens.
20197,[9/20/2014 3:08:59 PM] - Bruins roster errors : Not enough Forward available in Pro Team! 8 Dressed. 9 Required.
Not enough Defenseman available in Pro Team! 3 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 11 Dressed. 18 Required.
Some errors will be automatically fixed.

20198,[9/20/2014 3:09:11 PM] - Bruins paid $0 to release Garnet Exelby.
20199,[9/20/2014 3:09:11 PM] - Garnet Exelby was released by Bruins.
20200,[9/20/2014 3:09:27 PM] - Flames roster errors : Not enough Forward available in Pro Team! 8 Dressed. 9 Required.
Not enough Players available in Pro Team! 14 Dressed. 18 Required.
Some errors will be automatically fixed.

20201,[9/20/2014 3:09:32 PM] - Flames paid $0 to release Tyler Sloan.
20202,[9/20/2014 3:09:32 PM] - Tyler Sloan was released by Flames.
20203,[9/20/2014 3:09:41 PM] - Sharks roster errors : Not enough Forward available in Pro Team! 7 Dressed. 9 Required.
Not enough Defenseman available in Pro Team! 2 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 9 Dressed. 18 Required.
Some errors will be automatically fixed.

20204,[9/20/2014 3:09:57 PM] - Sharks paid $0 to release Martin Biron.
20205,[9/20/2014 3:09:57 PM] - Martin Biron was released by Sharks.
20206,<font color="Black">[9/20/2014 11:40:05 PM] - Successfully loaded Sabres lines done with STHS Client - 2.2.3.3</font>
20207,[9/20/2014 11:40:20 PM] - Douglas Murray of Lightning was sent to farm.
20208,[9/20/2014 11:40:20 PM] - Steve Eminger of Lightning was sent to farm.
20209,[9/20/2014 11:40:20 PM] - Marek Mazanec of Lightning was sent to farm.
20210,<font color="Black">[9/20/2014 11:40:20 PM] - Successfully loaded Lightning lines done with STHS Client - 2.2.3.3</font>
20211,[9/20/2014 11:40:26 PM] - Blackhawks roster errors : Too many Players available in Pro Team! 21 Dressed. Maximum is 18.
Some errors will be automatically fixed.

20212,[9/20/2014 11:40:33 PM] - Casey Wellman of Blackhawks was sent to farm.
20213,<font color="Black">[9/20/2014 11:40:33 PM] - Matt Ellis of Blackhawks was sent to pro.</font>
20214,[9/20/2014 11:40:33 PM] - Rostislav Olesz of Blackhawks was sent to farm.
20215,[9/20/2014 11:40:33 PM] - Cedric Paquette of Blackhawks was sent to farm.
20216,<font color="Black">[9/20/2014 11:40:33 PM] - Successfully loaded Blackhawks lines done with STHS Client - 2.2.5.5</font>
20217,[9/20/2014 11:40:47 PM] - Jared Boll of Coyotes was sent to farm.
20218,<font color="Black">[9/20/2014 11:40:47 PM] - Scottie Upshall of Coyotes was sent to pro.</font>
20219,[9/20/2014 11:40:47 PM] - Joey Crabb of Coyotes was sent to farm.
20220,[9/20/2014 11:40:47 PM] - Jordin Tootoo of Coyotes was sent to farm.
20221,[9/20/2014 11:40:47 PM] - Anthony Stewart of Coyotes was sent to farm.
20222,[9/20/2014 11:40:47 PM] - Paul Postma of Coyotes was sent to farm.
20223,[9/20/2014 11:40:47 PM] - Micheal Haley of Coyotes was sent to farm.
20224,[9/20/2014 11:40:47 PM] - Mike Angelidis of Coyotes was sent to farm.
20225,[9/20/2014 11:40:47 PM] - Zach Hamill of Coyotes was sent to farm.
