Number,Transaction

25465,[2020-04-13 6:19:26 PM] - Madison Bowey of Jets was sent to pro.
25466,[2020-04-13 6:19:26 PM] - Auto Roster Partial Function has been run for Jets.
25467,[2020-04-13 6:19:26 PM] - Jets lines errors : Normal line # 3 C is empty.
PP line 2 C is empty.

25468,[2020-04-13 6:19:26 PM] - Auto Lines Partial Function has been run for Jets.
25469,[2020-04-13 6:19:26 PM] - Avalanche roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Some errors will be automatically fixed.

25470,[2020-04-13 6:19:26 PM] - Auto Roster Partial Function has been run for Avalanche.
25471,[2020-04-13 6:19:26 PM] - Avalanche lines errors : Backup Goalie is empty.

25472,[2020-04-13 6:19:26 PM] - Auto Lines Partial Function has been run for Avalanche.
25473,[2020-04-13 6:19:32 PM] - Game 1201 - Loui Eriksson from Blues is injured  (Left Hand) and is out for 1 week.
25474,[2020-04-13 6:19:32 PM] - Luke Gazdic from Rampage  has scored a Hat Trick!
25475,[2020-04-13 6:19:32 PM] - Game 1202 - Andrew Copp from Blue Jackets is injured  (Left Knee) and is out for 6 days.
25476,[2020-04-13 6:19:32 PM] - Game 1203 - MacKenzie Weegar from Canucks suspended for 1 game(s)
25477,[2020-04-13 6:19:32 PM] - Roman Polak from Flames completes suspension
25478,[2020-04-13 6:19:33 PM] - Madison Bowey of Jets was sent to farm.
25479,[2020-04-13 6:19:33 PM] - Heat lines for next game are empty. Current rosters/lines are not erased. But- Flames lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25480,[2020-04-13 6:19:33 PM] - IceHogs lines for next game are empty. Current rosters/lines are not erased. But- Blackhawks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25481,[2020-04-13 6:19:33 PM] - Eagles lines for next game are empty. Current rosters/lines are not erased. But- Avalanche lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25482,[2020-04-13 6:19:33 PM] - Monsters lines for next game are empty. Current rosters/lines are not erased. But- Blue Jackets lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25483,[2020-04-13 6:19:33 PM] - Both Stars and Stars lines for next game are empty. Current rosters/lines are not erased.
25484,[2020-04-13 6:19:33 PM] - Elvis Merlikins of Oilers was sent to pro.
25485,[2020-04-13 6:19:33 PM] - Reign lines for next game are empty. Current rosters/lines are not erased. But- Kings lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25486,[2020-04-13 6:19:33 PM] - Rampage  lines for next game are empty. Current rosters/lines are not erased. But- Blues lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25487,[2020-04-13 6:19:33 PM] - Both Sharks and Barracudas lines for next game are empty. Current rosters/lines are not erased.
25488,[2020-04-13 6:19:33 PM] - Comets lines for next game are empty. Current rosters/lines are not erased. But- Canucks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25489,[2020-04-13 6:19:33 PM] - Mike Reilly from Stars is back from Right Knee Injury.
25490,[2020-04-13 6:19:33 PM] - Andrew Copp from Blue Jackets is back from Left Knee Injury.
25491,[2020-04-13 6:19:33 PM] - Steven Stamkos from Islanders is back from Exhaustion.
25492,[2020-04-13 6:19:48 PM] - Maximum Pro Players Limit Reached for Stars!
25493,[2020-04-13 6:19:49 PM] - Wild are expected to be under the minimum salary cap by $452-690!
25494,[2020-04-13 6:20:12 PM] - Maximum Pro Players Limit Reached for Stars!
25495,[2020-04-13 6:20:13 PM] - Wild are expected to be under the minimum salary cap by $452-690!
25496,[2020-04-14 7:00:02 PM] - Successfully loaded Jets lines done with STHS Client - 3.2.1.1
25497,[2020-04-14 7:00:03 PM] - Successfully loaded Sabres lines done with STHS Client - 3.2.0.5
25498,[2020-04-14 7:00:03 PM] - Successfully loaded Panthers lines done with STHS Client - 3.2.0.5
25499,[2020-04-14 7:00:03 PM] - Successfully loaded Kings lines done with STHS Client - 3.2.0.5
25500,[2020-04-14 7:00:03 PM] - Successfully loaded Penguins lines done with STHS Client - 3.2.0.5
25501,[2020-04-14 7:00:03 PM] - Successfully loaded Lightning lines done with STHS Client - 3.2.0.5
25502,[2020-04-14 7:00:04 PM] - Jacob Larsson of Canucks was sent to pro.
25503,[2020-04-14 7:00:04 PM] - Successfully loaded Canucks lines done with STHS Client - 3.2.0.5
25504,[2020-04-14 7:00:04 PM] - Lias Andersson of Golden Knights was sent down to farm.
25505,[2020-04-14 7:00:04 PM] - Successfully loaded Golden Knights lines done with STHS Client - 3.2.1.1
25506,[2020-04-14 7:00:11 PM] - Blue Jackets roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

25507,[2020-04-14 7:00:11 PM] - Denis Malgin of Blue Jackets was sent to pro.
25508,[2020-04-14 7:00:11 PM] - Auto Roster Partial Function has been run for Blue Jackets.
25509,[2020-04-14 7:00:11 PM] - Blue Jackets lines errors : Normal line # 3 C is empty.
PP line 1 LW is empty.
Extra Forward #1 is empty.
Penalty Shot Player #2 is empty.
Extra Forward #4 is empty.

25510,[2020-04-14 7:00:11 PM] - Auto Lines Partial Function has been run for Blue Jackets.
25511,[2020-04-14 7:00:11 PM] - Stars roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

25512,[2020-04-14 7:00:11 PM] - Auto Roster Partial Function has been run for Stars.
25513,[2020-04-14 7:00:11 PM] - Stars roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

25514,[2020-04-14 7:00:11 PM] - Wild roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

25515,[2020-04-14 7:00:11 PM] - Auto Roster Partial Function has been run for Wild.
25516,[2020-04-14 7:00:11 PM] - Wild lines errors : Normal line # 3 LW is empty.

25517,[2020-04-14 7:00:11 PM] - Auto Lines Partial Function has been run for Wild.
25518,[2020-04-14 7:00:11 PM] - Islanders roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

25519,[2020-04-14 7:00:11 PM] - Auto Roster Partial Function has been run for Islanders.
25520,[2020-04-14 7:00:11 PM] - Islanders lines errors : Normal line # 2 C is empty.
PP line 1 C is empty.
LastMinOff line C is empty.
LastMinDef line C is empty.

25521,[2020-04-14 7:00:11 PM] - Auto Lines Partial Function has been run for Islanders.
25522,[2020-04-14 7:00:26 PM] - Maximum Pro Players Limit Reached for Stars!
25523,[2020-04-14 7:00:28 PM] - Stars roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

25524,[2020-04-14 7:01:16 PM] - Stars placed Nicolas Deslauriers on waivers.
25525,[2020-04-14 7:01:17 PM] - Nicolas Deslauriers of Stars was sent down to farm.
25526,[2020-04-14 7:01:32 PM] - Stars lines errors : Normal line # 2 LW is empty.
Normal line # 4 LW is empty.

25527,[2020-04-14 7:01:32 PM] - Auto Lines Partial Function has been run for Stars.
25528,[2020-04-14 7:01:37 PM] - Game 1206 - Mats Zuccarello from Panthers is injured  (Right Leg) and is out for 1 week.
25529,[2020-04-14 7:01:37 PM] - Game 1206 - Curtis Lazar from Panthers is injured  (Left Knee) and is out for 1 week.
25530,[2020-04-14 7:01:37 PM] - Game 1207 - Robert Bortuzzo from Penguins is injured  (Sprained Right Ankle) and is out for 1 week.
25531,[2020-04-14 7:01:38 PM] - Game 1208 - Brandon Davidson from Stars is injured  (Sprained Right Ankle) and is out for 4 days.
25532,[2020-04-14 7:01:38 PM] - Game 1208 - Jason Demers from Blue Jackets is injured  (Bruised Left Foot) and is out for 1 week.
25533,[2020-04-14 7:01:38 PM] - Game 1208 - Vinnie Hinostroza from Blue Jackets is injured  (Strained Left Elbow) and is out for 2 days.
25534,[2020-04-14 7:01:38 PM] - Phil Varone from Stars has scored a Hat Trick!
25535,[2020-04-14 7:01:38 PM] - Game 1209 - Teddy Blueger from Red Wings is injured  (Left Leg) and is out for 2 weeks.
25536,[2020-04-14 7:01:38 PM] - Game 1210 - Mike Condon from Wild is injured  (Concussion) and is out for 1 week.
25537,[2020-04-14 7:01:38 PM] - Ross Johnston from  Americans has scored a Hat Trick!
25538,[2020-04-14 7:01:38 PM] - Jonny Brodzinski from Rocket has scored a Hat Trick!
25539,[2020-04-14 7:01:38 PM] - Kailer Yamamoto from Phantoms has scored a Hat Trick!
25540,[2020-04-14 7:01:39 PM] - Game 1214 - Matt Grzelcyk from Rangers is injured  (Strained Back) and is out for 3 weeks.
25541,[2020-04-14 7:01:39 PM] - MacKenzie Weegar from Canucks completes suspension
25542,[2020-04-14 7:01:39 PM] - J.T. Brown from Comets completes suspension
25543,[2020-04-14 7:01:39 PM] - Gulls lines for next game are empty. Current rosters/lines are not erased. But- Ducks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25544,[2020-04-14 7:01:39 PM] - Bruins lines for next game are empty. Current rosters/lines are not erased. But- Bruins lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25545,[2020-04-14 7:01:39 PM] - Checkers lines for next game are empty. Current rosters/lines are not erased. But- Hurricanes lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25546,[2020-04-14 7:01:39 PM] - Monsters lines for next game are empty. Current rosters/lines are not erased. But- Blue Jackets lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25547,[2020-04-14 7:01:39 PM] - Denis Malgin of Blue Jackets was sent to farm.
25548,[2020-04-14 7:01:39 PM] - Both Stars and Stars lines for next game are empty. Current rosters/lines are not erased.
25549,[2020-04-14 7:01:39 PM] - Griffins lines for next game are empty. Current rosters/lines are not erased. But- Red Wings lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25550,[2020-04-14 7:01:39 PM] - Thunderbirds lines for next game are empty. Current rosters/lines are not erased. But- Panthers lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25551,[2020-04-14 7:01:39 PM] - Wild lines for next game are empty. Current rosters/lines are not erased. But- Wild lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25552,[2020-04-14 7:01:39 PM] - Admirals lines for next game are empty. Current rosters/lines are not erased. But- Predators lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25553,[2020-04-14 7:01:39 PM] - Devils lines for next game are empty. Current rosters/lines are not erased. But- Devils lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25554,[2020-04-14 7:01:39 PM] - Both Islanders and Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
25555,[2020-04-14 7:01:39 PM] - Both Rangers and Wolf Pack lines for next game are empty. Current rosters/lines are not erased.
25556,[2020-04-14 7:01:39 PM] - Roadrunners lines for next game are empty. Current rosters/lines are not erased. But- Coyotes lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25557,[2020-04-14 7:01:39 PM] - Penguins lines for next game are empty. Current rosters/lines are not erased. But- Penguins lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25558,[2020-04-14 7:01:39 PM] - Crunch lines for next game are empty. Current rosters/lines are not erased. But- Lightning lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25559,[2020-04-14 7:01:39 PM] - Both Maple Leafs and Marlies lines for next game are empty. Current rosters/lines are not erased.
25560,[2020-04-14 7:01:39 PM] - Comets lines for next game are empty. Current rosters/lines are not erased. But- Canucks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25561,[2020-04-14 7:01:39 PM] - Jacob Larsson of Canucks was sent to farm.
25562,[2020-04-14 7:01:39 PM] - Bears lines for next game are empty. Current rosters/lines are not erased. But- Capitals lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25563,[2020-04-14 7:01:39 PM] - Francois Brassard was cleared from waivers and was sent down to farm.
25564,[2020-04-14 7:01:39 PM] - Vinnie Hinostroza from Blue Jackets is back from Strained Left Elbow Injury.
25565,[2020-04-14 7:01:39 PM] - Charlie McAvoy from Ducks is back from Dislocated Patella Injury.
25566,[2020-04-14 7:01:39 PM] - Brandon Davidson from Stars is back from Sprained Right Ankle Injury.
25567,[2020-04-14 7:01:39 PM] - Connor Carrick from Penguins is back from Sprained Right Ankle Injury.
25568,[2020-04-14 7:01:43 PM] - There's not enough Goalie players to make a roster for Wild.

25569,[2020-04-14 7:01:44 PM] - Wild are expected to be under the minimum salary cap by $555-914!
25570,[2020-04-14 7:02:26 PM] - There's not enough Goalie players to make a roster for Wild.

25571,[2020-04-14 7:02:27 PM] - Wild are expected to be under the minimum salary cap by $555-914!
25572,[2020-04-15 6:31:25 PM] - Matthew Villalta was created.
25573,[2020-04-15 6:32:36 PM] - Matthew Villalta has been deleted from Bruins.
25574,[2020-04-15 6:32:57 PM] - Matthew Villalta was added to Bruins.
25575,[2020-04-15 6:33:19 PM] - Tristan Jarry of Ducks was sent to farm.
25576,[2020-04-15 6:33:19 PM] - Successfully loaded Ducks lines done with STHS Client - 3.2.0.5
25577,[2020-04-15 6:33:20 PM] - Successfully loaded Devils lines done with STHS Client - 3.2.0.5
25578,[2020-04-15 6:33:20 PM] - Chris Wideman of Penguins was sent to pro.
25579,[2020-04-15 6:33:20 PM] - Successfully loaded Penguins lines done with STHS Client - 3.2.0.5
25580,[2020-04-15 6:33:23 PM] - Avalanche roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Some errors will be automatically fixed.

25581,[2020-04-15 6:33:23 PM] - Auto Roster Partial Function has been run for Avalanche.
25582,[2020-04-15 6:33:23 PM] - Avalanche lines errors : Backup Goalie is empty.

25583,[2020-04-15 6:33:23 PM] - Auto Lines Partial Function has been run for Avalanche.
25584,[2020-04-15 6:33:23 PM] - Wild roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

25585,[2020-04-15 6:33:23 PM] - Wild roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Some errors will be automatically fixed.

25586,[2020-04-15 6:33:23 PM] - Blues roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

25587,[2020-04-15 6:33:23 PM] - Auto Roster Partial Function has been run for Blues.
25588,[2020-04-15 6:33:23 PM] - Blues lines errors : Normal line # 4 LW is empty.

25589,[2020-04-15 6:33:23 PM] - Auto Lines Partial Function has been run for Blues.
25590,[2020-04-15 6:33:38 PM] - There's not enough Goalie players to make a roster for Wild.

25591,[2020-04-15 6:33:39 PM] - Wild are expected to be under the minimum salary cap by $555-914!
25592,[2020-04-15 6:33:41 PM] - Wild roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Some errors will be automatically fixed.

25593,[2020-04-15 6:37:52 PM] - Eddie Lack was added to Wild.
25594,[2020-04-15 6:38:28 PM] - Wild roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Some errors will be automatically fixed.

25595,[2020-04-15 6:38:28 PM] - Auto Roster Partial Function has been run for Wild.
25596,[2020-04-15 6:38:28 PM] - Wild lines errors : Normal line # 3 LW is empty.
Starting Goalie is empty.

25597,[2020-04-15 6:38:28 PM] - Auto Lines Partial Function has been run for Wild.
25598,[2020-04-15 6:38:34 PM] - Logan Brown from IceHogs has scored a Hat Trick!
25599,[2020-04-15 6:38:34 PM] - Pavel Francouz from Hurricanes injured  (Exhaustion)
25600,[2020-04-15 6:38:34 PM] - Anton Forsberg from Penguins injured  (Exhaustion)
25601,[2020-04-15 6:38:34 PM] - Kailer Yamamoto from Phantoms has scored a Hat Trick!
25602,[2020-04-15 6:38:35 PM] - Last 30 Days Pro Star : 1 - Ben Bishop of Canadiens (0.955) / 2 - Dustin Brown of Oilers (10-7-17) / 3 - Ryan Nugent-Hopkins of Oilers (7-15-22)
25603,[2020-04-15 6:38:35 PM] - Last 30 Days Farm Star : 1 - Nicolas Kerdiles of Gulls (17-22-39) / 2 - Brian Gibbons of Phantoms (16-23-39) / 3 - Max Veronneau of IceHogs (18-15-33)
25604,[2020-04-15 6:38:35 PM] - Gulls lines for next game are empty. Current rosters/lines are not erased. But- Ducks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25605,[2020-04-15 6:38:35 PM] - Both Hurricanes and Checkers lines for next game are empty. Current rosters/lines are not erased.
25606,[2020-04-15 6:38:35 PM] - IceHogs lines for next game are empty. Current rosters/lines are not erased. But- Blackhawks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25607,[2020-04-15 6:38:35 PM] - Eagles lines for next game are empty. Current rosters/lines are not erased. But- Avalanche lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25608,[2020-04-15 6:38:35 PM] - Reign lines for next game are empty. Current rosters/lines are not erased. But- Kings lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25609,[2020-04-15 6:38:35 PM] - Wild lines for next game are empty. Current rosters/lines are not erased. But- Wild lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25610,[2020-04-15 6:38:35 PM] - Admirals lines for next game are empty. Current rosters/lines are not erased. But- Predators lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25611,[2020-04-15 6:38:35 PM] - Devils lines for next game are empty. Current rosters/lines are not erased. But- Devils lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25612,[2020-04-15 6:38:35 PM] - Roadrunners lines for next game are empty. Current rosters/lines are not erased. But- Coyotes lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25613,[2020-04-15 6:38:35 PM] - Penguins lines for next game are empty. Current rosters/lines are not erased. But- Penguins lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25614,[2020-04-15 6:38:35 PM] - Both Blues and Rampage  lines for next game are empty. Current rosters/lines are not erased.
25615,[2020-04-15 6:38:35 PM] - Both Sharks and Barracudas lines for next game are empty. Current rosters/lines are not erased.
25616,[2020-04-15 6:38:35 PM] - Nicolas Deslauriers was cleared from waivers and was sent to down farm.
25617,[2020-04-15 6:38:38 PM] - Wild are expected to be under the minimum salary cap by $536-160!
25618,[2020-04-15 6:39:05 PM] - Wild are expected to be under the minimum salary cap by $536-160!
25619,[2020-04-16 4:01:06 PM] - Michael McCarron of Panthers was sent to pro.
25620,[2020-04-16 4:01:06 PM] - Max Jones of Panthers was sent to pro.
25621,[2020-04-16 4:01:07 PM] - Successfully loaded Panthers lines done with STHS Client - 3.2.0.5
25622,[2020-04-16 4:01:07 PM] - Michael Leighton of Coyotes was sent to pro.
25623,[2020-04-16 4:01:07 PM] - Successfully loaded Coyotes lines done with STHS Client - 3.2.0.5
25624,[2020-04-16 4:01:54 PM] - Successfully loaded Penguins lines done with STHS Client - 3.2.0.5
25625,[2020-04-16 4:01:55 PM] - Blue Jackets roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

25626,[2020-04-16 4:01:55 PM] - Denis Malgin of Blue Jackets was sent to pro.
25627,[2020-04-16 4:01:55 PM] - Filip Chlapik of Blue Jackets was sent to pro.
25628,[2020-04-16 4:01:55 PM] - Auto Roster Partial Function has been run for Blue Jackets.
25629,[2020-04-16 4:01:55 PM] - Blue Jackets lines errors : Normal line # 2 Defense #2 is empty.
Normal line # 3 C is empty.
Unknown Player is used twice in normal lines 2 and 3.
PP line 1 LW is empty.
Extra Forward #1 is empty.
Penalty Shot Player #2 is empty.
Extra Forward #4 is empty.

25630,[2020-04-16 4:01:55 PM] - Auto Lines Partial Function has been run for Blue Jackets.
25631,[2020-04-16 4:01:55 PM] - Rangers roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Some errors will be automatically fixed.

25632,[2020-04-16 4:01:55 PM] - Auto Roster Partial Function has been run for Rangers.
25633,[2020-04-16 4:01:55 PM] - Rangers lines errors : Normal line # 3 Defense #3 is empty.
PK3 line 1 Defense #1 is empty.
PP line 2 Defense #2 is empty.
PK line 2 Defense #2 is empty.
Extra Defense #0 is empty.
Extra Defense #4 is empty.

25634,[2020-04-16 4:01:55 PM] - Auto Lines Partial Function has been run for Rangers.
25635,[2020-04-16 4:02:16 PM] - Filip Chlapik of Blue Jackets was sent down to farm.
25636,[2020-04-16 4:02:52 PM] - Auto Lines Partial Function has been run for Blue Jackets.
25637,[2020-04-16 4:03:31 PM] - Game 1224 - Luke Witkowski from Bears suspended for 1 game(s)
25638,[2020-04-16 4:03:31 PM] - Rourke Chartier from Monsters has scored a Hat Trick!
25639,[2020-04-16 4:03:31 PM] - Monsters lines for next game are empty. Current rosters/lines are not erased. But- Blue Jackets lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25640,[2020-04-16 4:03:31 PM] - Both Stars and Stars lines for next game are empty. Current rosters/lines are not erased.
25641,[2020-04-16 4:03:31 PM] - Both Islanders and Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
25642,[2020-04-16 4:03:31 PM] - Both Rangers and Wolf Pack lines for next game are empty. Current rosters/lines are not erased.
25643,[2020-04-16 4:03:31 PM] - Comets lines for next game are empty. Current rosters/lines are not erased. But- Canucks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25644,[2020-04-16 4:03:31 PM] - Bears lines for next game are empty. Current rosters/lines are not erased. But- Capitals lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25645,[2020-04-16 4:03:32 PM] - Christian Dvorak from Maple Leafs is back from Separated Left Shoulder Injury.
25646,[2020-04-16 4:03:32 PM] - Jordan Szwarz from Hurricanes is back from Torn Left Knee Ligaments Injury.
25647,[2020-04-16 4:03:32 PM] - Juuse Saros from Jets is back from Bruised Left Leg Injury.
25648,[2020-04-16 4:03:32 PM] - Anton Forsberg from Penguins is back from Exhaustion.
25649,[2020-04-16 4:03:37 PM] - Wild are expected to be under the minimum salary cap by $536-160!
25650,[2020-04-16 4:04:06 PM] - Wild are expected to be under the minimum salary cap by $536-160!
25651,[2020-04-17 3:27:52 PM] - Successfully loaded Oilers lines done with STHS Client - 3.2.0.5
25652,[2020-04-17 3:27:52 PM] - Successfully loaded Penguins lines done with STHS Client - 3.2.2.2
25653,[2020-04-17 3:27:54 PM] - Hurricanes roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Some errors will be automatically fixed.

25654,[2020-04-17 3:27:54 PM] - Filip Hronek of Hurricanes was sent to pro.
25655,[2020-04-17 3:27:54 PM] - Auto Roster Partial Function has been run for Hurricanes.
25656,[2020-04-17 3:27:54 PM] - Hurricanes lines errors : Starting Goalie is empty.

25657,[2020-04-17 3:27:54 PM] - Auto Lines Partial Function has been run for Hurricanes.
25658,[2020-04-17 3:27:54 PM] - Avalanche roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Some errors will be automatically fixed.

25659,[2020-04-17 3:27:54 PM] - Auto Roster Partial Function has been run for Avalanche.
25660,[2020-04-17 3:27:54 PM] - Avalanche lines errors : Backup Goalie is empty.

25661,[2020-04-17 3:27:54 PM] - Auto Lines Partial Function has been run for Avalanche.
25662,[2020-04-17 3:27:54 PM] - Red Wings lines errors : Normal line # 4 C is empty.
PK line 1 C is empty.
4 vs 4 line 2 C is empty.
PK3 line 2 forward is empty.
LastMinDef line C is empty.

25663,[2020-04-17 3:27:54 PM] - Auto Lines Partial Function has been run for Red Wings.
25664,[2020-04-17 3:27:54 PM] - Wild roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

25665,[2020-04-17 3:27:54 PM] - Auto Roster Partial Function has been run for Wild.
25666,[2020-04-17 3:27:54 PM] - Wild lines errors : Normal line # 3 LW is empty.
Starting Goalie is empty.

25667,[2020-04-17 3:27:54 PM] - Auto Lines Partial Function has been run for Wild.
25668,[2020-04-17 3:28:20 PM] - Game 1228 - Mikkel Boedker from Bruins is injured  (Back) and is out for 1 week.
25669,[2020-04-17 3:28:20 PM] - Game 1228 - Joonas Korpisalo from Bruins is injured  (Right Hand) and is out for 1 week.
25670,[2020-04-17 3:28:20 PM] - Game 1229 - Sami Vatanen from Jets is injured  (Sprained Right Finger) and is out for 2 weeks.
25671,[2020-04-17 3:28:21 PM] - Ryan O'Reilly from Islanders is injured from Exhaustion.
25672,[2020-04-17 3:28:21 PM] - Game 1235 - Michael Del Zotto from Penguins is injured  (Strained Right Elbow) and is out for 2 months.
25673,[2020-04-17 3:28:21 PM] - Game 1235 - Evan Rodrigues from Penguins is injured  (Strained Right Knee) and is out for 2 weeks.
25674,[2020-04-17 3:28:22 PM] - Martin Frk from Griffins has scored a Hat Trick!
25675,[2020-04-17 3:28:22 PM] - Liam O'Brien from Crunch has scored a Hat Trick!
25676,[2020-04-17 3:28:22 PM] - Game 1238 - Cody Goloubef from Maple Leafs is injured  (Right Forearm) and is out for 3 weeks.
25677,[2020-04-17 3:28:22 PM] - Luke Witkowski from Bears completes suspension
25678,[2020-04-17 3:28:22 PM] - Blake Lizotte from Bears has scored a Hat Trick!
25679,[2020-04-17 3:28:22 PM] - Last 7 Days Pro Star : 1 - Aleksander Barkov of Sharks (7-4-11) / 2 - Alex Iafallo of Capitals (3-4-7) / 3 - Mikko Rantanen of Canucks (3-4-7)
25680,[2020-04-17 3:28:22 PM] - Last 7 Days Farm Star : 1 - Blake Lizotte of Bears (7-4-11) / 2 - Kailer Yamamoto of Phantoms (6-3-9) / 3 - Andy Andreoff of Checkers (6-1-7)
25681,[2020-04-17 3:28:22 PM] - Bruins lines for next game are empty. Current rosters/lines are not erased. But- Bruins lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25682,[2020-04-17 3:28:22 PM] - Heat lines for next game are empty. Current rosters/lines are not erased. But- Flames lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25683,[2020-04-17 3:28:22 PM] - Both Hurricanes and Checkers lines for next game are empty. Current rosters/lines are not erased.
25684,[2020-04-17 3:28:22 PM] - IceHogs lines for next game are empty. Current rosters/lines are not erased. But- Blackhawks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25685,[2020-04-17 3:28:22 PM] - Eagles lines for next game are empty. Current rosters/lines are not erased. But- Avalanche lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25686,[2020-04-17 3:28:22 PM] - Griffins lines for next game are empty. Current rosters/lines are not erased. But- Red Wings lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25687,[2020-04-17 3:28:22 PM] - Reign lines for next game are empty. Current rosters/lines are not erased. But- Kings lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
25688,[2020-04-17 3:28:22 PM] - Wild lines for next game are empty. Current rosters/lines are not erased. But- Wild lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
