Team Number,Prospect Name,Year,Overall Pick
14,Tyler Biggs,2011,23
13,Jonas Enlund,0,0
25,Anthony Mantha,2013,16
18,Vladislav Namestnikov,2011,24
4,Rasmus Ristolainen,2013,17
10,Matthew Puempel,2011,25
5,Zach Philips,2011,26
1,Stuart Percy,2011,27
7,Steven Shipley,2010,100
30,Zachary Sanford,2013,63
26,Tomas Jurco,2011,29
14,Adam Janosik,2010,101
21,Phillip Danault,2011,30
20,Adam Pineault,0,0
4,Thomas Vannelli,2013,61
21,Boone Jenner,2011,32
27,Victor Rask,2011,33
23,Joey Hishon,2010,5
13,Jason Clark,2010,102
17,Ty Rattie,2011,34
15,Brandon Archibald,2010,103
29,Justin Shugg,2010,104
15,Rocco Grimaldi,2011,35
24,Joakim Nordstrom,2010,105
24,Mattias Modig,0,0
9,Henrik Samuelsson,2012,19
6,Stefan Ridderwall,0,0
10,Brendan Gaunce,2012,20
27,Adam Polasek,2010,106
24,Johan Fransson,0,0
19,Alexander Khokhlachev,2011,36
1,Mark Jankowski,2012,21
30,Alex Biega,0,0
26,David Musil,2011,37
12,John Gibson,2011,38
4,Rickard Rakell,2011,39
12,Ryan Sproul,2011,40
1,Ryan Pulock,2013,18
3,Dmitri Jaskin,2011,41
9,Vincent Dunn,2013,91
19,Austin Levi,2010,107
22,Ben Harpur,2013,92
5,Slater Koekkoek,2012,22
3,Julian Melchiori,2010,108
13,Michael Chaput,2010,109
26,Yasin Cisse,2010,110
16,Joonas Donskoi,2010,111
16,Kevin Gravel,2010,112
13,Mike Hoeffel,0,0
15,Matthew Nieto,2011,42
23,Magnus Hellberg,2011,43
3,Peter Cehlarik,2013,94
13,Nico Sacchetti,0,0
16,Lucas Lessio,2011,44
13,Randy Cameron,0,0
13,Paul Carey,0,0
22,Mario Lucia,2011,45
26,Scott Mayfield,2011,46
13,Sergei Korostin,0,0
13,Stefan Legein,0,0
5,Brett Ritchie,2011,47
13,Carson McMillan,0,0
10,Christopher Gibson,2011,48
9,Anton Cederholm,2013,95
16,Johan Sundstrom,2011,49
14,Xavier Ouellet,2011,50
13,Colby Cohen,0,0
13,Michael Caruso,0,0
13,Michael Downing,2013,96
9,Oscar Dansk,2012,23
14,Matthew Finn,2012,24
26,Adam Clendening,2011,51
28,Joel Edmundson,2011,52
18,Kerby Rychel,2013,19
12,Sebastien Collberg,2012,25
3,Justin Auger,2013,97
20,Tomas Kana,0,0
27,Miikka Salomaki,2011,53
15,Adam Erne,2013,20
7,Andrei Vasilevski,2012,26
30,Brent Gwidt,0,0
30,Lukas Vantuch,0,0
19,Keaton Thompson,2013,98
1,Bogdan Yakimov,2013,99
24,Tanner Pearson,2012,27
29,Mattias Janmark,2013,100
9,Scott Laughton,2012,28
30,Connor Crisp,2013,101
30,Juuso Puustinen,0,0
7,Pontus Aberg,2012,29
1,Eric Roy,2013,102
11,Jan Kostalek,2013,103
1,Tomas Hertl,2012,30
21,Nicolas Kerdiles,2012,31
9,Juuse Saros,2013,104
1,Markus Granlund,2011,54
4,Anthony Florentino,2013,105
30,Michael Dupont,0,0
30,Tomas Kudelka,0,0
19,Ryan Graves,2013,106
30,T.J. Miller,0,0
16,Mitchell Moroz,2012,32
9,Jake Guentzel,2013,107
17,Stefan Matteau,2012,33
28,Mitch Wheaton,2013,108
21,Martin Reway,2013,109
26,Dalton Thrower,2012,34
8,William Karlsson,2011,55
23,Johan Ryno,0,0
19,Rasmus Bengtsson,2011,56
27,Samu Perhonen,2011,57
1,Joshua Morrissey,2013,21
28,Ryan Hartman,2013,22
21,Shane Prince,2011,58
6,Dick Axelsson,0,0
24,Alexander Ruuttu,2011,59
19,Scott Harrington,2011,60
26,Phillip di Giuseppe,2012,35
20,Johan Harju,0,0
28,Adam Lowry,2011,61
18,Nikita Kucherov,2011,62
18,Casey Pierro-Zabotel,0,0
9,Nicholas Shore,2011,63
6,Michael Carman,0,0
3,Jonathan Matsumoto,0,0
10,Michael McCarron,2013,23
12,Emile Poirier,2013,24
28,Seth Ambroz,2011,64
20,Chris Hickey,0,0
11,Tyler Ruegsegger,0,0
1,Morgan Klimchuk,2013,25
5,Tyler Wotherspoon,2011,65
17,Francois Bouchard,0,0
17,Mario Kempe,0,0
8,Joseph Cramarossa,2011,66
23,Andrei Pedan,2011,67
14,Daniel Catenacci,2011,68
19,Zachary Fucale,2013,26
2,Frederik Gauthier,2013,27
19,Ludwig Bystrom,2012,36
9,Justin Sefton,2011,69
1,Mirco Mueller,2013,28
9,Madison Bowey,2013,29
6,Jakub Kovar,0,0
26,Robbie Russo,2011,70
1,Jack Campbell,2010,9
23,Klas Dahlbeck,2011,71
14,Jordan Bendfeld,0,0
22,William Carrier,2013,30
15,Jordan Binnington,2011,72
19,Michael Paliotta,2011,73
11,Daniel Rahimi,0,0
8,Carson Soucy,2013,164
5,Colton Sissons,2012,37
3,Joachim Nermark,2011,74
26,Marek Tvrdon,2011,75
19,Vincent Trocheck,2011,76
5,Nick Cousins,2011,77
18,Mattias Hellström,0,0
18,Andreas Molinder,0,0
18,Harri Ilvonen,0,0
30,Evgeny Kuznetsov,2010,14
8,Keegan Lowe,2011,78
1,Derek Forbort,2010,15
5,Thomas Tynan,2011,79
19,David Honzik,2011,80
3,Mike Reilly,2011,81
7,Lukas Sutter,2012,38
1,Brady Skjei,2012,39
22,Valentin Zykov,2013,33
12,Michael Matheson,2012,40
7,Jordan Schmaltz,2012,41
19,Ville Pokka,2012,42
26,Josh Leivo,2011,82
4,Brandon Gormley,2010,16
1,Patrick Sieloff,2012,43
11,Taylor Matson,0,0
5,Brennan Serville,2011,83
20,Lauri Tukonen,0,0
21,Steven Fogarty,2011,84
26,Joseph Labate,2011,85
26,Shane McColgan,2011,86
12,Mikael Granlund,2010,17
1,Austin Watson,2010,18
24,Gregory Hofmann,2011,87
23,Scott Kosmachuk,2012,44
15,Blake Coleman,2011,88
11,Yakov Rylov,0,0
10,Travis Ewanyk,2011,89
11,Martin Frk,2012,45
20,Matt Duffy,0,0
17,Scott Glennie,2009,13
11,Jake McCabe,2012,46
14,Taylor Dakers,0,0
27,Shea Theodore,2013,31
27,Alexandre Grenier,2011,90
9,Mike Winther,2012,47
16,Henri Kiviaho,2012,182
27,Esa Lindell,2012,48
22,Andy Andreoff,2011,91
1,Andre Burakovsky,2013,32
9,Damon Severson,2012,49
1,Jason Dickinson,2013,34
4,Landon Ferraro,2009,17
18,Tom Nilsson,2011,92
12,J.T. Compher,2013,35
21,Brock McGinn,2012,50
1,Marko Dano,2013,36
12,Reid Boucher,2011,93
13,Logan Shaw,2011,94
17,Shea Guthrie,0,0
15,Robert Hagg,2013,37
23,Ian McCoshen,2013,38
9,Felix Girard,2013,110
15,Dillon Simpson,2011,95
16,Andy Welinski,2011,96
23,Harrison Ruopp,2011,97
1,Tim Erixon,2009,20
11,John Draeger,2012,100
5,Anthony Camara,2011,98
1,Bud Holloway,0,0
8,Jacob De La Rose,2013,39
9,Colin Jacobs,2011,99
10,Olivier Archambault,2011,100
23,Oskar Sundqvist,2012,101
1,Carl Klingberg,2009,25
3,Alan Quine,2011,101
2,Jean Gabriel Pageau,2011,102
6,Nick Oslund,0,0
10,Jonathan Racine,2011,103
9,Max Friberg,2011,104
13,Jarred Tinordi,2010,19
5,Kyle Rau,2011,105
19,Trevor Cann,0,0
9,Joonas Korpisalo,2012,61
4,Peter Holland,2009,26
20,Anthony Stolarz,2012,51
8,Brian Hart,2012,52
4,Cristoval Nieves,2012,53
30,Gemel Smith,2012,54
16,Nick Bjugstad,2010,20
16,Chris Bigras,2013,40
15,Mattias Backman,2011,106
16,Josiah Didier,2011,107
16,Adam Tambellini,2013,62
15,Tim Bozon,2012,55
3,Carl Dahlstrom,2013,41
28,Josh Shalla,2011,108
16,Taylor Doherty,2009,30
22,Zach Budish,2009,31
17,Nicolas Petan,2013,42
26,Connor Hurley,2013,43
14,Adam Pelech,2012,56
22,Nikolay Prokhorkin,2012,78
24,Yannick Veilleux,2011,109
18,Nick Ross,0,0
30,Laurent Dauphin,2013,44
28,Charles Olivier Roussel,2009,32
8,Blake Kessel,0,0
5,John Gaudreau,2011,110
26,Steven Santini,2013,45
18,Robin Lehner,2009,34
4,Justin Bailey,2013,46
5,Jarrod Maidens,2012,57
19,Michael St. Croix,2011,111
4,Dylan McIlrath,2010,21
16,Dylan Blujus,2012,58
30,Fredrik Pettersson,0,0
26,Dillon Fournier,2012,59
6,Philipe Hudon,2011,112
26,Brendan Leipsic,2012,60
23,Linus Videll,0,0
3,Tobias Rieder,2011,113
9,Joel Lowry,2011,114
16,Samuel Kurker,2012,62
4,Riley Sheahan,2010,22
23,Justin Mercier,0,0
17,Jordan Martinook,2012,63
3,Maxime Lacroix,0,0
9,Jujhar Khaira,2012,64
4,Nick Sorensen,2013,47
9,Troy Bourke,2012,65
16,Austen Brassard,2011,115
27,Anton Rodin,2009,37
29,Emil Molin,2011,116
7,Devin Shore,2012,67
17,Philippe Paradis,2009,39
27,Kirill Kabanov,2010,24
15,Nicholas Drazenovic,0,0
27,Marcel Noebels,2011,117
26,Eric Comrie,2013,48
18,Zach Nastasiuk,2013,49
23,Chris Tierney,2012,68
29,Brandon Whitney,2012,69
13,Vladimir Ruzicka,0,0
7,Mackenzie MacEachern,2012,79
28,Brady Vail,2012,70
8,Marco Roy,2013,50
11,Theodor Blueger,2012,71
2,Remi Elie,2013,51
18,Richard Greenop,0,0
14,Kevin Hayes,2010,26
19,Max Campbell,0,0
4,Mark Pysyk,2010,27
17,Gabryel Paquin-Boudreau,2013,52
8,Raphael Bussieres,2012,72
9,Matia Marcantuoni,2012,73
15,Dylan Olsen,2009,41
22,Nikita Nesterov,2011,118
30,Chandler Stephenson,2012,80
21,Justin Kea,2012,74
4,Artturi Lehkonen,2013,53
15,Chris Brown,2009,46
7,John McFarland,2010,29
20,Kent Patterson,0,0
8,Garrett Noonan,2011,119
1,Tristan Jarry,2013,54
9,Fredrik Claesson,2011,120
2,Anton Lander,2009,47
9,Jedd Soleway,2013,165
10,Tyler Bertuzzi,2013,55
26,Brock Nelson,2010,30
28,Colin Suellentrop,2011,121
14,Alexander Avtsin,2009,50
7,Maxim Goncharov,0,0
26,Mitchell Heard,2012,75
16,Gustav Olofsson,2013,56
14,Joonas Lehtivuori,0,0
19,Ben Blood,0,0
16,Morgan Ellis,2010,144
8,Chris Calnan,2012,76
4,Jonathan Merrill,2010,31
19,Alexandre Mallet,2012,77
7,Matthew Murray,2012,81
21,Maxim Shalunov,2011,122
6,Simon Karlsson,2011,123
4,Calvin Pickard,2010,32
11,James Lodge,2013,64
28,Bradley Ross,2010,33
4,Joonas Nattinen,2009,52
10,Ryan Hillier,0,0
26,Brett Kulak,2012,82
11,Oliver Bjorkstrand,2013,57
1,Dillon Heatherington,2013,58
17,Jonathan-Ismael Diaby,2013,59
26,Jared Knight,2010,34
2,Michael Mersch,2011,124
26,Anthony Duclair,2013,60
16,Keegan Kanzig,2013,65
1,Charlie Coyle,2010,35
2,Sebastian Stefaniszin,0,0
16,Tomas Hyka,2012,83
29,Taylor Ellington,0,0
2,Denis Bodrov,0,0
14,Ryan Kujawinski,2013,66
12,John Hayden,2013,67
23,Philippe Desrosiers,2013,68
8,Brett Pesce,2013,69
21,Nicholas Baptiste,2013,70
4,Pavel Buchnevich,2013,71
1,Linus Arnesson,2013,72
30,Steffen Kent Søberg,2011,125
27,Nick Ebert,2012,84
17,Andreas Athanasiou,2012,85
22,Toni Rajala,2009,54
5,Taylor Cammarata,2013,73
3,Mark Visentin,2010,36
13,Alexander Petrovic,2010,37
28,Mikko Vainonen,2012,86
19,Jimmy Vesey,2012,87
8,Jesse Blacker,2009,55
20,Martin Latal,0,0
15,Zachery Yuen,2011,126
20,Jeff Glass,0,0
19,Yan Pavel Laplante,2013,74
1,Ethan Werek,2009,56
23,Kale Kessy,2011,127
18,Ben Johnson,2012,88
6,Kevin Lynch,2009,57
8,Niklas Lundstrom,2011,128
8,Brett Sonne,0,0
9,Lars Volden,2011,129
15,Tony Cameranesi,2011,130
5,Justin Courtnall,0,0
3,Sean Kuraly,2011,131
5,Cam Cunning,0,0
15,Alexei Marchenko,2011,132
10,Magnus Nygren,2011,133
5,John Albert,0,0
14,Chad Rau,0,0
18,Ludwig Blomstrand,2011,134
19,Brian Ferlin,2011,135
16,Chase Balisy,2011,136
2,Martin Gernat,2011,137
5,Trent Vogelhuber,0,0
3,Blake Pietila,2011,138
5,Fredrik Näslund,0,0
13,Garrett Meurs,2011,139
28,Steven Hodges,2012,89
6,Nathan Lieuwen,2011,141
24,Stephen Michalek,2011,142
28,Yaroslav Kosov,2011,143
14,John Persson,2011,144
9,Kevin Roy,2012,90
5,Kirill Tulupov,0,0
5,Brenden Kichton,2011,145
19,Samuel Noreau,2011,146
25,Nick Seeler,2011,147
21,Troy Vance,2011,148
11,John Lee,0,0
10,Alex Lepkowski,2011,149
21,Darren Dietz,2011,150
28,Darian Dziurzynski,2011,151
20,Brett Hemingway,0,0
8,Sean Collins,0,0
30,Spencer Martin,2013,75
25,Dominik Uher,2011,152
30,Patrick Koudys,2011,153
10,Anton Zlobin,2012,91
14,Adam Gilmour,2012,92
14,Carter Verhaeghe,2013,76
13,Alexander Delnov,2012,93
3,Raymond Sawada,0,0
9,Mason Geertsen,2013,77
14,Kenny Ryan,2009,58
12,Frank Corrado,2011,154
12,Calle Jarnkrok,2010,40
12,Jon Gillies,2012,94
15,Alex Chiasson,2009,59
26,Christophe Lalancette,2012,95
2,Alex Grant,0,0
27,James Melindy,2012,96
22,Brian Dumoulin,2009,60
3,Michael Vernace,0,0
1,Ryan Howse,2009,61
23,Ben Hanowski,2009,62
29,Igor Bobkov,2009,63
21,Tyler Pitlick,2010,41
19,Ludvig Rensfeldt,2010,42
28,Dalton Smith,2010,43
6,Trevor Ludwig,0,0
15,Petr Straka,2010,44
9,Gianluca Curcuruto,2012,97
8,Daniel Altshuller,2012,102
29,David Broll,2011,155
6,Taylor Leier,2012,103
19,Mathieu Aubin,0,0
30,Colten Parayko,2012,104
19,Erik Gustafsson,2012,105
25,Olivier Roy,2009,65
18,David Meckler,0,0
25,Nicolas Deslauriers,2009,66
15,Stephen Johns,2010,45
27,Matthew Hackett,2009,67
23,William Wrenn,2009,68
14,Hugh Jessiman,0,0
20,Greg McKegg,2010,46
24,Josh Birkholz,2009,69
4,Eric Gelinas,2009,70
2,Simon Bertilsson,2009,71
24,Keith Seabrook,0,0
27,Scott Wedgewood,2010,47
23,Niclas Andersen,0,0
11,Erik Karlsson,2012,106
19,Josh Anderson,2012,107
20,Trevor Hendrikx,0,0
3,Michael Latta,2009,73
3,Corey Syvret,0,0
18,Zachary Stepan,2012,108
30,Nikita Gusev,2012,109
18,Ben Thomson,2012,110
21,Branden Troock,2012,111
3,Alex Hutchings,2009,74
3,Ryan Button,2009,75
11,Gustav Possler,2013,111
19,Shayne Gostisbehere,2012,113
10,Jason Gregoire,0,0
19,Rasmus Bodin,2012,114
21,Adam Wilcox,2011,156
3,Riley Holzapfel,0,0
15,Seth Griffith,2012,115
28,Cedric Paquette,2012,116
10,Stefan Chaput,0,0
18,Timothy Boyle,2012,117
21,Jordan Subban,2013,78
12,Rob OGara,2011,157
10,Charles Hudon,2012,118
24,Linus Ullmark,2012,119
26,Joey LaLeggia,2012,120
7,Peter Leblanc,0,0
13,Teemu Pulkkinen,2010,48
10,Tony Romano,0,0
7,Trevor Carrick,2012,121
11,Jake Paterson,2012,122
10,Ryan Culkin,2012,123
21,Coda Gordon,2012,124
21,Connor Brown,2012,125
10,David Kuchejda,0,0
27,Ryan Rupert,2012,126
29,Austin Smith,0,0
21,Jackson Houck,2013,79
21,Logan Nelson,2012,127
21,Nick Moutrey,2013,80
19,Austin Wuthrich,2012,128
9,Miles Liberati,2013,166
21,Francis Beauvillier,2012,129
20,Brett Ponich,2009,77
27,Sven Andrighetto,2013,81
19,Sebastian Wannstrom,2010,50
8,Chris Driedger,2012,130
26,Joakim Ryan,2012,131
12,Dominic Toninato,2012,132
9,Artur Gavrus,2012,133
23,Daniel Gunnarsson,2012,134
9,Robert Baillargeon,2012,135
15,Thomas di Pauli,2012,136
5,Fredrik Larsson,2012,137
23,Joe Faust,2010,51
30,Niklas Hansson,2013,82
27,Tyrel Seaman,2012,138
20,Joshua Brown,2013,167
23,Eamon McAdam,2013,83
27,Francois Brassard,2012,139
24,Jamie Devane,2009,79
14,Mitch Fadden,0,0
20,Kyle Bailey,0,0
11,Marcus Hogberg,2013,84
15,Anton Slepyshev,2013,85
19,Patrik Nemeth,2010,52
20,Ryan Oulahan,0,0
21,Nicholas Walters,2012,140
11,Michael Clarke,2012,141
26,Brett Bulmer,2010,53
20,Francis Lemieux,0,0
23,Thomas Spelling,2012,142
14,Gabriel Beaupre,2011,158
6,Christoph Bertschy,2012,143
15,Dale Mitchell,0,0
5,Edward Wittchow,2011,159
15,Hudson Fasching,2013,86
11,Danny Hobbs,0,0
3,Niklas Tikkinen,2012,144
28,Evan Cowley,2013,112
11,Ryan Raven,0,0
8,Brendan Woods,2012,145
9,Jeff Zatkoff,0,0
9,Connor Carrick,2012,146
26,Ryan Spooner,2010,54
23,Daniel Zaar,2012,147
4,Ryan Fitzgerald,2013,87
9,Dylan Labbe,2013,88
17,Mark Mitera,0,0
11,Juraj Mikus,0,0
5,Graham Black,2012,148
21,Loic Leduc,2012,149
7,Michael Lee,2009,82
1,Martin Marincin,2010,55
27,Michael Bournival,2010,56
7,Jordan Weal,2010,57
16,Stanislav Galiev,2010,58
12,Daniel O'Regan,2012,150
10,Matt Mahalak,2011,160
8,Daniel Pribyl,2011,161
15,Ryan Olsen,2012,151
24,Avery Peterson,2013,168
30,Ben Winnett,0,0
20,Sondre Olden,2010,59
15,Riley Barber,2012,152
21,Sean Maguire,2012,153
16,Matthew Grzelcyk,2012,154
20,Peter MacArthur,0,0
1,Cole Cassels,2013,89
15,Ben Ryan,0,0
6,Matt Rust,0,0
9,Brian Cooper,2012,155
9,Alexander Kerfoot,2012,156
7,Oscar Lindberg,2010,60
4,Mac Bennett,2009,84
28,Philip Samuelsson,2009,85
13,Sami Vatanen,2009,86
6,Robin Figren,0,0
16,Cody Payne,2012,157
30,Travis Boyd,2011,162
16,Petr Placek,2011,163
2,Andrew Fritsch,2011,164
19,Darren Kramer,2011,165
29,Jeremy Smith,0,0
8,Kurtis Gabriel,2013,90
10,Jase Weslosky,0,0
27,Marek Mazanec,2012,158
22,Jeremy Duchesne,0,0
21,Doyle Somerby,2012,159
17,Jason Kasdorf,2011,166
13,Lukas Sedlak,2011,167
10,Brent Pedersen,2013,113
30,Philipp Grubauer,2010,61
21,Matt Buckles,2013,114
24,Andrew Bodnarchuk,0,0
9,Vincent Hinostroza,2012,160
29,Patrick McNeill,0,0
13,Christopher Clapperton,2013,115
5,Tyrell Goulbourne,2013,116
21,Jaccob Slavin,2012,161
17,Maxim Gratchev,0,0
21,Erik Nystrom,2012,162
9,Justin Hache,2012,163
8,Matej Stransky,2011,168
15,Ryan Martindale,2010,62
19,Max McCormick,2011,169
26,Patrik Westerholm,2011,170
16,Laurent Brossoit,2011,171
27,Craig Cunningham,2010,63
10,Brad Navin,2011,172
23,Travis Brown,2012,164
8,Andrew O'Brien,2012,165
15,Steven Zalewski,0,0
21,Reece Scarlett,2011,173
27,Jakub Culek,2010,64
11,Reece Willcox,2012,166
21,Francois Tremblay,2012,167
15,Spencer Machacek,0,0
27,Matt Tomkins,2012,168
20,Garret Ross,2012,169
9,Henrik Tommernes,2011,174
12,Max Gortz,2012,170
21,Samuel Fejes,2012,171
4,Ryan Bourque,2009,88
11,Viktor Crus Rydberg,2013,117
18,Michael McKee,2012,172
29,Connor Hellebuyck,2012,173
4,Jerry Damigo,2009,89
17,Josh Godfrey,0,0
21,Grant Besse,2013,118
21,Clark Seymour,2012,174
1,Curtis Hamilton,2010,66
6,Richard Nedomlel,2011,176
15,Jonas Ahnelov,0,0
17,Kevin Montgomery,0,0
21,Joseph Blandisi,2012,175
6,Wesley Myron,2012,176
5,Ben Hutton,2012,177
12,Matthew DeBlouw,2012,178
9,Matthew Beattie,2012,179
29,John McCarron,2012,180
27,Ryan Tesink,2011,177
24,Colin Sullivan,2011,178
6,Matthew Peca,2011,179
8,Sam Jardine,2011,180
19,Colin Smith,2012,181
12,Petteri Lindbohm,2012,183
12,Mikael Wikstrand,2012,184
16,Nathan Davis,0,0
16,Olivier Fortier,0,0
13,Jesse Graham,2012,185
30,Mattias Lindstrom,2009,91
14,Ilja Kablukov,0,0
5,Andrew Copp,2013,119
29,Santeri Saari,2013,169
20,Markus Soberg,2013,170
29,Brady Austin,2012,186
14,Viktor Loov,2012,187
27,Joel Vermin,2013,171
18,Garrett Sparks,2011,182
21,Simon Fernholm,2012,188
21,Jaynen Rissling,2012,189
14,David Fischer,0,0
29,Anton Blidh,2013,172
28,Colin Miller,2012,190
10,Gleason Fournier,2009,92
3,Robin Press,2013,173
3,Jean-Francois Berube,2009,93
17,Sergei Andronov,2009,94
16,Scott Kishel,0,0
16,Pavel Valentenko,0,0
16,Drew Schiestel,0,0
15,Frans Tuohimaa,2011,183
21,Henri Ikonen,2013,120
16,Joe Stejskal,0,0
14,Peter Ceresnak,2011,184
8,Merrick Madsen,2013,174
16,Myles Stoesz,0,0
16,Saku Maenalanen,2013,123
5,Jake Dotchin,2012,191
17,Dennis Robertson,2011,185
3,James de Haas,2012,192
12,Jonatan Nielsen,2012,193
23,Dmitry Sinitsyn,2012,194
17,Luke Gazdic,0,0
8,Josh Archibald,2011,186
19,Dylan Demelo,2011,187
21,Kenton Helgesen,2012,195
13,David Pope,2013,121
19,Johan Larsson,2010,67
18,Patrick Daly,2011,188
29,Brent Andrews,2011,189
11,Jake Bischoff,2012,196
29,Iiro Pakarinen,2011,190
12,Paul Ladue,2012,197
3,Jyrki Jokipakka,2011,191
29,Collin Olson,2012,198
16,Tyler Graovac,2011,192
6,Marek Langhamer,2012,199
10,Teemu Eronen,2011,193
11,Brody Sutter,2011,194
6,Christian Djoos,2012,200
5,Colin Blackwell,2011,195
17,Zac Larraza,2011,196
17,Denis Reul,0,0
8,Tommy Cross,0,0
27,Seth Helgeson,2009,95
12,Alexander Broadhurst,2011,197
24,Alex Velischek,2009,96
19,Connor Brickley,2010,68
19,Brendan Collier,2012,201
17,Olivier Magnan,0,0
24,Anton Forsberg,2011,198
14,Fabrice Herzog,2013,122
24,Colton Hargrove,2012,202
29,Clifford Watson,2012,203
15,Jordan Fransoo,2011,199
2,Judd Peterson,2012,204
20,Denis Parshin,0,0
27,Kevin Connauton,2009,97
28,Myles Bell,2013,124
10,Jamie Phillips,2012,205
20,Max Warn,0,0
29,Matthew Benning,2012,206
5,Valeri Vasiliev,2012,207
30,Troy Hesketh,2009,98
10,Louis Nanne,2012,208
8,Adam Morrison,2009,99
26,Erik Haula,2009,100
5,Sergei Kostenko,2012,209
27,Tom Kuehnhackl,2010,70
13,Michael Schumacher,2011,200
24,Adam Courchaine,0,0
6,Jaycob Megna,2012,210
28,Juraj Mikus,0,0
6,Johan Mattsson,2011,201
16,Jonny Brodzinski,2013,125
14,Antoine Bibeau,2013,126
28,Philip Lane,2010,71
21,Cole Ully,2013,127
22,Mark Alt,2010,72
12,Tyler Motte,2013,128
8,Gaelan Patterson,2009,101
19,Igor Makarov,0,0
7,Andrei Popov,0,0
8,Nicholas Paul,2013,129
14,Tucker Poolman,2013,130
15,Kyle Platzer,2013,131
17,Zachary Pochiro,2013,132
23,Brock Beukeboom,2010,73
1,Tim Harrison,2013,133
21,Calvin Petersen,2013,134
15,Teemu Kivihalme,2013,135
21,Jeremy Gregoire,2013,136
9,Gage Ausmus,2013,137
11,Justin Holl,2010,75
14,David Brown,0,0
19,Yuri Alexandrov,0,0
14,Marc McNulty,2013,138
29,Max Everson,2011,202
19,Tyler Ganly,2013,139
20,Andy Rogers,0,0
9,Matej Paulovic,2013,140
20,Cody Blanshan,0,0
20,Mike Egener,0,0
27,Michael Brodzinski,2013,141
28,Aidan Muir,2013,142
1,Maxwell Reinhart,2010,76
8,Tobias Lindberg,2013,143
6,Taylor Aronson,2010,77
28,Kent Simpson,2010,78
12,Fredrik Bergvik,2013,144
1,Rushan Rafikov,2013,145
2,Anton Belov,0,0
9,Quentin Shore,2013,146
14,Tomas Zaborsky,0,0
10,Cameron Abney,2009,102
17,Ryan Dzingel,2011,203
16,Max Gardiner,2010,79
14,Roman Wick,0,0
30,Garrett Haar,2011,204
5,Derek Mathers,2011,205
11,Wilhelm Westlund,2013,147
16,Joe Basaraba,2010,80
27,Maxim Kitsyn,2010,81
15,Miro Aaltonen,2013,148
21,Gregory Chase,2013,149
5,Patrik Bartosak,2013,150
20,Ken Roche,0,0
25,Dillon Donnelly,2011,207
12,Ryan Segalla,2013,153
29,Mitchell Theoret,2011,208
27,Matt MacKenzie,2010,82
24,Ben Storm,2013,151
29,Marc Cheverie,0,0
17,Aaron Harstad,2011,209
14,Kirill Lyamin,0,0
20,Robin Norell,2013,152
9,Kristers Gudlevskis,2013,154
3,Bryan Rust,2010,83
16,Dane Birks,2013,155
20,Louis-Marc Aubry,2010,84
27,Patrick McNally,2010,85
20,Kris Fredheim,0,0
4,Sean Malone,2013,156
12,Scott Wilson,2011,210
20,Phillipe Furrer,0,0
15,Stephon Williams,2013,157
28,Miles Wood,2013,158
17,Terrance Amorosa,2013,159
21,MacKenzie Skapski,2013,160
20,Steven Regier,0,0
5,Will Butcher,2013,161
13,Luke Johnson,2013,175
29,Eric Locke,2013,176
17,Kieran Millan,2009,105
