Number,Name,Abbre,City,Division,Conference,Captain,Assistant #1,Assistant #2,Payroll,TotalPlayersSalaries,ExpensePerDay,CoachID,ScheduleGameInAYear,Morale,PlayOffEliminated,PowerRanking,PlayOffWinRound,StandingPlayoffTitle,Streak,Last10W,Last10L,Last10T,Last10OTW,Last10OTL,Last10SOW,Last10SOL,GP,W,L,T,OTW,OTL,SOW,SOL,Points,GF,GA,HomeGP,HomeW,HomeL,HomeT,HomeOTW,HomeOTL,HomeSOW,HomeSOL,HomeGF,HomeGA,PPAttemp,PPGoal,PKAttemp,PKGoalGA,PKGoalGF,ShotsFor,ShotsAga,ShotsBlock,ShotsPerPeriod #1,ShotsPerPeriod #2,ShotsPerPeriod #3,ShotsPerPeriod #4,GoalsPerPeriod #1,GoalsPerPeriod #2,GoalsPerPeriod #3,GoalsPerPeriod #4,PuckTimeInZone DF,PuckTimeInZone OF,PuckTimeInZone NT,PuckTimeControlinZone DF,PuckTimeControlinZone OF,PuckTimeControlinZone NT,Shutouts,TotalGoal,TotalAssist,TotalPoint,Pim,Hits,Face Off Won Defensif Zone, Face Off Total Defensif Zone,Face Off Won Offensif Zone,Face Off Total Offensif Zone,Face Off Won Neutral Zone,Face Off Total Neutral Zone,EmptyNetGoal
11,Griffins,GRP,Grand Rapids,Central Division,Western Conference,109,642,1480,1209559,1169167,6643,129,82,50,False,14,0,X,W3,5,4,0,0,0,1,0,82,45,16,0,2,0,11,8,124,160,83,41,24,6,0,1,0,6,4,79,33,194,20,199,11,1,1287,947,274,429,403,432,91,54,52,41,25,94639,149552,56997,28853,113442,31720,26,160,260,420,601,1377,879,1469,1155,1770,621,984,2,
12,City Barons,OCB,Oklahoma,Northwest Division,Western Conference,0,0,0,784951,676250,3842,37,82,50,False,20,0,X,W1,4,5,0,1,0,0,0,82,39,20,0,3,2,7,11,111,172,132,41,20,9,0,1,1,3,7,88,66,194,24,173,19,6,1449,1104,314,460,482,486,84,58,55,49,18,97183,148886,55257,27547,114482,30679,14,172,286,458,463,1268,821,1323,1214,1761,731,1075,0,
13,Rampage,SAR,San Antonio,Southeast Division,Eastern Conference,0,0,0,472512,594000,3375,3,82,50,False,27,0,E,L1,1,7,0,0,0,0,2,82,13,63,0,0,1,1,4,33,112,262,41,9,29,0,0,0,0,3,63,120,129,15,116,11,0,1455,2262,615,455,464,528,118,45,35,31,1,167143,78088,51729,33446,54802,20766,3,112,217,329,253,1424,619,1798,522,1364,399,1107,0,
14,Monarchs,MAN,Manchester,Pacific Division,Western Conference,0,0,0,283254,677750,3851,16,82,50,False,26,0,E,OTL1,2,6,0,1,1,0,0,82,13,59,0,2,4,1,3,39,105,250,41,8,26,0,2,1,1,3,57,114,144,8,122,18,0,1313,2139,631,365,455,477,45,31,36,35,3,170078,74806,52548,34313,51452,20921,5,105,205,310,286,1523,601,1782,509,1397,376,1114,2,
15,Aeros,HOU,Houston,Northwest Division,Western Conference,0,0,0,915929,1514250,8604,94,82,50,False,28,0,E,L3,1,7,0,1,0,0,1,82,9,65,0,2,3,0,3,28,106,271,41,3,32,0,1,2,0,3,56,139,153,9,113,21,0,1444,2252,559,454,488,489,39,38,32,34,3,168430,77129,51491,34074,54154,20564,0,106,207,313,270,1439,635,1869,511,1354,325,1089,2,
16,Bulldogs,HAM,Hamilton,Northeast Division,Eastern Conference,0,0,0,698918,710750,4038,126,82,50,False,18,0,E,SOL1,2,4,0,0,0,1,3,82,32,35,0,0,1,4,10,83,126,133,41,17,18,0,0,1,0,5,60,75,141,11,132,11,0,1488,1839,491,438,492,534,130,41,44,37,5,159566,87690,52420,34023,63116,22124,12,126,234,360,381,1590,817,2176,530,1452,341,997,2,
17,Admirals,MIL,Milwaukee,Central Division,Western Conference,1577,1894,0,288061,350250,1990,96,82,50,False,21,0,E,W1,4,6,0,0,0,0,0,82,24,42,0,1,0,6,9,71,154,215,41,15,17,0,1,0,1,7,90,116,179,17,215,29,1,1481,1613,493,499,485,477,86,65,43,39,15,128780,116302,54706,31261,86477,26135,8,154,272,426,499,1659,633,1518,790,1678,515,1088,1,
18,Devils,ALB,Albany,Orr Division,Eastern Conference,0,0,0,985298,930083,5285,52,82,50,False,8,0,X,OTW1,7,2,0,1,0,0,0,82,34,27,0,1,0,10,10,100,117,104,41,21,9,0,0,0,5,6,69,48,185,20,167,10,1,1070,1101,324,352,345,361,87,36,34,36,18,105948,138145,57345,29760,103733,30441,26,117,188,305,425,1451,763,1481,925,1614,544,981,0,
19,Sound Tigers,BPT,Bridgeport,Orr Division,Eastern Conference,0,0,0,1045422,1567250,8905,13,82,50,False,4,0,Y,SOW1,8,0,0,0,0,1,1,82,42,18,0,1,1,11,9,118,157,80,41,22,8,0,0,1,4,6,80,43,204,15,206,15,1,1334,1028,312,411,495,410,90,50,54,41,23,107589,139508,54480,29428,106112,28836,27,157,257,414,499,1660,752,1618,881,1685,525,990,0,
20,Whale,CON,Connecticut,Orr Division,Eastern Conference,0,0,0,501643,630000,3580,115,82,50,False,30,0,E,OTL1,0,9,0,0,1,0,0,82,18,51,0,1,3,1,8,51,112,212,41,10,24,0,1,2,1,3,56,102,132,6,133,19,0,1456,1818,519,456,478,506,65,40,36,34,5,152581,92631,53550,33115,66806,23255,9,112,208,320,341,1388,656,1764,597,1492,404,1052,0,
21,Senators,BNG,Binghamton,Northeast Division,Eastern Conference,0,0,0,1728553,1354083,7694,18,82,50,False,12,0,Z,L2,5,3,0,0,0,1,1,82,54,11,0,0,0,13,4,138,183,64,41,29,5,0,0,0,5,2,87,27,171,31,167,3,0,1404,820,249,480,458,450,73,67,52,51,21,93162,151396,55742,27481,116710,31306,34,183,290,473,425,1317,745,1319,1098,1745,574,994,0,
22,Phantoms,ADP,Adirondack,Orr Division,Eastern Conference,159,1213,349,1027128,1225658,6964,60,82,50,False,10,0,X,W1,7,3,0,0,0,0,0,82,40,22,0,2,1,11,6,113,146,77,41,20,11,0,1,1,7,1,68,34,196,22,159,10,0,1168,1066,304,369,398,384,77,40,51,42,21,100118,143436,56921,29293,108402,31029,33,146,234,380,405,1388,854,1527,1006,1667,569,931,1,
23,Pirates,POR,Portland,Pacific Division,Western Conference,0,0,0,1396850,1660833,9437,63,82,50,False,16,0,E,W2,5,4,0,0,0,0,1,82,30,32,0,4,3,3,10,87,184,187,41,16,12,0,3,2,2,6,85,80,203,19,252,40,2,1649,1274,342,567,560,502,59,64,66,47,13,112617,135223,51868,28463,104542,26536,5,184,293,477,664,1843,585,1408,787,1780,456,1079,2,
24,Penguins,WBS,Wilkes-Barre Scranton,Orr Division,Eastern Conference,0,0,0,1258980,2402278,13649,100,82,50,False,9,0,X,W1,5,1,0,0,1,2,1,82,33,30,0,2,2,8,7,95,134,127,41,17,14,0,0,0,4,6,74,63,202,20,190,16,1,1197,1206,333,363,410,411,82,46,37,41,12,113613,129764,57127,30704,96467,29892,23,134,209,343,473,1511,798,1567,855,1527,573,1037,1,
25,Rivermen,PEO,Peoria,Central Division,Western Conference,0,0,0,926026,1269433,7213,5,82,50,False,6,0,X,L1,8,2,0,0,0,0,0,82,31,30,0,3,3,10,5,96,118,122,41,17,16,0,1,1,5,1,61,61,180,14,194,14,0,1264,1399,386,427,431,386,69,51,34,20,18,129331,116571,54573,32018,86178,26587,19,118,191,309,528,1690,783,1883,700,1557,397,955,1,
26,Sharks,WOR,Worcester,Pacific Division,Western Conference,0,0,0,707760,541000,3074,6,82,50,False,22,0,X,L3,4,6,0,0,0,0,0,82,46,20,0,1,1,7,7,116,175,105,41,27,8,0,0,1,2,3,100,51,192,22,217,16,1,1377,1136,298,439,436,488,60,67,47,53,16,105189,139745,54694,28836,107009,29212,22,175,277,452,501,1456,856,1595,1009,1682,590,995,1,
27,Admirals,NOR,Norfolk,Southeast Division,Eastern Conference,0,0,0,1069159,1547667,8794,75,82,50,False,11,0,Y,SOL2,4,2,0,0,0,2,2,82,43,20,0,4,0,8,7,117,163,84,41,24,9,0,1,0,3,4,86,39,185,11,149,12,0,1402,934,236,437,466,481,68,58,52,41,19,94008,151417,54751,27323,117633,30390,30,163,270,433,437,1320,854,1439,1144,1768,610,1010,2,
28,Marlies,TOR,Toronto,Northeast Division,Eastern Conference,0,0,0,489917,703917,4000,127,82,50,False,25,0,E,SOL1,1,7,0,0,0,0,2,82,32,33,0,2,1,3,11,86,147,146,41,17,15,0,0,1,2,6,81,73,154,10,123,15,2,1537,1588,442,489,532,499,199,52,45,45,10,144907,102487,52467,32014,76426,23557,11,147,242,389,335,1440,746,1853,722,1537,452,966,1,
29,Wolves,CHI,Chicago,Northwest Division,Western Conference,0,0,0,471495,545417,3099,103,82,50,False,15,0,E,L1,4,2,0,1,1,0,2,82,22,39,0,3,3,8,7,76,167,197,41,13,19,0,2,1,1,5,81,93,145,10,166,26,2,1626,1585,434,541,556,490,104,65,42,49,21,129414,119026,52093,30056,90960,24904,6,167,263,430,426,1457,742,1499,932,1618,628,1061,1,
30,Bears,HER,Hershey,Southeast Division,Eastern Conference,0,0,0,366331,75000,426,109,82,50,False,19,0,E,SOL1,1,2,0,2,2,0,3,82,11,53,0,3,4,1,10,44,130,257,41,7,25,0,2,3,0,4,62,121,139,10,101,14,0,1595,1967,565,485,525,550,168,61,32,33,5,159793,86428,53460,34034,61492,22066,2,130,249,379,276,1503,652,1735,606,1540,402,1102,1,
