Number,Name,Abbre,City,Division,Conference,Captain,Assistant #1,Assistant #2,Payroll,TotalPlayersSalaries,ExpensePerDay,CoachID,ScheduleGameInAYear,Morale,PlayOffEliminated,PowerRanking,PlayOffWinRound,StandingPlayoffTitle,Streak,Last10W,Last10L,Last10T,Last10OTW,Last10OTL,Last10SOW,Last10SOL,GP,W,L,T,OTW,OTL,SOW,SOL,Points,GF,GA,HomeGP,HomeW,HomeL,HomeT,HomeOTW,HomeOTL,HomeSOW,HomeSOL,HomeGF,HomeGA,PPAttemp,PPGoal,PKAttemp,PKGoalGA,PKGoalGF,ShotsFor,ShotsAga,ShotsBlock,ShotsPerPeriod #1,ShotsPerPeriod #2,ShotsPerPeriod #3,ShotsPerPeriod #4,GoalsPerPeriod #1,GoalsPerPeriod #2,GoalsPerPeriod #3,GoalsPerPeriod #4,PuckTimeInZone DF,PuckTimeInZone OF,PuckTimeInZone NT,PuckTimeControlinZone DF,PuckTimeControlinZone OF,PuckTimeControlinZone NT,Shutouts,TotalGoal,TotalAssist,TotalPoint,Pim,Hits,Face Off Won Defensif Zone, Face Off Total Defensif Zone,Face Off Won Offensif Zone,Face Off Total Offensif Zone,Face Off Won Neutral Zone,Face Off Total Neutral Zone,EmptyNetGoal
14,Reign,ONT,Ontario,Pacific Division,Western Conference,0,0,0,0,416333,0,124,0,50,True,13,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,Wild,IOA,Iowa,Northwest Division,Western Conference,0,0,0,0,1306884,0,151,0,50,True,14,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,Rocket,LAV,Laval,Northeast Division,Eastern Conference,0,0,0,0,1696000,0,73,0,50,True,15,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,Admirals,MIL,Milwaukee,Central Division,Western Conference,0,0,0,0,420000,0,226,0,50,True,16,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,Devils,BNG,Binghamton,Orr Division,Eastern Conference,0,0,0,0,732500,0,79,0,50,True,17,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,Sound Tigers,BPT,Bridgeport,Orr Division,Eastern Conference,0,0,0,0,1582047,0,69,0,50,True,18,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,Wolf Pack,HFD,Hartford,Orr Division,Eastern Conference,0,0,0,0,597333,0,28,0,50,True,19,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,Senators,BEL,Belleville,Northeast Division,Eastern Conference,0,0,0,0,1000417,0,48,0,50,True,20,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,Phantoms,LVP,Lehigh Valley,Orr Division,Eastern Conference,2094,1992,243,0,1588251,0,33,0,50,True,9,0,,L4,4,5,0,1,0,0,0,22,14,8,0,0,0,0,0,28,79,71,11,7,4,0,0,0,0,0,40,37,98,18,114,16,1,660,543,150,207,232,207,14,26,32,20,1,32455,33749,15169,9011,25133,7394,1,79,136,215,251,454,337,618,423,684,193,346,0,
23,Falcons,SPG,Springfield,Pacific Division,Western Conference,0,0,0,0,1104333,0,163,0,50,True,21,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,Penguins,WBS,Wilkes-Barre/Scranton,Orr Division,Eastern Conference,0,0,0,0,449500,0,37,0,50,True,22,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,Eagles,COL,Colorado,Central Division,Western Conference,0,0,0,0,484750,0,133,0,50,True,23,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,Barracuda,SJB,San Jose,Pacific Division,Western Conference,0,0,0,0,1130317,0,86,0,50,True,27,0,,L2,1,4,0,0,0,0,0,5,1,4,0,0,0,0,0,2,8,22,3,0,3,0,0,0,0,0,2,18,19,3,18,3,0,119,168,61,39,53,27,0,3,3,2,0,9235,5533,3232,2111,3950,1381,0,8,12,20,42,85,55,162,45,123,18,71,0,
27,Crunch,SYR,Syracuse,Southeast Division,Eastern Conference,0,0,0,0,1364083,0,234,0,50,True,31,0,,L1,0,3,0,0,1,0,0,4,0,4,0,0,0,0,0,0,12,30,2,0,2,0,0,0,0,0,4,16,17,1,25,7,0,69,146,39,23,24,20,2,6,3,3,0,7314,5023,2589,1712,3619,1151,0,12,19,31,61,62,39,142,18,64,15,77,0,
28,Marlies,TOR,Toronto,Northeast Division,Eastern Conference,0,0,0,0,827167,0,74,0,50,True,25,0,,L3,1,3,0,0,1,0,0,5,1,4,0,0,0,0,0,2,10,16,2,0,2,0,0,0,0,0,1,7,22,4,18,6,0,143,180,50,49,28,45,21,1,5,4,0,9514,8373,3813,2206,6250,1849,0,10,17,27,47,106,92,186,72,164,34,77,0,
29,Comets,UTI,Utica,Northwest Division,Western Conference,0,0,0,0,1526167,0,139,0,50,False,2,0,,W4,7,3,0,0,0,0,0,21,16,5,0,0,0,0,0,32,77,38,10,6,4,0,0,0,0,0,25,25,101,13,97,13,3,613,480,132,224,215,174,0,35,21,21,0,28383,33516,13701,7872,24971,7191,2,77,137,214,227,411,305,571,372,627,165,295,0,
30,Bears,HER,Hershey,Southeast Division,Eastern Conference,0,0,0,0,845567,0,88,0,50,True,24,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,Wolves,CHI,Chicago,Northwest Division,Western Conference,1727,0,2426,0,353833,0,198,0,50,True,29,0,,L4,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,20,2,0,2,0,0,0,0,0,4,8,14,2,12,3,0,101,138,37,37,32,32,0,5,2,1,0,7995,3785,2620,1765,2563,1004,0,8,16,24,31,70,22,109,19,101,9,58,0,
