Number,Name,Abbre,City,Division,Conference,Captain,Assistant #1,Assistant #2,Payroll,TotalPlayersSalaries,ExpensePerDay,CoachID,ScheduleGameInAYear,Morale,PlayOffEliminated,PowerRanking,PlayOffWinRound,StandingPlayoffTitle,Streak,Last10W,Last10L,Last10T,Last10OTW,Last10OTL,Last10SOW,Last10SOL,GP,W,L,T,OTW,OTL,SOW,SOL,Points,GF,GA,HomeGP,HomeW,HomeL,HomeT,HomeOTW,HomeOTL,HomeSOW,HomeSOL,HomeGF,HomeGA,PPAttemp,PPGoal,PKAttemp,PKGoalGA,PKGoalGF,ShotsFor,ShotsAga,ShotsBlock,ShotsPerPeriod #1,ShotsPerPeriod #2,ShotsPerPeriod #3,ShotsPerPeriod #4,GoalsPerPeriod #1,GoalsPerPeriod #2,GoalsPerPeriod #3,GoalsPerPeriod #4,PuckTimeInZone DF,PuckTimeInZone OF,PuckTimeInZone NT,PuckTimeControlinZone DF,PuckTimeControlinZone OF,PuckTimeControlinZone NT,Shutouts,TotalGoal,TotalAssist,TotalPoint,Pim,Hits,Face Off Won Defensif Zone, Face Off Total Defensif Zone,Face Off Won Offensif Zone,Face Off Total Offensif Zone,Face Off Won Neutral Zone,Face Off Total Neutral Zone,EmptyNetGoal
16,Bulldogs,HAM,Hamilton,Northeast Division,Eastern Conference,0,0,0,0,710750,0,126,0,50,True,23,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,Admirals,MIL,Milwaukee,Central Division,Western Conference,1577,1894,0,0,350250,0,96,0,50,True,24,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,Devils,ALB,Albany,Orr Division,Eastern Conference,0,0,0,0,1174583,0,52,0,50,True,12,0,,OTL1,2,5,0,1,2,0,0,12,5,7,0,0,0,0,0,10,8,12,5,1,4,0,0,0,0,0,1,7,52,3,39,2,0,111,132,32,27,33,29,22,2,2,2,2,19390,18581,10181,5985,12609,5104,4,8,16,24,121,225,147,295,122,271,64,138,0,
19,Sound Tigers,BPT,Bridgeport,Orr Division,Eastern Conference,0,0,0,0,2083000,0,13,0,50,True,9,0,,L1,3,2,0,0,2,0,0,7,3,4,0,0,0,0,0,6,5,6,4,1,3,0,0,0,0,0,2,5,21,0,30,2,0,75,66,18,18,21,28,8,2,1,2,0,11138,11517,6214,3531,7922,3070,3,5,8,13,96,142,84,157,87,174,48,88,0,
20,Whale,CON,Connecticut,Orr Division,Eastern Conference,0,0,0,0,630000,0,115,0,50,True,25,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,Senators,BNG,Binghamton,Northeast Division,Eastern Conference,0,0,0,0,1634750,0,18,0,50,True,13,0,,L1,2,4,0,1,3,0,0,22,13,9,0,0,0,0,0,26,23,23,13,8,5,0,0,0,0,0,11,12,71,6,76,5,0,278,271,92,86,76,67,49,5,7,5,6,36555,37302,18919,11083,26163,9441,8,23,44,67,201,382,246,520,314,560,139,272,0,
22,Phantoms,ADP,Adirondack,Orr Division,Eastern Conference,159,1213,349,0,1525658,0,60,0,50,True,30,0,,L1,1,3,0,0,1,0,0,5,1,4,0,0,0,0,0,2,1,5,2,1,1,0,0,0,0,0,1,1,13,0,26,2,0,47,68,24,14,12,9,12,0,1,0,0,9853,8719,5026,3038,5799,2367,1,1,2,3,52,121,56,132,62,130,22,61,0,
23,Pirates,POR,Portland,Pacific Division,Western Conference,0,0,0,0,1660833,0,63,0,50,True,26,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,Penguins,WBS,Wilkes-Barre Scranton,Orr Division,Eastern Conference,0,0,0,0,2767916,0,100,0,50,True,10,0,,OTL2,1,2,0,0,2,0,0,5,1,4,0,0,0,0,0,2,5,6,2,0,2,0,0,0,0,0,2,4,11,1,18,3,0,56,60,16,17,14,22,3,2,1,2,0,7526,7943,4247,2360,5469,2154,1,5,9,14,38,79,48,116,49,101,24,57,0,
25,Rivermen,PEO,Peoria,Central Division,Western Conference,0,0,0,0,1416933,0,5,0,50,True,6,0,,OTL1,3,4,0,2,1,0,0,18,10,8,0,0,0,0,0,20,22,27,8,3,5,0,0,0,0,0,8,12,32,1,55,3,0,279,291,85,83,77,85,34,8,4,6,4,27753,28920,13529,7135,21013,7102,4,22,38,60,182,318,213,406,246,439,117,225,0,
26,Sharks,WOR,Worcester,Pacific Division,Western Conference,0,0,0,0,603500,0,6,0,50,True,11,0,,L2,2,4,0,0,0,0,0,6,2,4,0,0,0,0,0,4,7,9,3,1,2,0,0,0,0,0,4,5,8,1,18,0,0,69,118,33,30,13,26,0,1,3,3,0,9629,8086,3885,2223,5858,1931,0,7,11,18,36,122,92,151,61,111,40,69,1,
27,Admirals,NOR,Norfolk,Southeast Division,Eastern Conference,0,0,0,0,1395167,0,75,0,50,True,3,0,,L1,4,3,0,1,2,0,0,19,11,8,0,0,0,0,0,22,23,16,10,9,1,0,0,0,0,0,17,6,89,7,46,2,0,264,213,45,76,72,69,47,10,2,9,2,32640,35830,18147,10189,25144,9415,7,23,42,65,163,327,219,475,280,517,141,276,0,
28,Marlies,TOR,Toronto,Northeast Division,Eastern Conference,0,0,0,0,759667,0,127,0,50,True,27,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,Wolves,CHI,Chicago,Northwest Division,Western Conference,0,0,0,0,545417,0,103,0,50,True,28,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,Bears,HER,Hershey,Southeast Division,Eastern Conference,0,0,0,0,75000,0,109,0,50,True,29,0,,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
