Own by Team,From Team,Year,Round
6,6,2018,1
6,6,2018,2
6,6,2017,6
6,6,2017,7
6,6,2018,3
6,6,2020,2
6,6,2019,3
6,6,2018,4
6,6,2018,5
6,6,2019,4
6,6,2020,3
6,6,2020,4
6,6,2020,5
6,6,2019,5
6,6,2016,1
6,6,2020,6
6,6,2020,7
6,6,2016,3
6,6,2019,6
6,6,2016,4
6,6,2018,6
6,6,2016,5
6,6,2016,6
6,6,2018,7
6,6,2019,7
6,6,2016,7
6,5,2016,7
7,7,2018,1
7,7,2018,2
7,7,2018,7
7,7,2019,1
7,7,2017,1
7,7,2018,3
7,7,2018,4
7,7,2018,5
7,7,2020,1
7,7,2019,2
7,12,2016,7
7,7,2019,3
7,7,2019,4
7,7,2019,5
7,7,2017,4
7,7,2019,6
7,7,2017,5
7,7,2019,7
7,7,2020,2
7,21,2016,1
7,21,2017,1
7,7,2020,3
7,7,2020,4
7,7,2020,5
7,7,2020,6
7,7,2020,7
7,7,2017,7
7,7,2018,6
8,8,2018,1
8,8,2020,1
8,8,2020,2
8,8,2018,2
8,8,2020,3
8,8,2019,1
8,8,2019,2
8,8,2016,1
8,8,2018,3
8,8,2019,3
8,8,2020,4
8,8,2019,4
8,8,2018,4
8,8,2018,5
8,8,2020,5
8,8,2020,6
8,8,2020,7
8,8,2016,2
8,8,2018,6
8,8,2017,1
8,8,2016,3
8,8,2016,4
8,8,2016,5
8,8,2016,6
8,8,2016,7
8,8,2018,7
8,8,2017,2
8,8,2017,3
8,8,2017,4
8,8,2017,5
8,8,2017,6
8,8,2017,7
8,8,2019,5
8,8,2019,6
8,8,2019,7
8,20,2017,7
9,9,2019,1
9,9,2017,1
9,9,2018,1
9,9,2018,2
9,9,2019,2
9,9,2018,3
9,9,2018,4
9,9,2019,3
9,9,2016,1
9,9,2019,4
9,9,2019,5
9,9,2019,6
9,9,2019,7
9,9,2018,5
9,9,2016,2
9,9,2017,2
9,21,2017,2
9,21,2017,3
9,9,2020,1
9,9,2020,2
9,9,2016,3
9,9,2016,4
9,9,2018,6
9,9,2017,3
9,9,2017,4
9,9,2016,5
9,9,2017,5
9,16,2016,7
9,9,2017,6
9,27,2018,7
9,9,2017,7
9,4,2016,6
9,9,2018,7
9,9,2020,3
9,9,2020,4
9,9,2020,5
9,9,2020,6
9,9,2020,7
9,30,2016,1
10,10,2019,1
10,10,2018,1
10,10,2018,2
10,10,2018,3
10,10,2018,4
10,10,2018,5
10,10,2018,6
10,10,2016,1
10,10,2019,2
10,10,2018,7
10,10,2019,3
10,10,2019,4
10,10,2019,5
10,10,2019,6
10,10,2020,1
10,10,2020,2
10,10,2019,7
10,10,2020,3
10,10,2020,4
10,10,2020,5
10,10,2020,6
10,10,2016,2
10,10,2016,3
10,10,2020,7
10,10,2016,6
10,10,2016,7
10,10,2017,1
10,10,2017,2
10,10,2017,3
10,10,2017,4
10,10,2017,5
10,10,2017,6
10,10,2017,7
11,11,2018,1
11,11,2018,2
11,11,2018,3
11,11,2019,1
11,11,2020,1
11,11,2018,4
11,11,2018,5
11,11,2019,2
11,11,2019,3
11,11,2019,4
11,11,2020,2
11,11,2018,6
11,11,2019,5
11,11,2019,6
11,11,2020,3
11,11,2020,4
11,11,2020,5
11,11,2020,6
11,11,2020,7
11,9,2016,6
11,3,2016,1
11,11,2016,1
11,11,2016,2
11,11,2016,3
11,11,2016,4
11,11,2016,5
11,11,2016,6
11,11,2016,7
11,11,2018,7
11,11,2019,7
11,13,2016,2
11,11,2017,1
11,11,2017,2
11,11,2017,3
11,11,2017,4
11,11,2017,5
11,11,2017,6
11,11,2017,7
11,3,2016,2
11,29,2016,2
12,29,2016,4
12,29,2017,3
12,12,2018,1
12,12,2018,2
12,12,2019,1
12,12,2018,3
12,12,2017,1
12,12,2019,2
12,12,2018,4
12,12,2016,1
12,12,2018,5
12,7,2017,6
12,12,2019,3
12,12,2019,4
12,7,2016,4
12,12,2019,5
12,12,2016,2
12,12,2016,3
12,7,2016,5
12,12,2020,1
12,12,2019,6
12,12,2018,6
12,12,2017,2
12,12,2016,5
12,12,2017,3
12,12,2020,2
12,12,2020,3
12,12,2018,7
12,12,2017,4
12,12,2020,4
12,12,2017,5
12,12,2017,6
12,12,2017,7
12,12,2019,7
12,12,2020,5
12,12,2020,6
12,12,2020,7
12,13,2017,5
12,20,2016,5
12,20,2017,2
13,13,2018,1
13,13,2019,1
13,13,2018,2
13,13,2018,3
13,13,2018,4
13,13,2018,5
13,13,2018,6
13,13,2019,2
13,13,2020,1
13,13,2018,7
13,13,2019,3
13,13,2019,4
13,13,2020,2
13,13,2019,5
13,13,2016,1
13,13,2020,3
13,13,2019,6
13,13,2020,4
13,13,2020,5
13,13,2020,6
13,13,2020,7
13,1,2016,3
13,28,2016,3
13,13,2017,1
13,1,2016,7
13,28,2016,7
13,13,2017,2
13,13,2017,3
13,13,2017,6
13,13,2017,7
13,13,2019,7
14,14,2019,1
14,14,2019,2
14,14,2019,3
14,14,2018,1
14,14,2018,2
14,14,2018,3
14,14,2018,4
14,14,2019,4
14,14,2019,5
14,14,2019,6
14,14,2020,1
14,14,2020,2
14,14,2019,7
14,14,2018,5
14,14,2020,3
14,14,2016,1
14,14,2020,4
14,14,2020,5
14,14,2020,6
14,14,2017,1
14,14,2020,7
14,14,2017,2
14,14,2016,3
14,14,2018,6
14,14,2016,5
14,14,2016,6
14,14,2017,3
14,14,2017,4
14,14,2016,7
14,14,2017,5
14,14,2017,6
14,14,2017,7
14,14,2018,7
14,7,2016,3
15,15,2018,1
15,15,2017,1
15,15,2019,1
15,15,2018,2
15,15,2017,2
15,15,2017,3
15,12,2016,4
15,13,2016,6
15,15,2020,1
15,15,2017,4
15,15,2018,3
15,15,2017,5
15,15,2020,2
15,15,2020,3
15,15,2019,2
15,26,2016,3
15,15,2020,4
15,15,2018,4
15,15,2017,6
15,15,2017,7
15,15,2018,5
15,15,2018,6
15,15,2020,5
15,15,2018,7
15,15,2016,2
15,15,2020,6
15,15,2020,7
15,15,2019,3
15,15,2019,4
15,15,2019,5
15,15,2016,6
15,15,2019,6
15,15,2019,7
15,15,2016,7
15,16,2017,7
16,16,2018,1
16,16,2018,2
16,16,2018,3
16,16,2020,1
16,16,2018,4
16,16,2020,2
16,16,2020,3
16,16,2020,4
16,16,2019,1
16,16,2020,5
16,16,2017,1
16,16,2019,2
16,16,2019,3
16,16,2019,4
16,15,2016,1
16,16,2017,2
16,16,2020,6
16,16,2017,3
16,16,2016,1
17,17,2019,1
17,17,2019,2
17,17,2019,3
17,17,2019,4
17,17,2018,1
17,17,2018,2
17,17,2018,3
17,22,2017,3
17,17,2019,5
17,17,2018,4
17,17,2020,1
17,17,2018,5
17,17,2019,6
17,17,2020,2
17,17,2020,3
17,17,2018,6
17,17,2017,1
17,17,2018,7
17,17,2017,2
17,17,2020,4
17,17,2020,5
17,17,2016,1
17,17,2016,2
17,17,2016,4
17,17,2020,6
17,17,2016,5
17,17,2019,7
17,17,2020,7
17,17,2017,3
17,28,2016,4
17,17,2017,4
17,17,2016,7
17,17,2017,5
17,17,2017,6
17,17,2017,7
18,18,2018,1
18,18,2017,1
18,18,2018,2
18,18,2017,2
18,18,2018,3
18,18,2018,4
18,18,2018,5
18,18,2019,1
18,18,2019,2
18,18,2019,3
18,18,2020,1
18,18,2018,6
18,18,2019,4
18,18,2020,2
18,18,2020,3
18,18,2020,4
18,18,2020,5
18,18,2020,6
18,18,2019,5
18,18,2020,7
18,18,2017,3
18,18,2016,1
18,18,2017,4
18,18,2018,7
18,18,2016,2
18,18,2016,3
18,18,2016,4
18,18,2016,5
18,18,2016,6
18,18,2016,7
18,18,2017,5
18,18,2017,6
18,18,2017,7
18,18,2019,6
18,18,2019,7
19,19,2018,1
19,19,2019,1
19,19,2017,1
19,19,2018,2
19,19,2018,3
19,19,2018,4
19,19,2016,1
19,19,2019,2
19,19,2019,3
19,19,2019,4
19,19,2016,2
19,19,2019,5
19,26,2016,7
19,23,2016,6
19,14,2016,4
19,26,2016,5
19,15,2016,5
19,19,2019,6
19,19,2020,1
19,20,2016,4
19,22,2016,1
19,19,2020,2
19,19,2020,3
19,5,2017,7
19,19,2016,6
19,19,2016,7
19,19,2017,2
19,19,2017,3
19,19,2018,5
19,19,2018,6
19,19,2018,7
19,19,2020,4
19,19,2017,4
19,19,2020,5
19,19,2017,6
19,19,2017,7
19,19,2020,6
19,19,2019,7
19,26,2016,2
19,19,2020,7
19,13,2016,3
19,13,2016,5
20,20,2017,1
20,20,2018,1
20,20,2018,2
20,20,2017,3
20,20,2020,1
20,20,2018,3
20,20,2019,1
20,20,2018,4
20,20,2017,5
20,20,2016,1
20,20,2017,6
20,20,2018,5
20,20,2018,6
20,20,2020,2
20,20,2020,3
20,20,2020,4
20,20,2019,2
20,20,2018,7
20,20,2020,5
20,20,2019,3
20,20,2016,2
20,20,2016,3
20,20,2020,6
20,20,2020,7
20,20,2019,4
20,20,2019,5
20,20,2019,6
20,20,2019,7
21,21,2020,1
21,21,2020,2
21,21,2019,1
21,21,2020,3
21,21,2020,4
21,21,2020,5
21,21,2017,5
21,21,2017,6
21,21,2020,6
21,21,2019,2
21,21,2020,7
21,21,2018,1
21,21,2019,3
21,21,2018,2
21,21,2018,4
21,21,2019,4
21,21,2018,5
21,21,2019,5
21,21,2018,6
21,21,2016,3
21,21,2019,6
21,21,2018,7
21,21,2019,7
21,16,2017,4
22,22,2017,1
22,22,2018,1
22,1,2016,5
22,19,2016,5
22,4,2016,3
22,22,2020,1
22,22,2017,6
22,22,2019,1
22,22,2019,2
22,22,2020,2
22,22,2019,3
22,22,2019,4
22,24,2017,7
22,22,2019,5
22,22,2020,3
22,22,2019,6
22,19,2017,5
22,22,2020,4
22,20,2016,7
22,22,2020,5
22,22,2020,6
22,22,2020,7
22,22,2017,7
22,22,2018,2
22,13,2016,4
22,22,2018,3
22,22,2018,4
22,22,2018,5
22,22,2018,6
22,22,2018,7
22,22,2019,7
22,13,2016,7
22,16,2019,6
22,16,2019,7
23,23,2018,1
23,23,2018,2
23,23,2017,1
23,23,2018,3
23,23,2019,1
23,23,2019,2
23,23,2018,4
23,23,2019,3
23,23,2018,5
23,23,2018,6
23,23,2019,4
23,23,2019,5
23,23,2019,6
23,23,2020,1
23,16,2019,5
23,23,2020,2
23,23,2020,3
23,23,2020,4
23,23,2020,5
23,23,2020,6
23,23,2016,1
23,23,2016,2
23,23,2020,7
23,16,2020,7
23,23,2016,5
23,23,2016,7
23,23,2018,7
23,23,2017,2
23,23,2017,3
23,23,2017,4
23,23,2017,5
23,23,2017,6
23,23,2017,7
24,24,2019,1
24,24,2018,1
24,24,2017,1
24,24,2017,2
24,24,2017,3
24,24,2018,2
24,24,2017,4
24,24,2018,3
24,24,2016,1
24,24,2019,2
24,24,2017,5
24,24,2018,4
24,24,2017,6
24,24,2018,5
24,24,2016,2
24,24,2019,3
24,24,2019,4
24,24,2018,6
24,1,2016,4
24,24,2020,1
24,24,2020,2
24,24,2016,3
24,24,2020,3
24,24,2016,4
24,24,2016,5
24,24,2016,6
24,24,2016,7
24,24,2018,7
24,24,2019,5
24,24,2019,6
24,24,2019,7
24,16,2016,5
24,24,2020,4
24,24,2020,5
24,24,2020,6
24,24,2020,7
25,25,2019,1
25,25,2019,2
25,25,2018,1
25,25,2018,2
25,25,2018,3
25,25,2018,4
25,25,2018,5
25,25,2019,3
25,25,2020,1
25,25,2020,2
25,25,2019,4
25,25,2018,6
25,25,2019,5
25,25,2019,6
25,25,2019,7
25,16,2018,5
25,16,2018,6
25,16,2018,7
25,25,2020,3
25,3,2016,6
25,25,2020,4
25,25,2017,1
25,25,2017,2
25,25,2016,1
25,25,2016,2
25,25,2020,5
25,25,2020,6
25,25,2016,4
25,25,2017,3
25,25,2017,4
25,25,2017,5
25,25,2017,6
25,25,2017,7
25,25,2018,7
25,25,2016,5
25,25,2016,6
25,25,2016,7
25,25,2020,7
26,26,2019,1
26,26,2018,1
26,26,2018,2
26,12,2016,6
26,26,2018,3
26,26,2018,4
26,26,2020,1
26,26,2019,2
26,26,2019,3
26,26,2019,4
26,26,2020,2
26,26,2016,1
26,4,2016,2
26,26,2019,5
26,23,2016,3
26,26,2020,3
26,27,2016,1
26,26,2020,4
26,26,2020,5
26,26,2019,6
26,26,2016,4
26,26,2019,7
26,26,2020,6
26,26,2016,6
26,26,2020,7
26,26,2018,5
26,26,2018,6
26,26,2018,7
26,19,2016,4
26,26,2017,1
26,26,2017,2
26,26,2017,3
26,26,2017,4
26,26,2017,5
26,26,2017,6
26,26,2017,7
26,23,2016,4
27,27,2018,1
27,27,2018,2
27,27,2018,3
27,27,2018,4
27,27,2018,5
27,27,2018,6
27,27,2020,1
27,27,2019,1
27,27,2019,2
27,27,2019,3
27,27,2019,4
27,27,2019,5
27,27,2019,6
27,27,2019,7
27,27,2020,2
27,27,2020,3
27,27,2020,4
27,27,2020,5
27,27,2020,6
27,27,2020,7
27,30,2016,2
27,27,2016,2
27,27,2016,3
27,27,2016,4
27,27,2016,5
27,27,2016,6
27,27,2016,7
27,27,2017,1
27,27,2017,2
27,27,2017,3
27,27,2017,4
27,27,2017,5
27,27,2017,6
27,27,2017,7
28,21,2018,3
28,28,2017,1
28,28,2018,1
28,28,2019,1
28,28,2018,2
28,16,2016,2
28,16,2016,6
28,28,2018,3
28,28,2018,4
28,28,2019,2
28,28,2019,3
28,21,2016,7
28,28,2018,5
28,1,2016,6
28,28,2020,1
28,22,2017,2
28,7,2017,3
28,28,2020,2
28,28,2020,3
28,28,2019,4
28,2,2016,3
28,28,2017,2
28,28,2017,3
28,28,2018,6
28,28,2018,7
28,28,2016,2
28,3,2016,5
28,17,2016,3
28,28,2017,4
28,28,2020,4
28,28,2017,5
28,28,2017,6
28,28,2017,7
28,28,2020,5
28,28,2019,5
28,28,2019,6
28,28,2016,6
28,2,2016,5
28,28,2020,6
28,28,2019,7
28,21,2016,6
28,28,2020,7
28,17,2016,6
28,7,2016,7
28,21,2017,7
28,16,2016,3
29,29,2018,1
29,29,2017,1
29,29,2018,2
29,29,2019,1
29,29,2019,2
29,29,2018,3
29,29,2018,4
29,29,2016,1
29,29,2020,1
29,29,2020,2
29,29,2019,3
29,29,2017,2
29,29,2020,3
29,29,2019,4
29,29,2020,4
29,29,2020,5
29,22,2016,4
29,29,2020,6
29,29,2018,5
29,28,2016,5
29,29,2020,7
29,29,2016,3
29,29,2017,4
29,29,2017,5
29,29,2018,6
29,29,2018,7
29,29,2016,5
29,29,2016,6
29,29,2017,6
29,22,2016,7
29,29,2016,7
29,29,2019,5
29,29,2019,6
29,29,2019,7
29,10,2016,4
30,30,2018,1
30,30,2018,2
30,30,2018,3
30,30,2017,1
30,30,2017,2
30,30,2019,1
30,30,2020,1
30,30,2020,2
30,30,2018,4
30,30,2019,2
30,30,2019,3
30,30,2019,4
30,30,2019,5
30,30,2018,5
30,30,2017,3
30,30,2020,3
30,7,2016,1
30,30,2019,6
30,30,2020,4
30,21,2016,4
30,30,2020,5
30,30,2019,7
30,30,2016,3
30,30,2016,4
30,30,2016,5
30,30,2016,6
30,30,2016,7
30,30,2017,4
30,30,2017,5
30,30,2017,6
30,30,2017,7
30,7,2016,6
30,30,2020,6
30,30,2018,6
30,30,2018,7
30,30,2020,7
