Number,Transaction
20033,[2015-01-18 15:18:35] - Reto Berra average salary was modify from 1.500.000 kr to 1.500.000 kr.
20034,[2015-01-18 15:18:35] - Karri Ramo average salary was modify from 2.750.000 kr to 2.750.000 kr.
20035,[2015-01-18 15:18:35] - Antti Raanta average salary was modify from 750.000 kr to 750.000 kr.
20036,[2015-01-18 15:18:35] - Andrew Hammond average salary was modify from 720.000 kr to 720.000 kr.
20037,[2015-01-18 15:18:35] - Marek Mazanec average salary was modify from 610.000 kr to 610.000 kr.
20038,[2015-01-18 15:18:35] - Jon Quick average salary was modify from 5.800.000 kr to 5.800.000 kr.
20039,[2015-01-18 15:18:35] - Joacim Eriksson average salary was modify from 925.000 kr to 925.000 kr.
20040,[2015-01-18 15:18:35] - Kristers Gudlevskis average salary was modify from 608.333 kr to 608.333 kr.
20041,[2015-01-18 15:18:35] - Andrey Makarov average salary was modify from 580.556 kr to 580.556 kr.
20042,[2015-01-18 15:18:35] - Anton Forsberg average salary was modify from 700.000 kr to 700.000 kr.
20043,[2015-01-18 15:18:35] - Chris Driedger average salary was modify from 0 kr to 525.000 kr.
20044,[2015-01-18 15:18:35] - Christopher Gibson average salary was modify from 650.000 kr to 650.000 kr.
20045,[2015-01-18 15:18:35] - Eric Comrie average salary was modify from 650.833 kr to 650.833 kr.
20046,[2015-01-18 15:18:35] - Eric Hartzell average salary was modify from 550.000 kr to 550.000 kr.
20047,[2015-01-18 15:18:35] - Frans Tuohimaa average salary was modify from 597.500 kr to 597.500 kr.
20048,[2015-01-18 15:18:35] - Jared Coreau average salary was modify from 792.500 kr to 792.500 kr.
20049,[2015-01-18 15:18:35] - Johan Gustafsson average salary was modify from 900.000 kr to 900.000 kr.
20050,[2015-01-18 15:18:35] - Laurent Brossoit average salary was modify from 659.167 kr to 659.167 kr.
20051,[2015-01-18 15:18:35] - Mac Carruth average salary was modify from 616.667 kr to 616.667 kr.
20052,[2015-01-18 15:18:35] - Malcolm Subban average salary was modify from 894.167 kr to 894.167 kr.
20053,[2015-01-18 15:18:35] - Michael Houser average salary was modify from 585.000 kr to 585.000 kr.
20054,[2015-01-18 15:18:35] - Troy Grosenick average salary was modify from 625.000 kr to 625.000 kr.
20055,[2015-01-18 15:18:35] - Vitek Vanecek average salary was modify from 925.000 kr to 925.000 kr.
20056,[2015-01-18 15:18:36] - Salary Cap Value Modified to Complexe Calculation Base on Salary Average : Fixed Value
20057,[2015-01-18 15:18:40] - Salary Cap Fix Value Value Modified to 69.000.000-00 kr
20058,[2015-01-18 15:18:52] - Current fund for Rangers is under 0 kr.
20059,[2015-01-18 15:19:22] - Current fund for Rangers is under 0 kr.
20060,[2015-01-18 15:19:53] - Current fund for Jets is under 0 kr.
20061,[2015-01-18 15:19:54] - Jets are expected to be under the minimum salary cap by 1.411.197 kr!
20062,[2015-01-18 15:19:55] - Current fund for Panthers is under 0 kr.
20063,[2015-01-18 15:19:56] - Current fund for Rangers is under 0 kr.
20064,[2015-01-18 15:19:56] - Current fund for Senators is under 0 kr.
20065,[2015-01-18 15:19:56] - Current fund for Penguins is under 0 kr.
20066,[2015-01-18 15:19:57] - Current fund for Canucks is under 0 kr.
20067,[2015-01-18 16:23:18] - Current fund for Rangers is under 0 kr.
20068,<font color="Black">[2015-01-18 16:46:45] - Successfully loaded Hurricanes lines done with STHS Client - 2.2.7.7</font>
20069,<font color="#0080C0">[2015-01-18 16:46:47] - Blackhawks sent Brandon Mashinter to waiver.</font>
20070,[2015-01-18 16:46:48] - Brandon Mashinter of Blackhawks was sent to farm.
20071,<font color="Black">[2015-01-18 16:46:51] - Successfully loaded Blackhawks lines done with STHS Client - 2.2.6.6</font>
20072,<font color="Black">[2015-01-18 16:46:51] - Successfully loaded Oilers lines done with STHS Client - 2.2.7.7</font>
20073,[2015-01-18 16:48:03] - Flames roster errors : Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

20074,<font color="Black">[2015-01-18 16:48:03] - Jordan Nolan of Flames was sent to pro.</font>
20075,<font color="Black">[2015-01-18 16:48:03] - John Albert of Flames was sent to pro.</font>
20076,<font color="Black">[2015-01-18 16:48:03] - Auto Roster Partial Function has been run for Flames.</font>
20077,<font color="Black">[2015-01-18 16:48:03] - Auto Lines Partial Function has been run for Flames.</font>
20078,[2015-01-18 16:48:03] - Kings roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20079,<font color="Black">[2015-01-18 16:48:03] - Auto Roster Partial Function has been run for Kings.</font>
20080,<font color="Black">[2015-01-18 16:48:03] - Auto Lines Partial Function has been run for Kings.</font>
20081,[2015-01-18 16:48:03] - Islanders roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20082,<font color="Black">[2015-01-18 16:48:03] - Auto Roster Partial Function has been run for Islanders.</font>
20083,[2015-01-18 16:48:03] - Islanders lines errors : Normal line # 2 C is empty.
Normal line # 4 C is empty.
Normal line # 4 LW is empty.
Unknown Player is used twice in Normal line #4
PP line 2 C is empty.
Penalty Shot Player #5 is empty.

20084,<font color="Black">[2015-01-18 16:48:03] - Auto Lines Partial Function has been run for Islanders.</font>
20085,[2015-01-18 16:48:03] - Flyers roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20086,<font color="Black">[2015-01-18 16:48:03] - Brian Dumoulin of Flyers was sent to pro.</font>
20087,<font color="Black">[2015-01-18 16:48:03] - Auto Roster Partial Function has been run for Flyers.</font>
20088,[2015-01-18 16:48:03] - Flyers lines errors : Normal line # 1 Defense #1 is empty.
Normal line # 4 Defense #4 is empty.
PK line 1 Defense #1 is empty.
PK3 line 1 Defense #1 is empty.
4 vs 4 line 2 Defense #2 is empty.
LastMinDef line Defense #3 is empty.
Extra Defense #3 is empty.

20089,<font color="Black">[2015-01-18 16:48:03] - Auto Lines Partial Function has been run for Flyers.</font>
20090,[2015-01-18 16:48:31] - Iiro Pakarinen from Wolves has scored a Hat Trick!
20091,[2015-01-18 16:48:32] - Cody Bass from Whale has scored a Hat Trick!
20092,[2015-01-18 16:48:32] - Rod Pelley from Checkers has scored a Hat Trick!
20093,<font color="Red">[2015-01-18 16:48:32] - Game 679 - Alexei Emelin from Panthers is injured  (Back) and is out for 3 days.</font>
20094,<font color="Red">[2015-01-18 16:48:32] - Game 679 - Thomas Greiss from Canucks is injured  (Bruised Left Foot) and is out for 1 week.</font>
20095,<font color="Red">[2015-01-18 16:48:32] - Game 680 - Jordan Leopold from Avalanche is injured  (Back) and is out for 1 week.</font>
20096,<font color="Red">[2015-01-18 16:48:32] - Game 682 - Seth Jones from Kings is injured  (Sprained Right Ankle) and is out for 2 days.</font>
20097,[2015-01-18 16:48:32] - Crunch lines for next game are empty. Current rosters/lines are not erased.
20098,[2015-01-18 16:48:32] - Bruins lines for next game are empty. Current rosters/lines are not erased.
20099,[2015-01-18 16:48:32] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
20100,[2015-01-18 16:48:32] - Checkers lines for next game are empty. Current rosters/lines are not erased.
20101,[2015-01-18 16:48:32] - IceHogs lines for next game are empty. Current rosters/lines are not erased.
20102,[2015-01-18 16:48:32] - Monsters lines for next game are empty. Current rosters/lines are not erased.
20103,[2015-01-18 16:48:32] - Kings lines for next game are empty. Current rosters/lines are not erased.
20104,[2015-01-18 16:48:32] - Aeros lines for next game are empty. Current rosters/lines are not erased.
20105,[2015-01-18 16:48:32] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
20106,[2015-01-18 16:48:32] - Whale lines for next game are empty. Current rosters/lines are not erased.
20107,[2015-01-18 16:48:32] - Phantoms lines for next game are empty. Current rosters/lines are not erased.
20108,[2015-01-18 16:48:32] - Pirates lines for next game are empty. Current rosters/lines are not erased.
20109,[2015-01-18 16:48:32] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
20110,[2015-01-18 16:48:32] - Sharks lines for next game are empty. Current rosters/lines are not erased.
20111,[2015-01-18 16:48:32] - Canucks lines for next game are empty. Current rosters/lines are not erased.
20112,[2015-01-18 16:48:32] - Wolves lines for next game are empty. Current rosters/lines are not erased.
20113,<font color="Red">[2015-01-18 16:48:32] - Shawn Horcoff from Islanders is back from Bruised Left Foot Injury.</font>
20114,<font color="Red">[2015-01-18 16:48:32] - Steve Downie from Blue Jackets is back from Right Hip Injury.</font>
20115,<font color="Red">[2015-01-18 16:48:32] - Alexei Emelin from Panthers is back from Back Injury.</font>
20116,<font color="Red">[2015-01-18 16:48:32] - Seth Jones from Kings is back from Sprained Right Ankle Injury.</font>
20117,[2015-01-18 16:48:33] - Current fund for Jets is under 0 kr.
20118,[2015-01-18 16:48:34] - Jets are expected to be under the minimum salary cap by 1.411.197 kr!
20119,[2015-01-18 16:48:34] - Current fund for Panthers is under 0 kr.
20120,[2015-01-18 16:48:35] - Current fund for Rangers is under 0 kr.
20121,[2015-01-18 16:48:35] - Current fund for Senators is under 0 kr.
20122,[2015-01-18 16:48:35] - Current fund for Penguins is under 0 kr.
20123,[2015-01-18 16:48:35] - Current fund for Canucks is under 0 kr.
20124,[2015-01-18 16:50:16] - Current fund for Jets is under 0 kr.
20125,[2015-01-18 16:50:18] - Jets are expected to be under the minimum salary cap by 1.411.197 kr!
20126,[2015-01-18 16:50:19] - Current fund for Panthers is under 0 kr.
20127,[2015-01-18 16:50:20] - Current fund for Rangers is under 0 kr.
20128,[2015-01-18 16:50:20] - Current fund for Senators is under 0 kr.
20129,[2015-01-18 16:50:21] - Current fund for Penguins is under 0 kr.
20130,[2015-01-18 16:50:21] - Current fund for Canucks is under 0 kr.
20131,[2015-01-19 17:33:27] - Mark Pysyk of Sabres was sent to farm.
20132,<font color="Black">[2015-01-19 17:33:27] - Successfully loaded Sabres lines done with STHS Client - 2.2.7.7</font>
20133,<font color="Black">[2015-01-19 17:33:27] - Brian McGrattan of Flames was sent to pro.</font>
20134,<font color="Black">[2015-01-19 17:33:27] - Eric Boulton of Flames was sent to pro.</font>
20135,<font color="Black">[2015-01-19 17:33:29] - Successfully loaded Flames lines done with STHS Client - 2.2.7.7</font>
20136,<font color="Black">[2015-01-19 17:33:30] - Successfully loaded Avalanche lines done with STHS Client - 2.2.6.6</font>
20137,<font color="Black">[2015-01-19 17:33:30] - Bobby Butler of Islanders was sent to pro.</font>
20138,<font color="Black">[2015-01-19 17:33:31] - Successfully loaded Islanders lines done with STHS Client - 2.2.3.3</font>
20139,<font color="Black">[2015-01-19 17:33:31] - Brian Dumoulin of Flyers was sent to pro.</font>
20140,<font color="Black">[2015-01-19 17:33:31] - Successfully loaded Flyers lines done with STHS Client - 2.2.7.7</font>
20141,[2015-01-19 17:33:31] - Nicolas Deslauriers of Blues was sent to farm.
20142,<font color="Black">[2015-01-19 17:33:31] - Successfully loaded Blues lines done with STHS Client - 2.2.6.6</font>
20143,<font color="Black">[2015-01-19 17:33:31] - Yann Danis of Canucks was sent to pro.</font>
20144,<font color="Black">[2015-01-19 17:33:31] - Successfully loaded Canucks lines done with STHS Client - 2.2.6.6</font>
20145,[2015-01-19 17:34:00] - Current fund for Rangers is under 0 kr.
20146,<font color="#0080C0">[2015-01-19 17:34:10] - Rangers sent Mike Richards to waiver.</font>
20147,[2015-01-19 17:34:11] - Mike Richards of Rangers was sent to farm.
20148,<font color="Black">[2015-01-19 17:34:13] - John McCarthy of Rangers was sent to pro.</font>
20149,<font color="Black">[2015-01-19 17:35:33] - Auto Lines Function has been run for Rangers.</font>
20150,[2015-01-19 17:35:50] - Red Wings roster errors : Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

20151,<font color="Black">[2015-01-19 17:35:50] - Auto Roster Partial Function has been run for Red Wings.</font>
20152,[2015-01-19 17:35:50] - Red Wings lines errors : Normal line # 3 LW is empty.
Normal line # 4 RW is empty.
PK line 1 C is empty.
PK3 line 1 forward is empty.
LastMinDef line RW is empty.

20153,<font color="Black">[2015-01-19 17:35:50] - Auto Lines Partial Function has been run for Red Wings.</font>
20154,[2015-01-19 17:35:50] - Penguins roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20155,<font color="Black">[2015-01-19 17:35:50] - Auto Roster Partial Function has been run for Penguins.</font>
20156,[2015-01-19 17:35:50] - Penguins lines errors : Normal line # 2 LW is empty.
PP line 2 LW is empty.

20157,<font color="Black">[2015-01-19 17:35:50] - Auto Lines Partial Function has been run for Penguins.</font>
20158,[2015-01-19 17:35:50] - Capitals roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20159,<font color="Black">[2015-01-19 17:35:50] - Auto Roster Partial Function has been run for Capitals.</font>
20160,[2015-01-19 17:35:50] - Capitals lines errors : Normal line # 1 Defense #1 is empty.
Normal line # 3 Defense #3 is empty.
PP line 1 Defense #1 is empty.
4 vs 4 line 1 Defense #1 is empty.
PK3 line 1 Defense #1 is empty.
LastMinOff line Defense #3 is empty.
LastMinDef line Defense #3 is empty.
Extra Defense #1 is empty.
Extra Defense #4 is empty.
Backup Goalie is empty.

20161,<font color="Black">[2015-01-19 17:35:50] - Auto Lines Partial Function has been run for Capitals.</font>
20162,[2015-01-19 17:36:19] - Mikael Granlund from City Barons has scored a Hat Trick!
20163,<font color="Red">[2015-01-19 17:36:19] - Game 684 - Trevor Smith from Rangers is injured  (Fractured Left Foot) and is out for 3 weeks.</font>
20164,<font color="Red">[2015-01-19 17:36:19] - Game 684 - Carl Hagelin from Senators is injured  (Torso) and is out for 1 week.</font>
20165,[2015-01-19 17:36:19] - Antoine Vermette from Senators has scored a Hat Trick!
20166,<font color="Red">[2015-01-19 17:36:19] - Game 689 - John Tavares from Lightning is injured  (Severed Right Wrist Tendon) and is out for 2 weeks.</font>
20167,<font color="Red">[2015-01-19 17:36:19] - Game 690 - Keaton Ellerby from Coyotes is injured  (Right Foot) and is out for 1 week.</font>
20168,<font color="Red">[2015-01-19 17:36:19] - Game 691 - Mark Arcobello from Bruins is injured  (Groin) and is out for 1 week.</font>
20169,[2015-01-19 17:36:19] - Last 7 Days Pro Star : 1 - Joe Pavelski of Stars (3-8-11) / 2 - Martin St. Louis of Blues (4-3-7) / 3 - James Wisniewski of Red Wings (2-6-8)
20170,[2015-01-19 17:36:19] - Last 7 Days Farm Star : 1 - Tomas Hertl of Crunch (8-6-14) / 2 - Sean Monahan of Crunch (6-6-12) / 3 - Joe Colborne of Crunch (5-5-10)
20171,[2015-01-19 17:36:19] - Crunch lines for next game are empty. Current rosters/lines are not erased.
20172,[2015-01-19 17:36:19] - Bruins lines for next game are empty. Current rosters/lines are not erased.
20173,[2015-01-19 17:36:19] - Heat lines for next game are empty. Current rosters/lines are not erased.
20174,[2015-01-19 17:36:19] - Monsters lines for next game are empty. Current rosters/lines are not erased.
20175,[2015-01-19 17:36:19] - Falcons lines for next game are empty. Current rosters/lines are not erased.
20176,[2015-01-19 17:36:19] - Griffins lines for next game are empty. Current rosters/lines are not erased.
20177,[2015-01-19 17:36:19] - Rampage lines for next game are empty. Current rosters/lines are not erased.
20178,[2015-01-19 17:36:19] - Monarchs lines for next game are empty. Current rosters/lines are not erased.
20179,[2015-01-19 17:36:19] - Canadiens lines for next game are empty. Current rosters/lines are not erased.
20180,[2015-01-19 17:36:19] - Predators lines for next game are empty. Current rosters/lines are not erased.
20181,[2015-01-19 17:36:19] - Admirals lines for next game are empty. Current rosters/lines are not erased.
20182,[2015-01-19 17:36:19] - Senators lines for next game are empty. Current rosters/lines are not erased.
20183,[2015-01-19 17:36:19] - Senators lines for next game are empty. Current rosters/lines are not erased.
20184,[2015-01-19 17:36:19] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
20185,[2015-01-19 17:36:19] - Penguins lines for next game are empty. Current rosters/lines are not erased.
20186,[2015-01-19 17:36:19] - Penguins lines for next game are empty. Current rosters/lines are not erased.
20187,[2015-01-19 17:36:19] - Lightning lines for next game are empty. Current rosters/lines are not erased.
20188,[2015-01-19 17:36:19] - Admirals lines for next game are empty. Current rosters/lines are not erased.
20189,[2015-01-19 17:36:19] - Marlies lines for next game are empty. Current rosters/lines are not erased.
20190,[2015-01-19 17:36:19] - Canucks lines for next game are empty. Current rosters/lines are not erased.
20191,[2015-01-19 17:36:19] - Bears lines for next game are empty. Current rosters/lines are not erased.
20192,<font color="#0080C0">[2015-01-19 17:36:19] - Brandon Mashinter was not claimed from waiver and was sent to farm.</font>
20193,<font color="Red">[2015-01-19 17:36:19] - Jordan Eberle from Jets is back from Bruised Left Arm Injury.</font>
20194,<font color="Red">[2015-01-19 17:36:19] - Thomas Greiss from Canucks is back from Bruised Left Foot Injury.</font>
20195,[2015-01-19 17:36:20] - Current fund for Jets is under 0 kr.
20196,[2015-01-19 17:36:21] - Current fund for Panthers is under 0 kr.
20197,[2015-01-19 17:36:21] - Current fund for Senators is under 0 kr.
20198,[2015-01-19 17:36:22] - Current fund for Penguins is under 0 kr.
20199,[2015-01-19 17:36:22] - Current fund for Canucks is under 0 kr.
20200,[2015-01-19 17:38:28] - Current fund for Senators is under 0 kr.
20201,[2015-01-19 17:39:39] - Nicholas Shore average salary was modify from 0 kr to 925.000 kr.
20202,[2015-01-19 17:39:39] - Nicholas Shore was created.
20203,<font color="#FF8000">[2015-01-19 17:39:41] - Nicholas Shore was added to Senators.</font>
20204,[2015-01-19 17:39:43] - Senators roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20205,[2015-01-19 17:39:45] - Nicholas Shore of Senators was sent to farm.
20206,<font color="#FF8000">[2015-01-19 17:40:40] - Marcel Goc was added to Canadiens.</font>
20207,<font color="#FF8000">[2015-01-19 17:40:40] - Mikko Koivu was added to Ducks.</font>
20208,<font color="#FF8000">[2015-01-19 17:40:41] - TRADE : From Ducks to Canadiens : Marcel Goc (67)- Eric Roy (P)- Y:2015-RND:1-ANH.</font>
20209,<font color="#FF8000">[2015-01-19 17:40:41] - TRADE : From Canadiens to Ducks : Mikko Koivu (73).</font>
20210,[2015-01-19 17:40:52] - Current fund for Jets is under 0 kr.
20211,[2015-01-19 17:40:52] - Current fund for Panthers is under 0 kr.
20212,[2015-01-19 17:40:53] - Current fund for Senators is under 0 kr.
20213,[2015-01-19 17:40:54] - Current fund for Penguins is under 0 kr.
20214,[2015-01-19 17:40:54] - Current fund for Canucks is under 0 kr.
20215,<font color="Black">[2015-01-20 17:25:40] - Successfully loaded Ducks lines done with STHS Client - 2.2.7.7</font>
20216,<font color="Black">[2015-01-20 17:25:40] - Louis Leblanc of Jets was sent to pro.</font>
20217,<font color="Black">[2015-01-20 17:25:40] - Successfully loaded Jets lines done with STHS Client - 2.2.7.7</font>
20218,<font color="Black">[2015-01-20 17:25:40] - Successfully loaded Bruins lines done with STHS Client - 2.2.7.7</font>
20219,<font color="Black">[2015-01-20 17:25:44] - Successfully loaded Wild lines done with STHS Client - 2.2.7.7</font>
20220,<font color="Black">[2015-01-20 17:25:45] - Successfully loaded Canadiens lines done with STHS Client - 2.2.7.7</font>
20221,<font color="Black">[2015-01-20 17:25:45] - Tyler Toffoli of Senators was sent to pro.</font>
20222,<font color="Black">[2015-01-20 17:25:45] - Successfully loaded Senators lines done with STHS Client - 2.2.7.7</font>
20223,<font color="#0080C0">[2015-01-20 17:25:47] - Coyotes sent Stephen Weiss to waiver.</font>
20224,[2015-01-20 17:25:48] - Stephen Weiss of Coyotes was sent to farm.
20225,<font color="Black">[2015-01-20 17:25:48] - Successfully loaded Coyotes lines done with STHS Client - 2.2.7.7</font>
20226,<font color="Black">[2015-01-20 17:25:51] - Successfully loaded Lightning lines done with STHS Client - 2.2.6.6</font>
20227,[2015-01-20 17:28:57] - Anthony Stewart from Pirates has scored a Hat Trick!
20228,[2015-01-20 17:28:57] - Bracken Kearns from Sharks has scored a Hat Trick!
20229,[2015-01-20 17:28:57] - Brock Nelson from Sharks has scored a Hat Trick!
20230,<font color="Red">[2015-01-20 17:28:57] - Game 692 - David Jones from Maple Leafs is injured  (Sprained Right Finger) and is out for 1 week.</font>
20231,<font color="Red">[2015-01-20 17:28:57] - Game 692 - Rick Nash from Maple Leafs is injured  (Strained Right Knee) and is out for 2 months.</font>
20232,<font color="Red">[2015-01-20 17:28:57] - Game 693 - Steve Oleksy from Penguins is injured  (Back Spasms) and is out for 2 weeks.</font>
20233,<font color="Red">[2015-01-20 17:28:57] - Game 693 - Ryan McDonagh from Blackhawks is injured  (Right Knee) and is out for 6 days.</font>
20234,<font color="Red">[2015-01-20 17:28:57] - Game 697 - Sean Couturier from Sharks is injured  (Sprained Left Finger) and is out for 2 weeks.</font>
20235,[2015-01-20 17:28:58] - Ducks lines for next game are empty. Current rosters/lines are not erased.
20236,[2015-01-20 17:28:58] - Bruins lines for next game are empty. Current rosters/lines are not erased.
20237,[2015-01-20 17:28:58] - IceHogs lines for next game are empty. Current rosters/lines are not erased.
20238,[2015-01-20 17:28:58] - Falcons lines for next game are empty. Current rosters/lines are not erased.
20239,[2015-01-20 17:28:58] - Kings lines for next game are empty. Current rosters/lines are not erased.
20240,[2015-01-20 17:28:58] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
20241,[2015-01-20 17:28:58] - Senators lines for next game are empty. Current rosters/lines are not erased.
20242,[2015-01-20 17:28:58] - Pirates lines for next game are empty. Current rosters/lines are not erased.
20243,[2015-01-20 17:28:58] - Penguins lines for next game are empty. Current rosters/lines are not erased.
20244,[2015-01-20 17:28:58] - Sharks lines for next game are empty. Current rosters/lines are not erased.
20245,[2015-01-20 17:28:58] - Sharks lines for next game are empty. Current rosters/lines are not erased.
20246,[2015-01-20 17:28:58] - Wolves lines for next game are empty. Current rosters/lines are not erased.
20247,<font color="#0080C0">[2015-01-20 17:28:58] - Mike Richards was not claimed from waiver and was sent to farm.</font>
20248,<font color="Red">[2015-01-20 17:28:58] - Ryan McDonagh from Blackhawks is back from Right Knee Injury.</font>
20249,<font color="Red">[2015-01-20 17:28:58] - Steve Ott from Lightning is back from Right Hand Injury.</font>
20250,<font color="Red">[2015-01-20 17:28:58] - Alex Chiasson from Flyers is back from Upper Body Injury.</font>
20251,[2015-01-20 17:29:26] - Current fund for Jets is under 0 kr.
20252,[2015-01-20 17:29:26] - Current fund for Panthers is under 0 kr.
20253,[2015-01-20 17:29:27] - Current fund for Senators is under 0 kr.
20254,[2015-01-20 17:29:27] - Current fund for Penguins is under 0 kr.
20255,[2015-01-20 17:29:28] - Current fund for Canucks is under 0 kr.
20256,<font color="#FF8000">[2015-01-20 17:31:41] - Brent Seabrook was added to Maple Leafs.</font>
20257,<font color="#FF8000">[2015-01-20 17:31:41] - Jonas Brodin was added to Flames.</font>
20258,<font color="#FF8000">[2015-01-20 17:31:41] - TRADE : From Flames to Maple Leafs : Brent Seabrook (73).</font>
20259,<font color="#FF8000">[2015-01-20 17:31:41] - TRADE : From Maple Leafs to Flames : Jonas Brodin (67)- Adam Lowry (P)- Y:2015-RND:2-WSH- Y:2015-RND:5-NYR.</font>
20260,<font color="#FF8000">[2015-01-20 17:32:14] - Derek Morris was added to Ducks.</font>
20261,<font color="#FF8000">[2015-01-20 17:32:15] - TRADE : From Ducks to Sabres : Y:2015-RND:3-ANH- Y:2015-RND:5-PIT- Y:2015-RND:5-ANH- Y:2015-RND:7-ANH.</font>
20262,<font color="#FF8000">[2015-01-20 17:32:15] - TRADE : From Sabres to Ducks : Derek Morris (66)- Y:2016-RND:3-OTT.</font>
20263,[2015-01-20 17:32:18] - Ducks are expected to be over the salary cap by 679.589 kr!
20264,[2015-01-20 17:32:23] - Ducks are expected to be over the salary cap by 679.589 kr!
20265,[2015-01-20 17:32:24] - Ducks roster errors : Too many Players available in Pro Team! 19 Dressed. Maximum is 18.
Some errors will be automatically fixed.

20266,[2015-01-20 17:32:29] - Jacob Trouba of Ducks was sent to farm.
20267,<font color="#FF8000">[2015-01-20 17:33:23] - Olli Maatta was added to Jets.</font>
20268,<font color="#FF8000">[2015-01-20 17:33:23] - Jamie Oleksiak was added to Maple Leafs.</font>
20269,<font color="#FF8000">[2015-01-20 17:33:24] - TRADE : From Maple Leafs to Jets : Olli Maatta (64)- Y:2015-RND:5-DET.</font>
20270,<font color="#FF8000">[2015-01-20 17:33:24] - TRADE : From Jets to Maple Leafs : Jamie Oleksiak (60)- Y:2015-RND:2-NYR- Y:2015-RND:4-WPG.</font>
