Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,SK,DU,EN,SZ,AG,RB,SC,HS,RT,PH,PS,EX,LD,PO,MO,Overall,ProGP,ProSecPlay,ProW,ProL,ProOTL,ProShutout,ProGA,ProSA,ProSARebound,ProPim,ProA,ProPenalityShotsShots,ProPenalityShotsGoals,ProStartGoaler,ProBackupGoaler,ProEmptyNetGoal,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGp,FarmSecPlay,FarmW,FarmL,FarmOTL,FarmShutout,FarmGA,FarmSA,FarmSARebound,FarmPim,FarmA,FarmPenalityShotsShots,FarmPenalityShotsGoals,FarmStartGoaler,FarmBackupGoaler,FarmEmptyNetGoal,FarmStar(1),FarmStar(2),FarmStar(3),FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
11,Dan Ellis,http://tsn.ca/nhl/teams/players/bio/?id=2259,2,CAN,7/1/1980,191,73,2,False,False,False,False,True,True,True,False,0,1850000,1850000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,76,65,79,69,76,77,74,75,76,84,70,76,78,7,50,73,19,62848,6,7,3,0,47,498,0,0,0,11,4,15,67,1,1,3,0,0,516,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
12,Ryan Miller,http://tsn.ca/nhl/teams/players/bio/?id=2045,4,USA,7/1/1980,175,74,4,False,False,False,False,False,True,True,False,0,7950000,7950000,7950000,7950000,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,88,96,92,73,93,87,91,91,92,77,85,76,83,7,50,84,69,243100,35,24,6,4,176,1892,0,6,3,45,8,64,18,0,9,5,5,411,1395,9337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
13,Erik Ersberg,,0,SWE,7/1/1982,168,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,82,71,48,78,82,80,80,83,83,74,82,62,62,50,50,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
14,Jonathan Quick,http://tsn.ca/nhl/teams/players/bio/?id=5348,29,USA,7/1/1986,206,73,4,False,False,False,False,False,True,True,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,96,96,92,69,90,96,96,93,93,87,83,64,76,55,50,86,55,176416,20,26,3,2,148,1358,0,30,0,21,7,50,23,0,3,2,4,0,1374,4896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
15,Jeff Drouin-Deslauriers,http://tsn.ca/nhl/teams/players/bio/?id=2833,15,CAN,7/1/1984,201,76,2,False,False,False,False,False,True,True,False,0,800000,800000,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,46,61,67,81,60,56,54,54,53,53,56,68,73,39,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
16,Dwayne Roloson,http://tsn.ca/nhl/teams/players/bio/?id=938,24,CAN,7/1/1969,170,73,1,False,False,False,False,False,True,True,False,0,7000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,2,2,2,2,2,2,70,81,87,69,79,72,73,75,77,68,77,98,92,5,50,75,21,55701,3,9,1,0,60,481,0,2,0,3,2,12,65,0,1,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
17,Steve Mason,http://tsn.ca/nhl/teams/players/bio/?id=5881,16,CAN,7/1/1988,217,76,3,False,False,False,False,False,True,True,False,0,3200000,3200000,3200000,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,78,85,89,81,75,78,76,76,76,85,75,60,72,71,50,76,46,162734,17,22,6,0,146,1283,0,0,2,29,8,45,37,1,3,1,1,0,393,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
18,Brent Johnson,http://tsn.ca/nhl/teams/players/bio/?id=1779,23,USA,7/1/1977,199,75,1,False,False,False,False,False,True,True,False,0,850000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,72,65,67,77,71,72,68,67,66,89,64,82,78,5,50,71,20,48753,0,8,4,0,51,451,0,0,0,10,4,10,72,0,0,1,0,67,67,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
19,Ben Bishop,http://tsn.ca/nhl/teams/players/bio/?id=5131,8,USA,7/1/1987,215,79,2,True,False,False,False,False,True,True,False,0,1250000,1250000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,2,2,63,65,72,93,71,67,70,69,68,60,71,64,69,55,50,69,16,56856,7,6,2,2,47,445,0,17,0,11,3,16,44,0,1,1,0,19,105,2072,24,87800,11,7,6,7,30,425,0,2,0,25,9,24,0,0,10,2,0,0,0,5345,False
20,Peter Mannino,http://tsn.ca/nhl/teams/players/bio/?id=4687,6,USA,7/1/1984,195,73,1,False,False,False,False,False,True,True,False,0,550000,0,0,0,0,0,0,0,0,0,,0,100,0,1,0,0,0,0,0,0,0,0,0,45,59,65,69,60,58,52,53,53,57,53,68,69,39,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,680,0,0,1,0,0,3,0,0,0,3,1,0,82,0,0,0,0,0,0,0,False
21,Tim Thomas,http://tsn.ca/nhl/teams/players/bio/?id=1591,22,USA,7/1/1974,201,71,2,False,False,False,False,True,True,True,False,0,7600000,7600000,0,0,0,0,0,0,0,0,,2,100,0,3,3,3,3,3,3,3,2,2,2,92,95,91,61,88,86,92,92,94,83,87,88,88,5,50,84,66,234390,41,17,6,6,162,1746,0,4,1,34,6,64,18,1,6,3,2,0,1238,9410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
22,Corey Crawford,http://tsn.ca/nhl/teams/players/bio/?id=3760,16,CAN,7/1/1984,208,74,1,False,False,False,False,False,True,True,False,0,900000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,76,90,85,73,79,83,81,80,81,70,86,68,74,39,50,77,26,86429,11,10,2,1,67,710,0,2,0,17,3,24,60,0,1,2,1,276,2070,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
23,Johan Backlund,http://tsn.ca/nhl/teams/players/bio/?id=7286,0,SWE,7/1/1981,198,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,46,55,66,73,60,57,55,56,56,54,61,74,71,15,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
24,Simeon Varlamov,http://tsn.ca/nhl/teams/players/bio/?id=5536,24,RUS,7/1/1988,209,74,5,False,False,False,False,False,True,True,False,0,4500000,4500000,4500000,4500000,4500000,0,0,0,0,0,,0,100,0,3,3,3,3,2,2,2,2,2,2,84,84,84,73,82,88,85,85,85,78,87,60,74,71,50,79,63,204855,21,31,7,0,197,1659,0,4,1,40,9,60,16,1,1,2,1,19,1370,4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
25,Michael Leighton,http://tsn.ca/nhl/teams/players/bio/?id=2002,12,CAN,7/1/1981,186,75,2,False,False,False,False,True,True,True,False,0,900000,900000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,2,2,64,62,72,77,73,64,68,70,70,67,64,74,77,15,50,68,15,47768,8,4,0,2,38,368,0,0,0,5,0,11,71,0,0,0,1,55,455,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
26,Anton Kudobin,http://tsn.ca/nhl/teams/players/bio/?id=4642,5,KZA,7/1/1986,176,71,1,True,False,False,False,False,True,True,False,0,600000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,0,0,0,0,0,0,0,58,61,72,61,66,62,65,69,69,57,55,64,66,55,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,297867,46,25,10,24,83,1221,0,36,1,66,10,82,0,2,16,16,7,1261,4362,14403,False
27,Peter Budaj,http://tsn.ca/nhl/teams/players/bio/?id=2386,15,SVK,7/1/1983,200,73,1,False,False,False,False,False,True,True,False,0,1250000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,82,68,77,69,77,81,77,78,79,89,73,72,76,23,50,75,15,43807,6,4,1,2,27,296,0,0,1,10,1,10,72,0,1,0,1,0,1452,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
28,John Curry,,0,USA,7/1/1984,185,71,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,55,75,55,55,55,55,55,55,55,55,55,55,55,50,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
29,Andrew Raycroft,http://tsn.ca/nhl/teams/players/bio/?id=1461,0,CAN,7/1/1980,180,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,59,64,75,69,71,64,66,69,69,63,63,76,77,7,50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
30,Ryan Munce,,13,CAN,7/1/1985,185,74,2,False,False,False,False,True,True,True,False,0,800000,800000,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,53,51,65,82,53,53,53,56,53,56,54,65,66,50,50,57,2,5718,1,1,0,0,10,46,0,0,0,0,0,2,9,0,0,0,0,0,0,0,47,173192,26,15,6,8,59,799,0,2,2,44,9,47,0,0,8,10,4,652,4045,9126,False
31,Mark Dekanich,http://tsn.ca/nhl/teams/players/bio/?id=4549,15,CAN,7/1/1986,192,74,1,False,False,False,False,False,True,True,False,0,575000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,58,57,70,73,69,64,65,66,66,64,68,64,66,55,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False
176,Niklas Bäckström,,0,FIN,7/1/1970,200,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,92,90,90,80,92,93,93,95,95,94,91,80,80,50,50,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
33,Mike Smith,http://tsn.ca/nhl/teams/players/bio/?id=2528,15,CAN,7/1/1982,218,76,3,False,False,False,False,False,True,True,False,0,2500000,2500000,2500000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,93,90,93,81,86,86,90,90,90,88,83,72,75,23,50,84,72,255632,30,29,12,7,186,1848,0,8,2,37,14,72,10,1,6,5,2,0,442,9688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
34,Niklas Backstrom,http://tsn.ca/nhl/teams/players/bio/?id=5571,25,FIN,7/1/1978,189,71,2,False,False,False,False,False,True,True,False,0,6200000,6200000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,2,2,2,92,85,86,61,86,90,87,89,91,92,75,80,84,5,50,82,72,242746,33,23,14,7,183,1768,0,4,3,53,17,70,12,0,6,6,2,403,2171,9762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
35,Chris Carrozzi,http://tsn.ca/nhl/teams/players/bio/?id=6637,18,CAN,7/1/1990,185,74,1,True,False,False,False,False,True,True,False,0,650000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,45,45,57,73,60,51,45,45,45,46,48,56,47,87,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,73810,9,6,5,4,25,327,0,2,0,17,7,20,63,0,3,4,2,0,0,3260,False
36,Justin Pogge,http://tsn.ca/nhl/teams/players/bio/?id=4747,29,CAN,7/1/1986,210,75,1,False,False,False,False,False,True,True,False,0,683333,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,48,60,64,77,60,57,54,54,53,63,54,64,66,55,50,59,17,49553,5,8,2,0,54,370,0,0,0,16,5,13,28,0,1,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
37,Cory Schneider,http://tsn.ca/nhl/teams/players/bio/?id=4785,26,USA,7/1/1986,195,74,2,True,False,False,False,False,True,True,False,0,3500000,3500000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,94,72,78,73,85,80,86,87,88,96,78,64,71,55,50,80,56,182508,22,23,6,2,136,1337,0,4,0,15,5,51,31,0,2,3,1,147,1491,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
38,Curtis Sanford,http://tsn.ca/nhl/teams/players/bio/?id=3352,0,CAN,7/1/1979,187,71,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,73,71,76,61,79,82,78,79,81,68,77,78,75,5,50,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
192,Thomas McCollum,http://tsn.ca/nhl/teams/players/bio/?id=6810,22,USA,7/1/1989,215,74,2,False,False,False,False,False,True,True,False,0,816666,816666,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,0,0,0,45,57,67,73,60,46,47,49,49,51,52,58,62,79,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,66,238225,42,20,4,22,64,774,0,2,2,43,11,65,3,0,6,10,5,0,2002,8850,False
40,Mathieu Garon,http://tsn.ca/nhl/teams/players/bio/?id=806,28,CAN,7/1/1978,206,73,2,False,False,False,False,True,True,True,False,0,1200000,1200000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,2,2,2,2,2,79,81,82,69,76,81,77,77,78,85,80,80,78,5,50,76,23,60296,11,5,0,1,45,427,0,2,1,0,0,15,67,1,1,1,0,138,538,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
41,Yann Danis,http://tsn.ca/nhl/teams/players/bio/?id=2858,29,CAN,7/1/1981,185,72,1,False,False,False,False,False,True,True,False,0,750000,0,0,0,0,0,0,0,0,0,,37,100,0,3,2,2,2,2,2,2,2,2,2,62,48,62,65,71,73,67,68,68,68,56,74,75,15,50,66,23,71713,10,7,1,0,50,489,0,0,0,0,0,19,31,0,0,0,0,0,120,1231,3,11082,1,1,1,0,5,68,0,0,0,4,2,3,2,1,0,0,1,0,0,481,False
42,Marek Schwarz,,0,CZE,7/1/1986,180,72,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,64,57,60,78,64,64,64,57,64,63,63,69,61,50,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
43,Morgan Clark,,0,USA,7/1/1990,162,72,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,59,56,52,58,59,57,60,52,58,57,57,56,56,50,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
44,Roberto Luongo,http://tsn.ca/nhl/teams/players/bio/?id=1050,13,CAN,7/1/1979,217,75,3,False,False,False,False,False,True,True,False,0,7250000,7250000,7250000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,2,2,2,2,2,2,91,91,89,77,86,85,91,90,91,82,81,78,86,5,50,84,52,183902,35,13,3,2,130,1385,0,4,1,20,4,51,31,0,4,3,0,500,1820,6566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
45,Craig Anderson,http://tsn.ca/nhl/teams/players/bio/?id=2293,6,USA,7/1/1981,180,74,4,False,False,False,False,True,True,True,False,0,5375000,5375000,5375000,5375000,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,95,95,96,73,89,85,87,90,91,96,85,74,80,15,50,85,71,241038,40,25,4,4,175,1744,0,2,3,10,2,70,12,1,7,3,1,0,1089,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
46,Johan Hedberg,http://tsn.ca/nhl/teams/players/bio/?id=252,8,SWE,7/1/1973,190,72,2,False,False,False,False,True,True,True,False,0,2750000,2750000,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,80,72,74,65,84,86,84,83,84,73,79,90,82,5,50,78,62,214620,26,30,4,8,164,1730,0,4,3,21,3,58,21,2,6,4,2,0,1267,8937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
47,Seamus Kotyk,,0,CAN,7/1/1980,180,71,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,55,79,55,55,55,55,55,55,55,55,55,32,32,50,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
48,Tobias Stephan,,6,SWI,7/1/1984,180,74,2,False,False,False,False,True,True,True,False,0,575000,575000,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,66,59,60,82,66,66,66,63,66,64,65,70,65,50,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,301452,57,11,13,42,52,743,0,15,2,68,16,82,0,0,8,13,7,375,1880,9614,False
49,Antti Niemi,http://tsn.ca/nhl/teams/players/bio/?id=6575,23,FIN,7/1/1983,210,74,3,False,False,False,False,True,True,True,False,0,5500000,5500000,5500000,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,86,95,91,73,86,90,90,89,90,75,88,70,78,31,50,83,73,250328,33,33,4,4,214,2104,0,36,3,37,9,72,5,0,9,6,3,0,2303,8329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
50,Jean-Sébastien Giguère,,14,CAN,6/30/1977,185,72,1,False,False,False,False,False,True,True,False,0,7600000,0,0,0,0,0,0,0,0,0,,2,100,0,3,2,2,2,2,2,2,2,2,2,86,83,83,80,87,87,87,90,88,88,88,87,87,50,50,84,69,232714,26,36,5,5,186,1977,0,21,0,18,6,68,14,0,8,5,1,677,1013,9298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
51,Carey Price,http://tsn.ca/nhl/teams/players/bio/?id=4960,17,CAN,7/1/1987,219,75,3,False,False,False,False,False,True,True,False,0,6250000,6250000,6250000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,2,2,93,96,92,77,86,91,91,89,90,88,84,62,78,63,50,84,68,228777,32,32,2,5,180,1784,0,14,1,21,4,67,15,2,8,5,2,0,3234,8922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
52,Cristobal Huet,,0,FRA,7/1/1975,205,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,84,78,77,80,84,86,86,89,86,83,86,83,77,50,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
