Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,PosC,PosLW,PosRW,PosD,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,CK,FG,DI,SK,ST,EN,DU,PH,FO,PA,SC,DF,PS,EX,LD,PO,MO,Overall,ProGP,ProShots,ProG,ProA,ProPoint,ProPlusMinus,ProPim,Pro5Pim,ProShotsBlock,ProOwnShotsBlock,ProOwnShotsMissGoal,ProHits,ProHitsTook,ProGW,ProGT,ProFaceOffWon,ProFaceOffTotal,ProPenalityShotsScore,ProPenalityShotsTotal,ProEmptyNetGoal,ProMinutePlay,ProHatTrick,ProPPG,ProPPA,ProPPShots,ProPPMinutePlay,ProPKG,ProPKA,ProPKShots,ProPKMinutePlay,ProGiveAway,ProTakeAway,ProPuckPossesionTime,ProFightW,ProFightL,ProFightT,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGP,FarmShots,FarmG,FarmA,FarmPoint,FarmPlusMinus,FarmPim,Farm5Pim,FarmShotsBlock,FarmOwnShotsBlock,FarmOwnShotsMissGoal,FarmHits,FarmHitsTook,FarmGW,FarmGT,FarmFaceOffWon,FarmFaceOffTotal,FarmPenalityShotsScore,FarmPenalityShotsTotal,FarmEmptyNetGoal,FarmMinutePlay,FarmHatTrick,FarmPPG,FarmPPA,FarmPPShots,FarmPPMinutePlay,FarmPKG,FarmPKA,FarmPKShots,FarmPKMinutePlay,FarmGiveAway,FarmTakeAway,FarmPuckPossesionTime,FarmFightW,FarmFightL,FarmFightT,FarmStar(1),FarmStar(2),FarmStar(3),GameInRowWithAGoal,GameInRowWithAPoint,GameInRowWithOutAGoal,GameInRowWithOutAPoint,FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
11,Gilbert Brule,http://tsn.ca/nhl/teams/players/bio/?id=4379,0,CAN,7/1/1987,187,71,False,False,True,False,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,65,41,70,75,65,50,56,65,52,59,58,54,70,62,68,63,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
12,Nate Thompson,http://tsn.ca/nhl/teams/players/bio/?id=3546,13,USA,7/1/1984,210,72,True,False,False,False,3,False,False,False,False,False,True,True,False,0,1000000,1000000,1000000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,2,2,2,2,2,2,69,46,81,70,72,62,74,65,77,56,58,76,58,68,67,39,50,64,82,118,11,18,29,19,44,10,13,0,0,53,175,2,0,795,1533,0,1,0,68768,0,1,2,7,3026,0,0,2,16478,0,0,6013,0,1,0,0,1,0,100,420,4645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,False
13,Steve Bernier,http://tsn.ca/nhl/teams/players/bio/?id=2837,14,CAN,7/1/1985,220,74,False,False,True,False,1,False,False,False,False,False,True,True,False,0,2000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,72,44,81,65,79,56,51,62,37,56,49,62,56,66,68,47,50,59,80,39,3,4,7,-13,31,5,13,0,0,71,48,0,0,21,39,0,0,0,41863,0,0,0,4,1341,0,0,0,1035,0,0,3827,0,0,1,0,0,1,50,240,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,0,0,0,False
14,Carl Gunnarsson,http://tsn.ca/nhl/teams/players/bio/?id=5218,28,SWE,7/1/1986,196,74,False,False,False,True,2,False,False,False,False,False,True,True,False,0,1400000,1400000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,2,2,2,2,2,60,38,84,66,74,76,80,56,30,56,53,85,56,64,63,55,50,67,82,41,5,21,26,3,89,25,95,0,0,111,75,0,0,0,0,0,0,0,79283,0,1,0,7,1834,0,0,2,16554,0,0,7812,1,0,4,0,2,0,305,1165,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False
15,Alex Pietrangelo,http://tsn.ca/nhl/teams/players/bio/?id=6590,17,CAN,7/1/1990,205,75,False,False,False,True,3,False,False,False,False,False,True,True,False,0,5000000,5000000,5000000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,2,2,58,38,85,75,78,93,92,71,30,71,65,86,67,56,63,87,50,73,82,158,12,50,62,-4,57,15,150,0,0,101,129,1,2,0,0,0,0,0,123579,0,6,11,85,17558,0,0,0,16022,0,0,18895,0,0,3,3,4,3,135,2565,8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False
16,Dan Fritsche,,0,USA,7/1/1985,204,73,True,False,False,False,0,False,False,False,False,True,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,71,42,79,69,77,75,75,63,61,64,62,63,62,66,65,50,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
17,Ilkka Pikkarainen,,0,FIN,7/1/1981,220,74,False,False,True,False,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,79,35,87,68,83,82,95,65,50,57,54,68,60,54,54,50,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
18,Trevor Daley,http://tsn.ca/nhl/teams/players/bio/?id=3131,3,CAN,7/1/1983,198,71,False,False,False,True,1,False,False,False,False,False,True,True,False,0,3000000,0,0,0,0,0,0,0,0,0,,2,100,0,3,3,3,3,3,3,3,3,3,2,50,35,77,70,67,84,93,63,30,58,54,82,69,70,67,31,50,68,79,138,17,29,46,-42,47,25,133,0,0,67,108,2,0,0,0,2,5,0,120942,0,12,6,82,17335,0,0,2,15931,0,0,14038,0,1,3,1,3,2,220,1770,5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,False
19,Dion Phaneuf,http://tsn.ca/nhl/teams/players/bio/?id=3507,20,CAN,7/1/1985,214,75,False,False,False,True,1,False,False,False,False,False,True,True,False,0,6750000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,2,2,2,75,56,73,73,80,97,98,68,30,66,65,83,67,66,73,47,50,74,81,155,15,50,65,9,166,40,114,0,0,263,120,2,0,0,0,0,4,1,124469,0,7,20,85,17850,0,0,1,15882,0,0,16139,0,1,4,4,5,5,80,2205,9525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,False
20,Brooks Laich,http://tsn.ca/nhl/teams/players/bio/?id=2553,30,CAN,7/1/1983,210,74,True,True,False,False,1,False,False,False,False,False,True,True,False,0,2200000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,63,44,81,72,77,85,96,74,72,71,66,79,79,70,70,31,50,71,82,266,33,32,65,7,27,5,21,0,0,70,174,2,0,859,1613,2,6,0,109615,3,9,10,49,15003,1,0,11,15332,0,0,14299,0,0,0,7,3,4,420,1195,11030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,False
21,David Moss,http://tsn.ca/nhl/teams/players/bio/?id=2498,22,USA,7/1/1981,207,76,True,True,True,False,3,False,False,False,False,False,True,True,False,0,2100000,2100000,2100000,0,0,0,0,0,0,0,Fractured Right Foot Injury,37,84,0,2,2,2,2,2,2,2,2,2,2,67,40,79,67,81,55,47,66,58,61,59,69,61,74,70,15,50,62,77,59,4,6,10,-4,4,0,3,0,0,18,68,1,0,284,607,0,0,0,41915,0,0,0,2,1466,0,0,1,5907,0,0,3651,0,1,0,0,0,2,0,525,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,True
22,Ryan Getzlaf,http://tsn.ca/nhl/teams/players/bio/?id=3505,18,CAN,7/1/1985,221,76,True,False,False,False,5,False,False,False,False,False,True,True,False,0,6400000,6400000,6400000,6400000,6400000,0,0,0,0,0,,2,100,0,3,3,3,3,3,3,3,3,2,2,75,50,77,78,84,98,98,76,69,91,67,70,71,66,78,47,50,75,81,204,23,62,85,-5,79,5,22,0,0,224,212,5,2,1190,2354,5,15,0,115468,0,6,19,47,15021,0,2,3,8680,0,0,14372,0,0,1,6,8,2,645,4865,13210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,False
23,Paul Stastny,http://tsn.ca/nhl/teams/players/bio/?id=4812,13,CAN,7/1/1985,205,72,True,False,False,False,1,False,False,False,False,False,True,True,False,0,6250000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,2,2,2,2,2,2,52,35,76,81,71,86,93,80,85,78,73,69,71,66,72,47,50,73,81,302,33,41,74,-5,15,5,14,0,0,55,189,5,0,1087,1969,0,7,0,95778,1,8,20,57,16824,1,1,2,4414,0,0,14032,0,0,1,2,5,2,125,2835,11365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,False
24,Milan Jurcina,http://tsn.ca/nhl/teams/players/bio/?id=2453,23,SVK,7/1/1983,253,76,False,False,False,True,2,False,False,False,False,True,True,True,False,0,1750000,1750000,0,0,0,0,0,0,0,0,,19,100,0,3,2,2,2,2,2,2,2,2,2,87,48,78,60,91,62,66,56,30,52,52,73,54,70,70,31,50,65,73,43,4,10,14,-12,72,20,81,0,0,167,40,0,1,1,3,0,0,0,78182,0,2,0,24,11036,0,0,2,11218,0,0,5689,0,1,1,0,0,0,110,680,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,False
25,Randy Jones,http://tsn.ca/nhl/teams/players/bio/?id=2907,4,CAN,7/1/1981,210,74,False,False,False,True,2,False,False,False,False,False,True,True,False,0,1050000,1050000,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,54,36,79,60,77,50,47,50,30,47,46,67,52,74,69,15,50,58,37,13,1,4,5,-7,28,10,37,0,0,23,15,0,0,0,0,0,0,0,35036,0,0,1,2,1801,0,0,0,3267,0,0,1832,0,1,1,0,0,0,0,230,305,20,8,1,3,4,10,6,0,8,0,0,15,5,0,1,0,1,0,0,0,24861,0,0,0,2,1989,0,0,0,1605,0,0,2396,0,0,0,1,1,0,0,0,0,0,0,0,1215,False
26,Mika Pyorala,,0,FIN,7/1/1981,190,72,True,False,False,False,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,57,40,83,72,68,82,95,65,67,62,55,64,62,56,56,50,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
27,Darren Helm,http://tsn.ca/nhl/teams/players/bio/?id=5471,12,CAN,7/1/1987,192,71,True,False,False,False,3,False,False,False,False,False,True,True,False,0,2000000,2000000,2000000,0,0,0,0,0,0,0,Torn Right ACL Injury,36,89,0,2,2,2,2,2,2,2,2,2,2,68,41,84,81,66,62,74,70,79,65,58,73,60,62,63,63,50,66,74,100,12,14,26,-1,24,0,6,0,0,72,142,2,0,735,1431,0,0,0,65050,0,0,0,0,74,1,0,11,15291,0,0,6710,0,0,0,0,4,0,0,1235,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,True
28,Patrick Kaleta,http://tsn.ca/nhl/teams/players/bio/?id=4632,4,USA,7/1/1986,206,73,False,False,True,False,2,False,False,False,False,False,True,True,False,0,800000,800000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,91,69,52,67,74,49,61,60,35,53,53,69,55,64,60,55,50,60,28,17,1,0,1,-8,17,5,4,0,0,41,12,0,0,4,9,0,0,0,12891,0,0,0,0,216,0,0,0,239,0,0,853,0,0,1,0,0,0,25,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,False
29,Alexandre Picard,http://tsn.ca/nhl/teams/players/bio/?id=4095,25,CAN,7/1/1985,215,74,False,True,False,False,3,False,False,False,False,False,True,True,False,0,900000,900000,900000,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,52,39,70,64,78,48,45,55,30,47,50,59,55,66,65,47,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,232,33,18,51,29,39,5,15,0,0,142,153,6,1,117,196,4,15,0,86450,0,4,3,17,6745,1,0,1,2783,0,0,21410,0,0,1,12,12,5,2,3,0,0,575,2925,12030,False
1587,Matt Calvert,http://tsn.ca/nhl/teams/players/bio/?id=6631,11,CAN,7/1/1989,187,70,False,True,False,False,2,False,False,False,False,False,True,True,False,0,891667,891667,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,0,50,35,71,73,62,50,59,63,31,55,53,58,57,58,64,79,50,57,18,4,0,0,0,-3,4,0,0,0,0,2,1,0,0,0,4,0,0,0,5187,0,0,0,0,72,0,0,0,572,0,0,321,0,0,0,0,0,0,0,0,50,36,69,6,10,16,8,4,0,10,0,0,39,62,3,0,52,98,3,9,0,43355,0,1,4,7,4115,0,0,1,3118,0,0,8772,0,0,0,4,0,2,0,1,10,0,200,1225,3515,False
31,Jack Hillen,http://tsn.ca/nhl/teams/players/bio/?id=5433,30,USA,7/1/1986,190,70,False,False,False,True,2,False,False,False,False,False,True,True,False,0,550000,550000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,56,37,71,68,63,53,61,54,30,50,51,70,56,64,63,55,50,60,80,28,4,8,12,-3,49,5,63,0,0,88,44,0,0,0,0,0,0,0,57079,0,0,0,2,814,0,0,0,4407,0,0,4054,0,0,1,0,3,1,0,0,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,0,0,0,False
32,Keith Yandle,http://tsn.ca/nhl/teams/players/bio/?id=4859,18,USA,7/1/1986,190,73,False,False,False,True,5,False,False,False,False,False,True,True,False,0,6350000,6350000,6350000,6350000,6350000,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,2,2,49,37,73,79,70,87,96,66,30,72,66,70,67,64,69,55,50,69,82,114,16,28,44,-22,31,5,101,0,0,51,92,3,0,0,0,0,1,1,120692,0,12,9,62,14894,0,2,0,10754,0,0,13148,1,0,1,1,2,0,70,1810,5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,False
33,Andrew Ladd,http://tsn.ca/nhl/teams/players/bio/?id=4409,26,CAN,7/1/1985,205,75,False,True,False,False,4,False,False,False,False,False,True,True,False,0,4250000,4250000,4250000,4250000,0,0,0,0,0,0,,2,100,0,3,2,2,2,2,2,2,2,2,2,58,42,77,74,78,89,96,76,39,66,78,71,76,66,70,47,50,71,82,251,33,32,65,13,36,0,12,0,0,126,99,5,2,49,129,2,3,1,102669,1,7,11,49,17463,1,0,3,6078,0,0,11135,0,0,0,6,7,3,100,2730,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,False
