Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,SK,DU,EN,SZ,AG,RB,SC,HS,RT,PH,PS,EX,LD,PO,MO,Overall,ProGP,ProSecPlay,ProW,ProL,ProOTL,ProShutout,ProGA,ProSA,ProSARebound,ProPim,ProA,ProPenalityShotsShots,ProPenalityShotsGoals,ProStartGoaler,ProBackupGoaler,ProEmptyNetGoal,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGp,FarmSecPlay,FarmW,FarmL,FarmOTL,FarmShutout,FarmGA,FarmSA,FarmSARebound,FarmPim,FarmA,FarmPenalityShotsShots,FarmPenalityShotsGoals,FarmStartGoaler,FarmBackupGoaler,FarmEmptyNetGoal,FarmStar(1),FarmStar(2),FarmStar(3),FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
19,Ben Bishop,,8,USA,1986-11-21,209,79,5,False,False,False,False,False,True,True,False,0,5500000,5500000,5500000,5500000,5500000,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,95,93,87,93,87,86,89,86,85,96,74,70,71,31,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
20,Peter Mannino,,12,USA,1984-02-17,195,73,1,False,False,False,False,True,True,True,False,0,625000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,0,45,52,61,69,60,57,52,52,52,54,55,74,69,15,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
22,Corey Crawford,,18,CAN,1984-12-31,216,74,3,False,False,False,False,False,True,True,False,0,5450000,5450000,5450000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,90,92,87,73,85,88,90,89,90,80,77,74,75,15,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
23,Johan Backlund,http://tsn.ca/nhl/teams/players/bio/?id=7286,0,SWE,1981-07-01,198,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,46,55,66,73,60,57,55,56,56,54,61,74,71,15,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
24,Simeon Varlamov,,24,RUS,1988-04-27,209,74,2,False,False,False,False,False,True,True,False,0,4500000,4500000,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,90,93,94,73,86,84,89,91,91,80,74,66,74,47,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
25,Michael Leighton,,0,CAN,1981-05-19,190,75,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,58,50,62,77,68,69,63,63,62,68,55,80,77,5,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
26,Anton Khudobin,,7,KAZ,1986-05-07,203,71,1,False,False,False,False,False,True,True,False,0,850000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,2,2,2,2,2,71,70,74,61,75,79,76,77,78,68,71,70,68,31,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
27,Peter Budaj,,24,SVK,1982-09-18,191,73,1,False,False,False,False,True,True,True,False,0,1400000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,2,2,2,47,55,67,69,60,54,54,56,57,55,55,78,76,5,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
28,John Curry,,0,USA,1984-02-27,185,71,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,55,54,69,61,66,58,61,65,66,59,55,74,66,15,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
30,Ryan Munce,,0,CAN,1985-07-01,185,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,53,51,65,82,53,53,53,56,53,56,54,65,66,50,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
31,Mark Dekanich,http://tsn.ca/nhl/teams/players/bio/?id=4549,0,CAN,1986-07-01,185,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,48,54,64,73,63,60,56,57,57,58,55,66,66,47,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
33,Mike Smith,,3,CAN,1982-03-22,215,76,1,False,False,False,False,True,True,True,False,0,5000000,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,84,96,95,81,80,82,82,82,82,81,70,78,79,5,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
34,Niklas Backstrom,,16,FIN,1978-02-13,194,74,1,False,False,False,False,True,True,True,False,0,2000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,64,64,73,73,73,73,70,70,70,67,61,86,86,5,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
36,Justin Pogge,http://tsn.ca/nhl/teams/players/bio/?id=4747,0,CAN,1986-07-01,210,75,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,48,60,64,77,60,57,54,54,53,63,54,64,66,55,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
37,Cory Schneider,,26,USA,1986-03-18,205,74,4,False,False,False,False,False,True,True,False,0,6000000,6000000,6000000,6000000,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,94,90,91,73,88,94,92,92,92,85,70,70,71,31,50,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
192,Thomas McCollum,,14,USA,1989-12-07,226,74,2,False,False,False,False,True,True,True,False,0,1400000,1400000,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,62,54,63,73,63,69,63,63,63,77,55,64,62,55,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
40,Mathieu Garon,http://tsn.ca/nhl/teams/players/bio/?id=806,0,CAN,1978-07-01,198,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,69,73,75,69,74,77,73,73,73,72,73,82,80,5,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
41,Yann Danis,,28,CAN,1981-06-21,185,72,1,False,False,False,False,True,True,True,False,0,575000,0,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,45,53,67,65,60,50,51,53,54,52,55,80,75,5,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
42,Marek Schwarz,,0,CZE,1986-07-01,180,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,64,57,60,78,64,64,64,57,64,63,63,69,61,50,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
43,Morgan Clark,,0,USA,1990-07-01,162,72,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,59,56,52,58,59,57,60,52,58,57,57,56,56,50,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
44,Roberto Luongo,,13,CAN,1979-04-04,217,75,3,False,False,False,False,True,True,True,False,0,7000000,7000000,7000000,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,87,92,89,77,85,91,89,88,89,75,76,84,86,5,50,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
45,Craig Anderson,,6,USA,1981-05-21,184,74,1,False,False,False,False,False,True,True,False,0,5375000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,86,76,85,73,86,80,85,87,88,77,73,80,81,5,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
46,Johan Hedberg,http://tsn.ca/nhl/teams/players/bio/?id=252,0,SWE,1973-07-01,190,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,66,57,69,65,72,71,69,66,66,79,63,94,82,5,50,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
49,Antti Niemi,,15,FIN,1983-08-29,210,74,5,False,False,False,False,True,True,True,False,0,6500000,6500000,6500000,6500000,6500000,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,94,96,90,73,85,88,88,87,88,94,77,76,80,7,50,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
51,Carey Price,,17,CAN,1987-08-16,216,75,5,False,False,False,False,False,True,True,False,0,8000000,8000000,8000000,8000000,8000000,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,95,96,92,77,90,89,95,93,94,83,79,68,78,39,50,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
53,Jaroslav Halak,,10,SVK,1985-05-13,186,71,3,False,False,False,False,True,True,True,False,0,4550000,4550000,4550000,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,87,90,85,61,87,88,88,88,89,82,72,72,78,23,50,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
193,Ben Scrivens,,19,CAN,1986-09-11,181,74,1,False,False,False,False,False,True,True,False,0,2300000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,2,2,2,74,85,86,73,79,76,75,75,75,76,73,70,69,31,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
58,Sergei Bobrovsky,,11,RUS,1988-09-20,182,74,1,False,False,False,False,False,True,True,False,0,7000000,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,92,87,91,73,88,82,87,88,90,87,78,66,72,47,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
346,Rob Zepp,,0,CAN,1981-09-07,198,74,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,60,54,72,73,67,67,64,65,65,67,69,80,73,5,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
67,Josh Tordjman,,0,CAN,1985-07-01,155,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,67,70,35,80,67,67,67,68,67,59,67,60,60,50,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
69,Brian Elliott,,27,CAN,1985-04-09,209,74,1,False,False,False,False,True,True,True,False,0,4000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,91,77,77,73,83,89,86,83,83,97,74,72,75,23,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
74,Manny Fernandez,,0,CAN,1974-07-01,207,72,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,74,74,78,78,72,75,75,73,75,75,74,84,82,50,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
78,Cam Ward,,20,CAN,1984-02-29,185,73,4,False,False,False,False,False,True,True,False,0,7500000,7500000,7500000,7500000,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,78,79,81,69,82,84,81,80,81,75,69,74,81,15,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
348,Viktor Fasth,,0,SWE,1982-08-08,181,72,2,False,False,False,False,False,True,True,False,0,2900000,2900000,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,60,63,73,65,71,71,66,67,69,65,69,78,80,5,50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
82,Ilya Bryzgalov,,24,RUS,1980-06-22,213,75,2,False,False,False,False,False,True,True,False,0,7000000,7000000,0,0,0,0,0,0,0,0,,0,100,0,1,0,0,0,0,0,0,0,0,0,71,62,74,77,70,74,70,69,69,83,57,82,83,5,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
83,Matt Climie,,26,CAN,1983-02-11,207,75,1,False,False,False,False,True,True,True,False,0,600000,0,0,0,0,0,0,0,0,0,,0,100,0,1,0,0,0,0,0,0,0,0,0,50,53,61,77,61,62,57,57,55,62,55,76,69,7,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
349,Adam Wilcox,,0,USA,1992-11-26,185,73,0,True,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,45,50,55,69,60,51,45,45,45,51,55,58,48,79,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
85,Allen York,,29,CAN,1989-06-17,194,75,1,False,False,False,False,True,True,True,False,0,600000,0,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,46,50,60,77,60,58,54,55,54,57,55,64,54,55,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
86,Jimmy Howard,,22,USA,1984-03-26,218,73,4,False,False,False,False,True,True,True,False,0,8500000,8500000,8500000,8500000,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,2,2,82,87,84,69,80,86,84,83,83,77,60,74,78,15,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
87,Michael Garnett,,0,CAN,1982-07-01,205,73,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,47,66,65,65,56,66,70,49,62,58,61,50,50,50,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
88,Anders Lindback,,26,SWE,1988-05-03,215,78,1,False,False,False,False,False,True,True,False,0,925000,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,73,65,76,89,73,75,72,73,72,77,73,66,70,47,50,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
89,Pekka Rinne,,5,FIN,1982-11-03,204,77,1,False,False,False,False,False,True,True,False,0,6650000,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,88,88,86,85,87,89,89,87,87,80,74,78,81,5,50,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
91,Braden Holtby,,30,CAN,1989-09-16,203,74,1,False,False,False,False,False,True,True,False,0,2000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,2,2,2,95,91,93,73,90,88,93,91,92,87,76,64,65,55,50,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
92,Marc-Andre Fleury,,28,CAN,1984-11-28,180,74,1,False,False,False,False,False,True,True,False,0,5750000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,91,96,89,73,92,91,92,91,92,81,74,74,79,15,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
93,Henrik Lundqvist,,12,SWE,1982-03-02,188,73,2,False,False,False,False,False,True,True,False,0,8000000,8000000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,93,85,84,69,89,84,90,90,91,89,72,78,82,5,50,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
95,Jonas Hiller,,9,CHE,1982-02-12,192,74,2,False,False,False,False,True,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,85,84,83,73,85,86,85,85,85,80,65,78,81,5,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
174,Mikko Koskinen,http://tsn.ca/nhl/teams/players/bio/?id=6768,0,FIN,1988-07-01,202,78,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,46,54,62,89,60,52,50,51,51,52,63,60,66,71,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
