Number,Transaction
20046,[2011-09-28 21:42:42] - TRADE : From Jets to Devils : Keith Yandle (74)- Alex Plante (P)- Jeff Frazee (P).
20047,[2011-09-28 21:42:42] - TRADE : From Devils to Jets : Jared Cowen (P)- Vladimir Tarasenko (P).
20048,[2011-09-28 21:43:00] - Arron Asham was added to Devils.
20049,[2011-09-28 21:43:00] - Ruslan Fedotenko was added to Predators.
20050,[2011-09-28 21:43:01] - TRADE : From Predators to Devils : Arron Asham (71).
20051,[2011-09-28 21:43:01] - TRADE : From Devils to Predators : Ruslan Fedotenko (71)- Y:2012-RND:7-NJD.
20052,[2011-09-28 21:45:38] - 50 was set to to 1079 players PO who match 'PO Over' and 'None' condition.
20053,[2011-09-28 21:45:48] - 50 was set to to 456 players PO who match 'PO Under' and 'None' condition.
20054,[2011-09-28 21:47:13] - 50 was set to to 126 goalies PO who match 'PO Over' and 'None' condition.
20055,[2011-09-28 21:47:19] - 50 was set to to 36 goalies PO who match 'PO Under' and 'None' condition.
20056,[2011-09-29 14:54:34] - Derek Amell was created.
20057,[2011-09-29 14:54:40] - Steve Barton was created.
20058,[2011-09-29 14:54:45] - David Brisebois was created.
20059,[2011-09-29 14:54:52] - Lonnie Cameron was created.
20060,[2011-09-29 14:54:58] - Scott Cherrey was created.
20061,[2011-09-29 14:55:05] - Pierre Champoux was created.
20062,[2011-09-29 14:55:13] - Michel Cormier was created.
20063,[2011-09-29 14:55:17] - Mike Cvik was created.
20064,[2011-09-29 14:55:24] - Greg Devorski was created.
20065,[2011-09-29 14:55:28] - Darren Gibbs was created.
20066,[2011-09-29 14:55:33] - Don Henderson was created.
20067,[2011-09-29 14:55:37] - Shane Heyer was created.
20068,[2011-09-29 14:55:51] - Brad Kovachik was created.
20069,[2011-09-29 14:55:56] - Brian Mach was created.
20070,[2011-09-29 14:56:03] - Andy McElman was created.
20071,[2011-09-29 14:56:08] - Steve Miller was created.
20072,[2011-09-29 14:56:16] - Jean Morin was created.
20073,[2011-09-29 14:56:21] - Brian Murphy was created.
20074,[2011-09-29 14:56:27] - Johnny Murray was created.
20075,[2011-09-29 14:56:32] - Derek Nansen was created.
20076,[2011-09-29 14:56:36] - Thor Nelson was created.
20077,[2011-09-29 14:56:41] - Tim Nowak was created.
20078,[2011-09-29 14:56:57] - Bryan Pancich was created.
20079,[2011-09-29 14:57:02] - Pierre Racicot was created.
20080,[2011-09-29 14:57:09] - Vaughan Rody was created.
20081,[2011-09-29 14:57:15] - Dan Schachte was created.
20082,[2011-09-29 14:57:24] - Tony Sericolo was created.
20083,[2011-09-29 14:57:30] - JAy Sharrers was created.
20084,[2011-09-29 14:57:41] - Mark Shwechyk was created.
20085,[2011-09-29 14:57:45] - Mark Wheler was created.
20086,[2011-09-29 14:57:54] - Stephane Auger was created.
20087,[2011-09-29 14:58:01] - David Banfield was created.
20088,[2011-09-29 14:58:06] - Darcy Burchell was created.
20089,[2011-09-29 14:58:11] - Francis Charron was created.
20090,[2011-09-29 14:58:21] - Paul Devroski was created.
20091,[2011-09-29 14:58:28] - Gord Dwyer was created.
20092,[2011-09-29 14:58:34] - Eric Furlatt was created.
20093,[2011-09-29 14:58:43] - Mike Hasenfratz was created.
20094,[2011-09-29 14:58:52] - Ghislain Hebert was created.
20095,[2011-09-29 14:59:00] - Jean Hebert was created.
20096,[2011-09-29 14:59:07] - Dave Jackson was created.
20097,[2011-09-29 14:59:15] - Marc Joannette was created.
20098,[2011-09-29 14:59:23] - Greg Kimmerly was created.
20099,[2011-09-29 14:59:30] - Tom Kowal was created.
20100,[2011-09-29 14:59:37] - Steve Kozari was created.
20101,[2011-09-29 14:59:44] - Dennis LaRue was created.
20102,[2011-09-29 14:59:53] - Fredrik Lecuyer was created.
20103,[2011-09-29 15:00:00] - Chris Lee was created.
20104,[2011-09-29 15:00:06] - Mike Leggo was created.
20105,[2011-09-29 15:00:13] - Mark Lemelin was created.
20106,[2011-09-29 15:00:23] - Matt MacPherson was created.
20107,[2011-09-29 15:00:30] - Rob Martell was created.
20108,[2011-09-29 15:00:37] - Wes McCauley was created.
20109,[2011-09-29 15:00:44] - Brad Meier was created.
20110,[2011-09-29 15:00:51] - Dean Morton was created.
20111,[2011-09-29 15:00:59] - Dan O'Halloran was created.
20112,[2011-09-29 15:01:06] - Dan O'Rourke was created.
20113,[2011-09-29 15:01:12] - Tim Peet was created.
20114,[2011-09-29 15:01:24] - Brain Pochmara was created.
20115,[2011-09-29 15:01:29] - Kevin Pollock was created.
20116,[2011-09-29 15:01:35] - Kyle Rehman was created.
20117,[2011-09-29 15:01:41] - Chris Rooney was created.
20118,[2011-09-29 15:01:52] - Graham Skiliter was created.
20119,[2011-09-29 15:02:01] - Francois St Laurent was created.
20120,[2011-09-29 15:02:07] - Justin St Pierre was created.
20121,[2011-09-29 15:02:12] - Kelly Sutherland was created.
20122,[2011-09-29 15:02:19] - Don Van Massenhoven was created.
20123,[2011-09-29 15:02:24] - Marcus Vinnerborg was created.
20124,[2011-09-29 15:02:30] - Stephen Walkom was created.
20125,[2011-09-29 15:02:35] - Ian Walsh was created.
20126,[2011-09-29 15:02:39] - Brad Watson was created.
20127,[2011-09-29 18:09:09] - Successfully loaded Sabres lines done with STHS Client - 2.0.6.6
20128,[2011-09-29 18:09:09] - Successfully loaded Devils lines done with STHS Client - 2.0.6.6
20129,[2011-09-29 18:09:09] - Evan Oberg of Islanders was sent to pro.
20130,[2011-09-29 18:09:09] - Steve MacIntyre of Islanders was sent to pro.
20131,[2011-09-29 18:09:09] - Francis Wathier of Islanders was sent to pro.
20132,[2011-09-29 18:09:09] - Jan Mursak of Islanders was sent to pro.
20133,[2011-09-29 18:09:09] - Micheal Haley of Islanders was sent to pro.
20134,[2011-09-29 18:09:09] - Ryan O'Marra of Islanders was sent to pro.
20135,[2011-09-29 18:09:09] - Successfully loaded Islanders lines done with STHS Client - 2.0.7.8
20136,[2011-09-29 18:09:09] - Jordan Hendry of Penguins was sent to farm.
20137,[2011-09-29 18:09:09] - Kris Newbury of Penguins was sent to farm.
20138,[2011-09-29 18:09:09] - Boyd Kane of Penguins was sent to farm.
20139,[2011-09-29 18:09:09] - Mark Parrish of Penguins was sent to farm.
20140,[2011-09-29 18:09:09] - Timo Pielmeier of Penguins was sent to farm.
20141,[2011-09-29 18:09:09] - Successfully loaded Penguins lines done with STHS Client - 2.0.7.8
20142,[2011-09-29 18:09:17] - Successfully loaded Capitals lines done with STHS Client - 2.0.6.6
20143,[2011-09-29 18:09:50] - Jets roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20144,[2011-09-29 18:09:50] - Nathan Oystrick of Jets was sent to pro.
20145,[2011-09-29 18:09:50] - Auto Roster Partial Function has been run for Jets.
20146,[2011-09-29 18:09:50] - Jets lines errors : Normal line # 1 Defense #1 is empty.
Normal line # 3 RW is empty.
Normal line # 4 C is empty.
PP line 1 Defense #1 is empty.
4 vs 4 line 1 Defense #1 is empty.
PK3 line 1 Defense #1 is empty.
PK line 1 Defense #1 is empty.
PK line 2 C is empty.
PK3 line 2 forward is empty.
LastMinOff line Defense #3 is empty.
Extra Defense #2 is empty.
Extra Defense #4 is empty.

20147,[2011-09-29 18:09:50] - Auto Lines Function has been run for Jets.
20148,[2011-09-29 18:09:50] - Predators roster errors : Not enough Centers available in Pro Team! 2 Dressed. 3 Required.
Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

20149,[2011-09-29 18:09:50] - Auto Roster Partial Function has been run for Predators.
20150,[2011-09-29 18:09:50] - Predators lines errors : Normal line # 1 C is empty.
Normal line # 3 C is empty.
Normal line # 3 RW is empty.
Unknown Player is used twice in Normal line #3
Normal line # 4 C is empty.
PP line 1 C is empty.
PK line 1 C is empty.
4 vs 4 line 1 C is empty.
PK3 line 1 forward is empty.
LastMinOff line C is empty.
LastMinDef line C is empty.
Extra Forward #0 is empty.
Extra Forward #1 is empty.
Penalty Shot Player #1 is empty.
Extra Forward #3 is empty.
Extra Forward #4 is empty.
Penalty Shot Player #5 is empty.
Unknown Player is used twice in Extra Forward Normal
Unknown Player is used twice in Extra Penalty Shot

20151,[2011-09-29 18:09:50] - Auto Lines Function has been run for Predators.
20152,[2011-09-29 18:09:50] - Rivermen roster errors : Billy Sauer is injured or suspended or has no contract but he's on farm Team!
Some errors will be automatically fixed.

20153,[2011-09-29 18:09:50] - Maple Leafs roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20154,[2011-09-29 18:09:50] - Auto Roster Partial Function has been run for Maple Leafs.
20155,[2011-09-29 18:09:50] - Maple Leafs lines errors : Normal line # 2 C is empty.
Normal line # 4 RW is empty.
PP line 1 RW is empty.
PK line 1 LW is empty.
4 vs 4 line 1 LW is empty.
PK3 line 2 forward is empty.
LastMinOff line RW is empty.
LastMinDef line RW is empty.
Penalty Shot Player #2 is empty.

20156,[2011-09-29 18:09:50] - Auto Lines Function has been run for Maple Leafs.
20157,[2011-09-29 18:09:56] - Jiri Tlusty from Ducks has scored a Hat Trick!
20158,[2011-09-29 18:09:56] - Game 73 - Francis Lessard from Falcons suspended for 1 game(s)
20159,[2011-09-29 18:09:56] - Francis Lessard from Blue Jackets has scored a Hat Trick!
20160,[2011-09-29 18:09:56] - Game 74 - Unknown Player from Admirals is injured  (Bruised Left Shoulder) and is out for the game.
20161,[2011-09-29 18:09:56] - Game 75 - Unknown Player from Pirates is injured  (Left Hand) and is out for 1 week.
20162,[2011-09-29 18:09:56] - Nazem Kadri from Sharks has scored a Hat Trick!
20163,[2011-09-29 18:09:56] - Game 76 - Jed Ortmeyer from Aeros is injured  (Back) and is out for 5-20 days.
20164,[2011-09-29 18:09:57] - Chris Minard from Wild has scored a Hat Trick!
20165,[2011-09-29 18:09:57] - Stephen Gionta from Wild has scored a Hat Trick!
20166,[2011-09-29 18:09:57] - Jed Ortmeyer from Wild has scored a Hat Trick!
20167,[2011-09-29 18:09:57] - Victor Oreskovich from Lightning has scored a Hat Trick!
20168,[2011-09-29 18:09:57] - Garth Murray from Lightning has scored a Hat Trick!
20169,[2011-09-29 18:09:57] - Andrew Ebbett from Lightning has scored a Hat Trick!
20170,[2011-09-29 18:09:57] - Mark Cullen from Penguins has scored a Hat Trick!
20171,[2011-09-29 18:09:58] - Game 92 - Chris Clark from Flames is injured  (Upper Body) and is out for 1 week.
20172,[2011-09-29 18:09:58] - Game 93 - Ryan Smyth from Jets is injured  (Lower Body) and is out for 2 weeks.
20173,[2011-09-29 18:09:58] - Pavel Datsyuk from Hurricanes is injured from Exhaustion.
20174,[2011-09-29 18:09:58] - Game 94 - Brent Burns from Ducks is injured  (Sprained Left Ankle) and is out for 1 week.
20175,[2011-09-29 18:09:58] - Game 96 - Tim Conboy from Devils suspended for 1 game(s)
20176,[2011-09-29 18:09:58] - Game 97 - Dion Phaneuf from Rangers suspended for 1 game(s)
20177,[2011-09-29 18:09:59] - Ducks lines for next game are empty. Current rosters/lines are not erased.
20178,[2011-09-29 18:09:59] - Crunch lines for next game are empty. Current rosters/lines are not erased.
20179,[2011-09-29 18:09:59] - Jets lines for next game are empty. Current rosters/lines are not erased.
20180,[2011-09-29 18:09:59] - IceCaps lines for next game are empty. Current rosters/lines are not erased.
20181,[2011-09-29 18:09:59] - Bruins lines for next game are empty. Current rosters/lines are not erased.
20182,[2011-09-29 18:09:59] - Flames lines for next game are empty. Current rosters/lines are not erased.
20183,[2011-09-29 18:09:59] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
20184,[2011-09-29 18:09:59] - IceHogs lines for next game are empty. Current rosters/lines are not erased.
20185,[2011-09-29 18:09:59] - Red Wings lines for next game are empty. Current rosters/lines are not erased.
20186,[2011-09-29 18:09:59] - Monarchs lines for next game are empty. Current rosters/lines are not erased.
20187,[2011-09-29 18:09:59] - Aeros lines for next game are empty. Current rosters/lines are not erased.
20188,[2011-09-29 18:09:59] - Predators lines for next game are empty. Current rosters/lines are not erased.
20189,[2011-09-29 18:09:59] - Admirals lines for next game are empty. Current rosters/lines are not erased.
20190,[2011-09-29 18:09:59] - Devils lines for next game are empty. Current rosters/lines are not erased.
20191,[2011-09-29 18:09:59] - Devils lines for next game are empty. Current rosters/lines are not erased.
20192,[2011-09-29 18:09:59] - Islanders lines for next game are empty. Current rosters/lines are not erased.
20193,[2011-09-29 18:09:59] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
20194,[2011-09-29 18:09:59] - Senators lines for next game are empty. Current rosters/lines are not erased.
20195,[2011-09-29 18:09:59] - Phantoms lines for next game are empty. Current rosters/lines are not erased.
20196,[2011-09-29 18:09:59] - Pirates lines for next game are empty. Current rosters/lines are not erased.
20197,[2011-09-29 18:09:59] - Penguins lines for next game are empty. Current rosters/lines are not erased.
20198,[2011-09-29 18:09:59] - Penguins lines for next game are empty. Current rosters/lines are not erased.
20199,[2011-09-29 18:09:59] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
20200,[2011-09-29 18:09:59] - Sharks lines for next game are empty. Current rosters/lines are not erased.
20201,[2011-09-29 18:09:59] - Sharks lines for next game are empty. Current rosters/lines are not erased.
20202,[2011-09-29 18:09:59] - Admirals lines for next game are empty. Current rosters/lines are not erased.
20203,[2011-09-29 18:09:59] - Marlies lines for next game are empty. Current rosters/lines are not erased.
20204,[2011-09-29 18:09:59] - Canucks lines for next game are empty. Current rosters/lines are not erased.
20205,[2011-09-29 18:09:59] - Wolves lines for next game are empty. Current rosters/lines are not erased.
20206,[2011-09-30 21:11:07] - Jake Dowell of Bruins was sent to pro.
20207,[2011-09-30 21:11:07] - Jay Rosehill of Bruins was sent to pro.
20208,[2011-09-30 21:11:07] - Jeff Petry of Bruins was sent to pro.
20209,[2011-09-30 21:11:08] - Successfully loaded Bruins lines done with STHS Client - 2.0.6.6
20210,[2011-09-30 21:11:08] - Successfully loaded Oilers lines done with STHS Client - 2.0.6.6
20211,[2011-09-30 21:11:08] - Torrey Mitchell of Sharks was sent to farm.
20212,[2011-09-30 21:11:08] - Kevin Porter of Sharks was sent to farm.
20213,[2011-09-30 21:11:08] - Arturs Kulda of Sharks was sent to farm.
20214,[2011-09-30 21:11:08] - John Mitchell of Sharks was sent to pro.
20215,[2011-09-30 21:11:08] - Successfully loaded Sharks lines done with STHS Client - 2.0.6.6
20216,[2011-09-30 21:11:13] - Ducks roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20217,[2011-09-30 21:11:13] - Ian Cole of Ducks was sent to pro.
20218,[2011-09-30 21:11:13] - Auto Roster Partial Function has been run for Ducks.
20219,[2011-09-30 21:11:13] - Auto Lines Function has been run for Ducks.
20220,[2011-09-30 21:11:13] - Blackhawks roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20221,[2011-09-30 21:11:13] - Auto Roster Partial Function has been run for Blackhawks.
20222,[2011-09-30 21:11:13] - Auto Lines Function has been run for Blackhawks.
20223,[2011-09-30 21:11:13] - Stars roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

20224,[2011-09-30 21:11:13] - Auto Roster Partial Function has been run for Stars.
20225,[2011-09-30 21:11:13] - Stars lines errors : Normal line # 1 RW is empty.
Normal line # 1 Defense #1 is empty.
Unknown Player is used twice in Normal line #1
Normal line # 4 Defense #4 is empty.
PK line 1 Defense #1 is empty.
4 vs 4 line 1 Defense #1 is empty.
PK3 line 1 Defense #1 is empty.
PP line 2 RW is empty.
LastMinDef line Defense #3 is empty.
Penalty Shot Player #1 is empty.
Extra Defense #4 is empty.
Andy Greene is used twice in Extra Defense PK

20226,[2011-09-30 21:11:13] - Auto Lines Function has been run for Stars.
20227,[2011-09-30 21:11:13] - Wild roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20228,[2011-09-30 21:11:13] - Jed Ortmeyer of Wild was sent to pro.
20229,[2011-09-30 21:11:13] - Auto Roster Partial Function has been run for Wild.
20230,[2011-09-30 21:11:13] - Auto Lines Function has been run for Wild.
20231,[2011-09-30 21:11:13] - Bears roster errors : Mike Brodeur is injured or suspended or has no contract but he's on farm Team!
Some errors will be automatically fixed.

20232,[2011-09-30 21:11:18] - Aaron Gagnon from Sabres has scored a Hat Trick!
20233,[2011-09-30 21:11:18] - DJ King from Capitals has scored a Hat Trick!
20234,[2011-09-30 21:11:18] - Robert Klinkhammer from Panthers has scored a Hat Trick!
20235,[2011-09-30 21:11:18] - Mathieu Carle from Kings is injured from Exhaustion.
20236,[2011-09-30 21:11:18] - Luke Adam from Kings has scored a Hat Trick!
20237,[2011-09-30 21:11:18] - Trevor Lewis from Stars has scored a Hat Trick!
20238,[2011-09-30 21:11:18] - Game 83 - Unknown Player from Monsters is injured  (Sore Left Knee) and is out for 2 weeks.
20239,[2011-09-30 21:11:18] - Game 83 - Andreas Engqvist from Monsters is injured  (Sore Left Knee) and is out for the game.
20240,[2011-09-30 21:11:18] - Andreas Engqvist from Avalanche is injured from Exhaustion.
20241,[2011-09-30 21:11:20] - Game 101 - Brooks Orpik from Panthers is injured  (Bruised Right Leg) and is out for the game.
20242,[2011-09-30 21:11:20] - Ducks lines for next game are empty. Current rosters/lines are not erased.
20243,[2011-09-30 21:11:20] - Bruins lines for next game are empty. Current rosters/lines are not erased.
20244,[2011-09-30 21:11:20] - Americans lines for next game are empty. Current rosters/lines are not erased.
20245,[2011-09-30 21:11:20] - Blackhawks lines for next game are empty. Current rosters/lines are not erased.
20246,[2011-09-30 21:11:20] - Monsters lines for next game are empty. Current rosters/lines are not erased.
20247,[2011-09-30 21:11:20] - Stars lines for next game are empty. Current rosters/lines are not erased.
20248,[2011-09-30 21:11:20] - Red Wings lines for next game are empty. Current rosters/lines are not erased.
20249,[2011-09-30 21:11:20] - City Barons lines for next game are empty. Current rosters/lines are not erased.
20250,[2011-09-30 21:11:20] - Panthers lines for next game are empty. Current rosters/lines are not erased.
20251,[2011-09-30 21:11:20] - Rampage lines for next game are empty. Current rosters/lines are not erased.
20252,[2011-09-30 21:11:20] - Monarchs lines for next game are empty. Current rosters/lines are not erased.
20253,[2011-09-30 21:11:20] - Wild lines for next game are empty. Current rosters/lines are not erased.
20254,[2011-09-30 21:11:20] - Senators lines for next game are empty. Current rosters/lines are not erased.
20255,[2011-09-30 21:11:20] - Senators lines for next game are empty. Current rosters/lines are not erased.
20256,[2011-09-30 21:11:20] - Canucks lines for next game are empty. Current rosters/lines are not erased.
20257,[2011-09-30 21:11:20] - Bears lines for next game are empty. Current rosters/lines are not erased.
20258,[2011-10-01 16:42:20] - Successfully loaded Islanders lines done with STHS Client - 2.0.7.8
20259,[2011-10-01 16:42:28] - Canadiens roster errors : Not enough Players available in Pro Team! 16 Dressed. 18 Required.
Some errors will be automatically fixed.

20260,[2011-10-01 16:42:28] - Auto Roster Partial Function has been run for Canadiens.
20261,[2011-10-01 16:42:28] - Canadiens lines errors : Normal line # 1 C is empty.
Normal line # 2 C is empty.
Normal line # 2 LW is empty.
Unknown Player is used twice in Normal line #2
Normal line # 3 C is empty.
Normal line # 3 Defense #3 is empty.
Normal line # 3 Defense #3 is empty.
Unknown Player is used twice in Normal line #3
Unknown Player is used twice in Normal line #3
Normal line # 4 LW is empty.
Unknown Player is used twice in lines 1 and 2.
PP line 1 C is empty.
PP line 1 RW is empty.
4 vs 4 line 1 C is empty.
PK3 line 1 forward is empty.
Unknown Player is used twice in PP line#1
PP line 2 C is empty.
PK line 2 C is empty.
4 vs 4 line 2 C is empty.
LastMinOff line C is empty.
LastMinDef line C is empty.
Extra Forward #0 is empty.
Extra Defense #1 is empty.
Penalty Shot Player #1 is empty.
Extra Forward #2 is empty.
Extra Defense #2 is empty.
Extra Defense #4 is empty.
Extra Forward #5 is empty.
Extra Defense #5 is empty.
Unknown Player is used twice in Extra Defense Normal

20262,[2011-10-01 16:42:28] - Auto Lines Function has been run for Canadiens.
20263,[2011-10-01 16:42:28] - Rivermen roster errors : Billy Sauer is injured or suspended or has no contract but he's on farm Team!
Some errors will be automatically fixed.

20264,[2011-10-01 16:42:33] - Brian McGrattan from Senators has scored a Hat Trick!
20265,[2011-10-01 16:42:33] - Game 85 - Unknown Player from Whale is injured  (Bruised Right Arm) and is out for 1 week.
20266,[2011-10-01 16:42:33] - Game 85 - Unknown Player from Whale is injured  (Sore Right Knee) and is out for 1 week.
20267,[2011-10-01 16:42:34] - Game 86 - Deryk Engelland from Admirals suspended for 1 game(s)
20268,[2011-10-01 16:42:34] - Victor Oreskovich from Lightning has scored a Hat Trick!
20269,[2011-10-01 16:42:34] - Jerome Samson from Lightning has scored a Hat Trick!
20270,[2011-10-01 16:42:34] - Alexandre Picard from Blues has scored a Hat Trick!
20271,[2011-10-01 16:42:34] - Troy Bodie from Coyotes has scored a Hat Trick!
20272,[2011-10-01 16:42:35] - Thomas Vanek from Sabres has scored a Hat Trick!
20273,[2011-10-01 16:42:35] - Ducks lines for next game are empty. Current rosters/lines are not erased.
20274,[2011-10-01 16:42:35] - Bruins lines for next game are empty. Current rosters/lines are not erased.
20275,[2011-10-01 16:42:35] - Sabres lines for next game are empty. Current rosters/lines are not erased.
20276,[2011-10-01 16:42:35] - Checkers lines for next game are empty. Current rosters/lines are not erased.
20277,[2011-10-01 16:42:35] - Blackhawks lines for next game are empty. Current rosters/lines are not erased.
20278,[2011-10-01 16:42:35] - Avalanche lines for next game are empty. Current rosters/lines are not erased.
20279,[2011-10-01 16:42:35] - Griffins lines for next game are empty. Current rosters/lines are not erased.
20280,[2011-10-01 16:42:35] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
20281,[2011-10-01 16:42:35] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased.
20282,[2011-10-01 16:42:35] - Whale lines for next game are empty. Current rosters/lines are not erased.
20283,[2011-10-01 16:42:35] - Senators lines for next game are empty. Current rosters/lines are not erased.
20284,[2011-10-01 16:42:35] - Senators lines for next game are empty. Current rosters/lines are not erased.
20285,[2011-10-01 16:42:35] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
20286,[2011-10-01 16:42:35] - Pirates lines for next game are empty. Current rosters/lines are not erased.
20287,[2011-10-01 16:42:35] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
20288,[2011-10-01 16:42:35] - Sharks lines for next game are empty. Current rosters/lines are not erased.
20289,[2011-10-01 16:42:35] - Admirals lines for next game are empty. Current rosters/lines are not erased.
20290,[2011-10-01 16:42:35] - Canucks lines for next game are empty. Current rosters/lines are not erased.
20291,[2011-10-02 17:33:28] - Tim Jackman of Maple Leafs was sent to pro.
20292,[2011-10-02 17:33:28] - Jason Williams of Maple Leafs was sent to pro.
20293,[2011-10-02 17:33:28] - Brandon Crombeen of Maple Leafs was sent to pro.
20294,[2011-10-02 17:33:28] - Mike Brown of Maple Leafs was sent to pro.
20295,[2011-10-02 17:33:28] - Daniel Larsson of Maple Leafs was sent to pro.
20296,[2011-10-02 17:33:28] - Successfully loaded Maple Leafs lines done with STHS Client - 2.0.6.6
20297,[2011-10-02 17:33:35] - Jets roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20298,[2011-10-02 17:33:36] - Auto Roster Partial Function has been run for Jets.
20299,[2011-10-02 17:33:36] - Auto Lines Function has been run for Jets.
