Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,PosC,PosLW,PosRW,PosD,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,CK,FG,DI,SK,ST,EN,DU,PH,FO,PA,SC,DF,PS,EX,LD,PO,MO,Overall,ProGP,ProShots,ProG,ProA,ProPoint,ProPlusMinus,ProPim,Pro5Pim,ProShotsBlock,ProOwnShotsBlock,ProOwnShotsMissGoal,ProHits,ProHitsTook,ProGW,ProGT,ProFaceOffWon,ProFaceOffTotal,ProPenalityShotsScore,ProPenalityShotsTotal,ProEmptyNetGoal,ProMinutePlay,ProHatTrick,ProPPG,ProPPA,ProPPShots,ProPPMinutePlay,ProPKG,ProPKA,ProPKShots,ProPKMinutePlay,ProGiveAway,ProTakeAway,ProPuckPossesionTime,ProFightW,ProFightL,ProFightT,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGP,FarmShots,FarmG,FarmA,FarmPoint,FarmPlusMinus,FarmPim,Farm5Pim,FarmShotsBlock,FarmOwnShotsBlock,FarmOwnShotsMissGoal,FarmHits,FarmHitsTook,FarmGW,FarmGT,FarmFaceOffWon,FarmFaceOffTotal,FarmPenalityShotsScore,FarmPenalityShotsTotal,FarmEmptyNetGoal,FarmMinutePlay,FarmHatTrick,FarmPPG,FarmPPA,FarmPPShots,FarmPPMinutePlay,FarmPKG,FarmPKA,FarmPKShots,FarmPKMinutePlay,FarmGiveAway,FarmTakeAway,FarmPuckPossesionTime,FarmFightW,FarmFightL,FarmFightT,FarmStar(1),FarmStar(2),FarmStar(3),GameInRowWithAGoal,GameInRowWithAPoint,GameInRowWithOutAGoal,GameInRowWithOutAPoint,FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
17,Ilkka Pikkarainen,,0,FIN,1981-07-01,220,74,False,False,True,False,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,79,35,87,68,83,82,95,65,50,57,54,68,60,54,54,50,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
18,Trevor Daley,,3,CAN,1983-07-01,199,69,False,False,False,True,2,False,False,False,False,False,True,True,False,0,3000000,3000000,0,0,0,0,0,0,0,0,,40,100,0,3,3,3,3,3,3,3,3,2,2,53,40,82,79,74,90,95,72,40,75,68,79,61,69,69,50,59,73,65,77,2,18,20,-7,71,15,50,31,32,37,112,0,0,0,0,0,0,0,83160,0,0,7,14,11268,0,0,4,10440,20,41,7965,1,1,0,0,1,1,75,95,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,False
19,Dion Phaneuf,,20,CAN,1985-07-01,214,75,False,False,False,True,2,False,False,False,False,False,True,True,False,0,6750000,6750000,0,0,0,0,0,0,0,0,,62,99,0,2,2,2,2,2,2,2,2,2,2,90,60,69,79,80,93,86,78,40,81,71,79,63,67,78,50,18,77,60,94,6,20,26,-6,115,25,79,42,43,144,124,3,0,0,0,0,0,0,96077,0,4,4,14,13416,0,0,2,13034,29,50,8672,1,0,3,2,1,0,150,150,2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
20,Brooks Laich,,30,CAN,1983-07-01,200,72,True,True,False,False,2,False,False,False,False,False,True,True,False,0,2200000,2200000,0,0,0,0,0,0,0,0,,0,99,0,2,2,2,2,2,2,2,2,2,2,77,40,79,73,75,91,95,75,84,76,72,77,74,64,64,50,23,73,85,190,26,24,50,-17,62,10,36,49,116,180,120,3,2,235,502,1,5,0,104291,0,12,13,37,16798,0,2,7,11370,35,29,10362,0,2,0,4,2,6,100,100,9130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,False
21,David Moss,,22,USA,1981-07-01,200,76,True,True,True,False,4,False,False,False,False,True,True,True,False,0,2100000,2100000,2100000,2100000,0,0,0,0,0,0,Bruised Right Shoulder Injury,64,48,0,2,2,2,2,2,2,2,2,2,2,81,40,87,73,75,86,86,71,40,70,73,74,72,63,63,50,23,70,77,102,7,16,23,0,19,5,19,34,66,107,73,3,1,10,42,0,0,0,63671,0,1,2,5,4852,1,3,7,6695,23,19,5848,2,0,0,0,2,2,0,0,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,True
22,Ryan Getzlaf,,18,CAN,1985-07-01,220,76,True,False,False,False,1,False,False,False,False,False,True,True,False,0,5000000,0,0,0,0,0,0,0,0,0,,37,99,0,3,3,3,3,3,3,3,3,2,2,97,52,75,85,75,89,82,93,75,97,75,66,81,70,77,50,54,79,71,273,29,43,72,1,98,30,21,72,145,159,140,6,1,942,1970,3,10,0,84303,1,12,18,35,13647,1,1,1,1688,55,23,16788,1,1,2,5,5,3,100,115,10415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,False
23,Paul Stastny,,1,CAN,1985-07-01,205,72,True,False,False,False,2,False,False,False,False,False,True,True,False,0,6250000,6250000,0,0,0,0,0,0,0,0,,11,99,0,3,3,3,3,3,3,3,3,3,3,68,40,70,84,76,86,95,79,87,80,75,70,71,67,67,50,52,74,79,293,30,63,93,6,103,15,36,91,180,172,164,3,1,1229,2358,2,3,0,96876,0,13,30,37,16149,0,0,1,2135,63,23,14802,0,0,1,5,7,6,410,695,13140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,False
24,Milan Jurcina,,29,SVK,1983-07-01,236,73,False,False,False,True,1,False,False,False,False,False,True,True,False,0,1300000,0,0,0,0,0,0,0,0,0,,13,100,0,2,2,2,2,2,2,2,2,2,2,97,40,76,63,92,88,95,68,40,69,65,75,56,72,72,50,31,73,81,82,3,16,19,8,129,25,102,34,29,154,114,1,0,0,0,0,0,0,114757,0,2,3,24,16594,0,1,1,14263,29,58,7199,0,0,3,0,1,0,0,0,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
25,Randy Jones,,12,CAN,1981-07-01,200,74,False,False,False,True,3,False,False,False,False,True,True,True,False,0,1050000,1050000,1050000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,59,45,84,73,75,88,95,67,40,70,62,70,57,76,76,50,24,70,40,11,2,3,5,5,10,0,11,4,5,17,31,0,0,0,0,0,0,0,26549,0,2,2,6,4371,0,0,0,1610,2,10,1465,0,1,0,0,0,1,45,45,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
26,Mika Pyorala,,0,FIN,1981-07-01,190,72,True,False,False,False,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,57,40,83,72,68,82,95,65,67,62,55,64,62,56,56,50,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
27,Darren Helm,,12,CAN,1987-07-01,195,71,True,False,False,False,1,False,False,False,False,False,True,True,False,0,1150000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,81,40,88,84,72,84,95,69,84,70,67,75,67,63,63,50,70,71,82,141,9,13,22,11,16,0,41,55,68,101,150,0,0,524,981,0,0,0,77896,0,0,0,2,411,1,2,5,17680,24,16,7606,1,0,0,3,0,0,95,95,5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,False
28,Patrick Kaleta,,4,USA,1986-07-01,198,71,False,False,True,False,3,False,False,False,False,False,True,True,False,0,800000,800000,800000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,93,67,66,72,74,85,95,65,45,64,66,68,67,62,62,50,65,68,80,77,6,4,10,1,78,30,8,24,37,97,34,1,1,25,52,0,0,0,40454,0,1,0,1,1170,0,0,0,1692,19,14,3091,0,1,5,0,0,0,45,70,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,False
29,Alexandre Picard,,25,CAN,1985-07-01,190,74,False,True,False,False,1,False,False,False,False,False,True,True,False,0,825000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,71,75,86,76,69,82,95,65,50,60,52,62,61,60,60,50,71,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,249,46,43,89,13,113,65,16,68,115,56,46,10,2,72,116,0,1,1,52443,4,32,27,41,4685,0,0,7,6089,85,29,10268,2,2,7,14,6,6,0,0,1,1,0,0,11655,False
1587,Matt Calvert,,11,CAN,1989-07-01,180,71,False,True,False,False,3,True,False,False,False,False,True,True,False,0,712500,712500,712500,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,72,40,88,70,60,82,95,68,60,66,70,66,69,53,53,50,53,65,43,39,1,3,4,1,4,0,9,11,30,42,34,0,0,7,15,0,1,0,24637,0,0,0,0,1296,0,0,3,3009,6,5,2193,0,0,0,0,0,0,0,0,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
31,Jack Hillen,,30,USA,1986-07-01,190,70,False,False,False,True,3,False,False,False,False,False,True,True,False,0,550000,550000,550000,0,0,0,0,0,0,0,,16,100,0,2,2,2,2,2,2,2,2,2,2,64,45,80,74,70,87,95,70,40,72,65,74,59,60,60,50,26,70,69,48,3,10,13,-2,66,20,52,18,21,38,68,0,0,0,0,0,0,0,62871,0,0,4,2,7968,0,0,0,3860,15,27,4186,0,1,2,0,0,1,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,False
32,Keith Yandle,,18,USA,1986-07-01,210,72,False,False,False,True,1,False,False,False,False,False,True,True,False,0,6200000,0,0,0,0,0,0,0,0,0,,9,100,0,3,3,3,3,3,3,3,3,2,2,47,40,80,86,77,87,95,81,40,87,71,69,69,65,65,50,51,73,78,177,14,40,54,-10,54,20,103,76,70,54,109,4,0,0,0,0,0,0,105267,0,11,11,43,18222,0,1,0,4811,59,50,13868,2,1,1,1,3,3,20,315,6520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,False
33,Andrew Ladd,,26,CAN,1985-07-01,200,74,False,True,False,False,5,False,False,False,False,False,True,True,False,0,4250000,4250000,4250000,4250000,4250000,0,0,0,0,0,,6,100,0,3,3,3,3,3,3,3,3,3,2,68,51,84,77,75,87,95,76,50,75,77,73,79,65,65,50,44,73,86,182,23,23,46,-4,41,15,33,67,110,161,82,5,4,32,90,2,5,0,92892,1,6,8,19,13786,0,0,6,8179,38,24,9546,0,1,2,3,4,3,460,535,9415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,False
34,Eric Fehr,,29,CAN,1985-07-01,212,76,False,False,True,False,2,False,False,False,False,False,True,True,False,0,2000000,2000000,0,0,0,0,0,0,0,0,,9,100,0,2,2,2,2,2,2,2,2,2,2,58,40,86,72,81,86,77,71,55,70,72,69,71,65,65,50,47,69,81,186,15,13,28,-2,21,5,31,56,97,88,94,2,2,38,92,1,1,0,74523,0,3,2,15,10355,0,0,1,1658,31,23,8871,0,1,0,2,4,2,0,0,5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
35,Mike Green,,30,CAN,1985-07-01,204,72,False,False,False,True,2,False,False,False,False,False,True,True,False,0,5750000,5750000,0,0,0,0,0,0,0,0,,8,100,0,2,2,2,2,2,2,2,2,2,2,89,57,69,89,77,85,83,80,40,83,75,79,70,65,70,50,30,77,81,207,16,42,58,6,236,50,108,80,85,202,178,2,1,1,1,1,2,0,122013,0,11,10,45,18156,0,0,1,6287,65,64,15643,1,4,4,2,2,3,30,30,4390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,False
36,Brian Lee,,1,USA,1987-07-01,202,74,False,False,False,True,3,False,False,False,False,False,True,True,False,0,935000,935000,935000,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,84,54,85,68,76,87,95,65,40,64,59,68,53,63,63,50,54,67,6,4,0,1,1,2,2,0,3,0,2,12,10,0,0,0,0,0,0,0,5422,0,0,0,0,219,0,0,0,999,1,2,352,0,0,0,0,0,0,0,0,480,38,23,5,9,14,-6,45,25,34,12,16,41,59,0,0,0,0,0,0,0,53405,0,5,2,6,6600,0,0,1,6285,9,35,4437,1,1,2,0,1,0,0,1,15,0,0,0,1465,False
