Number,Name,Abbre,City,Division,Conference,Captain,Assistant #1,Assistant #2,Payroll,TotalPlayersSalaries,ExpensePerDay,CoachID,ScheduleGameInAYear,Morale,PlayOffEliminated,PowerRanking,PlayOffWinRound,StandingPlayoffTitle,Streak,Last10W,Last10L,Last10T,Last10OTW,Last10OTL,Last10SOW,Last10SOL,GP,W,L,T,OTW,OTL,SOW,SOL,Points,GF,GA,HomeGP,HomeW,HomeL,HomeT,HomeOTW,HomeOTL,HomeSOW,HomeSOL,HomeGF,HomeGA,PPAttemp,PPGoal,PKAttemp,PKGoalGA,PKGoalGF,ShotsFor,ShotsAga,ShotsBlock,ShotsPerPeriod #1,ShotsPerPeriod #2,ShotsPerPeriod #3,ShotsPerPeriod #4,GoalsPerPeriod #1,GoalsPerPeriod #2,GoalsPerPeriod #3,GoalsPerPeriod #4,PuckTimeInZone DF,PuckTimeInZone OF,PuckTimeInZone NT,PuckTimeControlinZone DF,PuckTimeControlinZone OF,PuckTimeControlinZone NT,Shutouts,TotalGoal,TotalAssist,TotalPoint,Pim,Hits,Face Off Won Defensif Zone, Face Off Total Defensif Zone,Face Off Won Offensif Zone,Face Off Total Offensif Zone,Face Off Won Neutral Zone,Face Off Total Neutral Zone,EmptyNetGoal
11,Griffins,GRP,Grand Rapids,Central Division,Western Conference,0,0,0,0,1386833,106679,129,8,50,False,21,0,,L1,0,2,0,1,0,0,0,3,0,2,0,1,0,0,0,2,5,7,1,0,1,0,0,0,0,0,1,2,2,0,6,1,0,85,49,9,28,27,25,5,1,0,3,1,3619,5571,1852,878,4457,1018,0,5,8,13,14,60,27,35,68,95,28,38,0,
12,City Barons,OCB,Oklahoma,Northwest Division,Western Conference,0,0,0,0,875000,67308,37,8,50,False,1,0,,W3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,8,2,1,1,0,0,0,0,0,0,3,1,6,1,3,0,0,56,26,16,13,22,21,0,3,3,2,0,3169,5634,1997,972,4360,1187,1,8,15,23,8,59,29,43,48,71,22,42,0,
13,Rampage,SAR,San Antonio,Southeast Division,Eastern Conference,0,0,0,0,448000,34462,3,8,50,False,29,0,,L3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,8,1,0,1,0,0,0,0,0,2,3,3,0,2,0,0,80,90,28,27,20,33,0,0,1,2,0,5212,3665,1923,1115,2643,917,0,3,6,9,6,67,28,61,36,69,17,33,0,
14,Monarchs,MAN,Manchester,Pacific Division,Western Conference,0,0,0,0,129000,9923,99,8,50,False,16,0,,L1,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,3,1,1,0,0,0,0,0,0,3,1,3,0,7,0,0,28,36,15,11,8,9,0,1,0,2,0,4051,1849,1300,870,1200,511,0,3,6,9,33,38,11,38,10,41,4,25,0,
15,Aeros,HOU,Houston,Northwest Division,Western Conference,0,0,0,0,437500,33654,16,8,50,False,26,0,,L2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,7,1,0,1,0,0,0,0,0,1,3,0,0,3,0,0,36,50,14,11,14,11,0,0,1,1,0,4193,1707,1300,847,1130,523,0,2,4,6,6,52,15,50,8,33,13,33,0,
16,Bulldogs,HAM,Hamilton,Northeast Division,Eastern Conference,0,0,0,0,936280,72022,114,8,50,False,4,0,,W3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,7,2,1,1,0,0,0,0,0,0,2,1,6,0,6,1,0,78,65,12,32,28,18,0,4,2,1,0,4452,4545,1803,1138,3535,895,1,7,13,20,14,87,31,78,30,65,7,32,0,
17,Admirals,MIL,Milwaukee,Central Division,Western Conference,0,0,0,0,268750,20673,96,8,50,False,12,0,,W1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,6,5,1,1,0,0,0,0,0,0,6,5,3,0,0,0,0,25,28,11,5,13,7,0,3,2,1,0,1466,1320,814,467,903,401,0,6,12,18,15,27,13,23,10,20,13,26,0,
18,Devils,ALB,Albany,Orr Division,Eastern Conference,0,0,0,0,4390000,337692,52,8,50,False,27,0,,L2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,5,3,0,5,2,0,21,43,6,4,11,6,0,0,0,0,0,4074,1813,1313,863,1237,544,0,0,0,0,15,32,10,37,12,32,5,22,0,
19,Sound Tigers,BPT,Bridgeport,Orr Division,Eastern Conference,0,0,0,0,723583,55660,61,8,50,False,5,0,,W2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,6,0,1,1,0,0,0,0,0,0,3,0,4,2,3,0,0,40,21,6,18,11,11,0,2,3,1,0,2685,3193,1322,640,2452,674,2,6,11,17,11,48,19,33,22,35,19,28,0,
20,Whale,CON,Connecticut,Orr Division,Eastern Conference,0,0,0,0,475000,36538,115,8,50,False,30,0,,L3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,13,1,0,1,0,0,0,0,0,0,4,0,0,7,2,0,44,92,22,21,16,7,0,2,1,0,0,6405,2552,1843,1194,1719,720,0,3,6,9,27,75,16,60,17,46,16,46,0,
21,Senators,BNG,Binghamton,Northeast Division,Eastern Conference,0,0,0,0,1470833,113141,18,8,50,False,20,0,,W1,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,5,2,1,1,0,0,0,0,0,3,5,4,2,7,0,0,33,51,13,8,11,14,0,1,0,2,0,3012,2919,1269,727,2113,662,0,3,6,9,14,66,21,47,21,45,14,24,0,
22,Phantoms,ADP,Adirondack,Orr Division,Eastern Conference,0,0,0,0,670242,51557,60,8,50,False,8,0,,W1,2,1,0,0,0,0,0,3,2,1,0,0,0,0,0,4,7,3,1,1,0,0,0,0,0,0,5,0,7,2,4,1,0,54,41,3,14,23,17,0,3,1,3,0,2640,6271,1889,850,5043,1114,2,7,12,19,8,53,29,48,41,57,29,46,0,
23,Pirates,POR,Portland,Pacific Division,Western Conference,0,0,0,0,1375833,105833,63,8,50,False,18,0,,W1,1,1,0,0,0,0,1,3,1,1,0,0,0,0,1,3,3,5,1,0,0,0,0,0,0,1,1,2,9,0,5,0,0,43,36,10,15,16,10,5,1,1,1,0,4008,5042,2050,1259,3802,1091,1,3,6,9,10,47,39,67,38,64,18,32,0,
24,Penguins,WBS,Wilkes-Barre Scranton,Orr Division,Eastern Conference,0,0,0,0,411250,31635,100,8,50,False,6,0,,W2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,8,3,1,1,0,0,0,0,0,0,4,3,5,1,0,0,0,67,29,13,15,29,23,0,0,5,3,0,1967,3942,1291,607,3166,759,1,8,16,24,0,44,18,31,25,39,16,28,0,
25,Rivermen,PEO,Peoria,Central Division,Western Conference,0,0,0,0,801000,61615,5,8,50,False,2,0,,W3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,7,1,1,1,0,0,0,0,0,0,2,0,2,1,4,0,0,58,85,11,24,19,15,0,3,2,2,0,5198,3689,1913,1147,2723,883,2,7,14,21,10,69,32,102,13,50,15,39,0,
26,Sharks,WOR,Worcester,Pacific Division,Western Conference,0,0,0,0,853500,65654,6,8,50,False,3,0,,W1,2,0,0,0,0,1,0,3,2,0,0,0,0,1,0,6,8,2,1,1,0,0,0,0,0,0,3,0,10,2,4,0,0,65,34,10,17,29,19,3,2,3,2,1,3570,5610,1920,996,4364,1072,1,8,11,19,21,56,35,59,42,69,28,39,0,
27,Admirals,NOR,Norfolk,Southeast Division,Eastern Conference,0,0,0,0,792167,60936,75,8,50,False,11,0,,W1,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,4,4,2,1,0,0,0,0,0,1,0,3,2,3,0,3,0,0,56,23,8,18,24,14,5,2,1,0,2,1585,4778,1137,453,4052,729,1,4,5,9,6,20,16,28,26,39,13,20,0,
28,Marlies,TOR,Toronto,Northeast Division,Eastern Conference,0,0,0,0,506167,38936,127,8,50,False,22,0,,L2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,5,1,0,1,0,0,0,0,0,0,2,4,0,6,2,0,36,29,15,14,12,10,0,1,0,1,0,3721,2209,1270,894,1594,527,0,2,4,6,12,42,24,47,17,32,7,22,0,
29,Wolves,CHI,Chicago,Northwest Division,Western Conference,0,0,0,0,150833,11603,103,8,50,False,24,0,,L2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,5,2,0,2,0,0,0,0,0,1,5,2,1,6,0,0,24,39,11,8,7,9,0,0,1,0,0,3057,2909,1234,690,2220,565,0,1,2,3,41,37,17,42,13,32,9,22,0,
30,Bears,HER,Hershey,Southeast Division,Eastern Conference,0,0,0,0,1485000,114231,109,8,50,False,9,0,,W2,2,0,0,0,0,0,1,3,2,0,0,0,0,0,1,5,9,6,1,1,0,0,0,0,0,0,4,1,4,0,4,0,0,80,87,19,25,22,30,8,3,2,4,1,5306,3824,1970,1159,2811,870,0,9,18,27,10,59,27,74,30,60,14,36,0,
