Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,PosC,PosLW,PosRW,PosD,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,CK,FG,DI,SK,ST,EN,DU,PH,FO,PA,SC,DF,PS,EX,LD,PO,MO,Overall,ProGP,ProShots,ProG,ProA,ProPoint,ProPlusMinus,ProPim,Pro5Pim,ProShotsBlock,ProOwnShotsBlock,ProOwnShotsMissGoal,ProHits,ProHitsTook,ProGW,ProGT,ProFaceOffWon,ProFaceOffTotal,ProPenalityShotsScore,ProPenalityShotsTotal,ProEmptyNetGoal,ProMinutePlay,ProHatTrick,ProPPG,ProPPA,ProPPShots,ProPPMinutePlay,ProPKG,ProPKA,ProPKShots,ProPKMinutePlay,ProGiveAway,ProTakeAway,ProPuckPossesionTime,ProFightW,ProFightL,ProFightT,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGP,FarmShots,FarmG,FarmA,FarmPoint,FarmPlusMinus,FarmPim,Farm5Pim,FarmShotsBlock,FarmOwnShotsBlock,FarmOwnShotsMissGoal,FarmHits,FarmHitsTook,FarmGW,FarmGT,FarmFaceOffWon,FarmFaceOffTotal,FarmPenalityShotsScore,FarmPenalityShotsTotal,FarmEmptyNetGoal,FarmMinutePlay,FarmHatTrick,FarmPPG,FarmPPA,FarmPPShots,FarmPPMinutePlay,FarmPKG,FarmPKA,FarmPKShots,FarmPKMinutePlay,FarmGiveAway,FarmTakeAway,FarmPuckPossesionTime,FarmFightW,FarmFightL,FarmFightT,FarmStar(1),FarmStar(2),FarmStar(3),GameInRowWithAGoal,GameInRowWithAPoint,GameInRowWithOutAGoal,GameInRowWithOutAPoint,FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
12,Nate Thompson,http://tsn.ca/nhl/teams/players/bio/?id=3546,13,USA,01-Jul-84,212,72,True,False,False,False,2,False,False,False,False,False,True,True,False,0,1000000,1000000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,2,2,2,72,48,82,72,72,57,79,67,78,60,64,76,61,70,67,31,50,66,3,2,1,1,2,1,0,0,3,0,0,1,6,0,0,17,30,1,1,0,1656,0,0,0,0,0,0,0,0,704,0,0,128,0,0,0,0,0,1,405,405,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
13,Steve Bernier,http://tsn.ca/nhl/teams/players/bio/?id=2837,14,CAN,01-Jul-85,220,75,False,False,True,False,4,False,False,False,False,False,True,True,False,0,1500000,1500000,1500000,1500000,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,70,47,81,71,82,53,74,65,35,59,62,59,60,68,68,39,50,62,3,3,0,0,0,-2,2,0,1,0,0,2,0,0,0,2,5,0,0,0,2105,0,0,0,1,22,0,0,0,66,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,False
14,Carl Gunnarsson,http://tsn.ca/nhl/teams/players/bio/?id=5218,28,SWE,01-Jul-86,196,74,False,False,False,True,1,False,False,False,False,False,True,True,False,0,1400000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,2,2,2,2,2,64,39,83,70,74,75,74,56,30,63,49,84,54,66,63,47,50,68,3,2,0,0,0,-4,7,5,2,0,0,8,4,0,0,0,0,0,0,0,3677,0,0,0,0,250,0,0,1,880,0,0,435,0,0,1,0,0,0,145,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,False
15,Alex Pietrangelo,http://tsn.ca/nhl/teams/players/bio/?id=6590,17,CAN,01-Jul-90,201,75,False,False,False,True,2,False,False,False,False,False,True,True,False,0,5000000,5000000,0,0,0,0,0,0,0,0,,0,99,0,3,3,3,3,3,3,3,3,3,2,54,36,87,73,78,96,95,63,30,68,61,86,61,58,63,79,50,72,3,5,2,1,3,3,2,0,3,0,0,4,4,0,0,0,0,0,0,0,4793,0,0,0,0,194,0,0,1,403,0,0,600,0,0,0,1,0,0,700,700,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False
16,Dan Fritsche,,0,USA,01-Jul-85,204,73,True,False,False,False,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,71,42,79,69,77,75,75,63,61,64,62,63,62,66,65,50,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
17,Ilkka Pikkarainen,,0,FIN,01-Jul-81,220,74,False,False,True,False,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,79,35,87,68,83,82,95,65,50,57,54,68,60,54,54,50,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
18,Trevor Daley,http://tsn.ca/nhl/teams/players/bio/?id=3131,3,CAN,01-Jul-83,198,71,False,False,False,True,4,False,False,False,False,True,True,True,False,0,4250000,4250000,4250000,4250000,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,52,35,80,72,67,79,88,57,30,56,56,82,60,72,67,23,50,67,3,7,1,1,2,1,4,0,1,0,0,4,6,0,0,0,0,0,0,0,3847,0,0,0,5,490,0,0,0,559,0,0,528,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
19,Dion Phaneuf,http://tsn.ca/nhl/teams/players/bio/?id=3507,20,CAN,01-Jul-85,214,75,False,False,False,True,4,False,False,False,False,False,True,True,False,0,6000000,6000000,6000000,6000000,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,74,51,70,75,80,96,98,67,30,64,68,82,64,68,79,39,50,74,1,3,0,0,0,1,2,0,1,0,0,3,2,0,0,0,0,0,0,0,1483,0,0,0,2,555,0,0,0,164,0,0,165,0,0,0,0,0,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
20,Brooks Laich,http://tsn.ca/nhl/teams/players/bio/?id=2553,2,CAN,01-Jul-83,210,74,True,True,False,False,4,False,False,False,False,True,True,True,False,0,4500000,4500000,4500000,4500000,0,0,0,0,0,0,,0,99,0,3,2,2,2,2,2,2,2,2,2,63,42,78,67,77,78,61,70,74,67,60,77,71,72,73,23,50,66,3,10,2,3,5,5,2,0,0,0,0,2,3,0,0,20,49,0,0,0,2887,0,0,0,0,102,0,0,0,114,0,0,338,0,0,0,0,1,0,920,920,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,False
21,David Moss,http://tsn.ca/nhl/teams/players/bio/?id=2498,22,USA,01-Jul-81,210,76,True,True,True,False,2,False,False,False,False,False,True,True,False,0,2100000,2100000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,66,44,78,70,82,60,71,70,48,70,60,73,61,76,71,7,50,66,3,4,0,0,0,-1,0,0,0,0,0,1,3,0,0,8,14,0,0,0,2509,0,0,0,0,52,0,0,0,296,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,False
22,Ryan Getzlaf,http://tsn.ca/nhl/teams/players/bio/?id=3505,18,CAN,01-Jul-85,221,76,True,False,False,False,4,False,False,False,False,False,True,True,False,0,6400000,6400000,6400000,6400000,0,0,0,0,0,0,,0,98,0,1,3,3,3,3,3,3,3,3,3,70,49,76,83,84,92,91,85,71,95,75,73,91,68,82,39,50,77,2,7,0,2,2,0,2,0,1,0,0,2,7,0,0,31,72,0,0,0,3234,0,0,0,1,275,0,0,0,835,0,0,383,0,0,0,0,0,0,205,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
23,Paul Stastny,http://tsn.ca/nhl/teams/players/bio/?id=4812,13,CAN,01-Jul-85,205,72,True,False,False,False,3,False,False,False,False,False,True,True,False,0,4250000,4250000,4250000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,2,2,2,51,35,80,79,71,84,84,76,82,74,70,68,68,68,74,39,50,70,3,7,2,2,4,3,0,0,0,0,0,3,9,0,0,42,71,0,0,0,3251,0,0,1,1,403,0,0,0,92,0,0,366,0,0,0,1,0,0,825,825,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,False
24,Milan Jurcina,http://tsn.ca/nhl/teams/players/bio/?id=2453,0,SVK,01-Jul-83,253,76,False,False,False,True,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,87,48,78,60,91,62,66,56,30,52,52,73,54,70,70,31,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
25,Randy Jones,http://tsn.ca/nhl/teams/players/bio/?id=2907,5,CAN,01-Jul-81,210,74,False,False,False,True,1,False,False,False,False,False,True,True,False,0,1050000,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,0,55,36,76,60,77,49,42,49,30,46,45,65,51,76,69,7,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1128,0,0,0,1,47,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,1,1,85,85,85,False
26,Mika Pyorala,,0,FIN,01-Jul-81,190,72,True,False,False,False,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0,0,0,57,40,83,72,68,82,95,65,67,62,55,64,62,56,56,50,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
27,Darren Helm,http://tsn.ca/nhl/teams/players/bio/?id=5471,12,CAN,01-Jul-87,192,71,True,False,False,False,2,False,False,False,False,False,True,True,False,0,2000000,2000000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,66,40,83,74,66,59,52,66,76,61,55,72,58,64,63,55,50,62,3,0,0,1,1,0,0,0,0,0,0,0,12,0,0,34,64,0,0,0,2329,0,0,0,0,0,0,0,0,1148,0,0,188,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,False
28,Patrick Kaleta,http://tsn.ca/nhl/teams/players/bio/?id=4632,4,USA,01-Jul-86,206,73,False,False,True,False,1,False,False,False,False,False,True,True,False,0,800000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,2,2,2,85,85,58,67,74,46,59,56,36,50,52,73,54,66,60,47,50,59,3,3,0,0,0,0,7,5,0,0,0,6,2,0,0,1,2,0,0,0,2203,0,0,0,0,7,0,0,0,204,0,0,182,0,1,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,False
29,Alexandre Picard,http://tsn.ca/nhl/teams/players/bio/?id=4095,0,CAN,01-Jul-85,215,74,False,True,False,False,0,False,False,False,False,False,True,True,False,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,52,39,70,64,78,48,45,55,30,47,50,59,55,66,65,47,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1587,Matt Calvert,http://tsn.ca/nhl/teams/players/bio/?id=6631,11,CAN,01-Jul-89,187,70,False,True,False,False,1,False,False,False,False,False,True,True,False,0,891667,0,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,2,2,2,56,44,74,78,62,59,79,68,32,61,68,63,72,60,64,71,50,63,3,4,3,0,3,1,0,0,1,0,0,2,4,1,0,0,2,0,0,0,1917,0,0,0,0,0,0,0,0,202,0,0,236,0,0,0,0,1,0,710,710,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False
31,Jack Hillen,http://tsn.ca/nhl/teams/players/bio/?id=5433,30,USA,01-Jul-86,190,70,False,False,False,True,1,False,False,False,False,False,True,True,False,0,550000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,2,2,2,53,36,70,74,63,54,47,57,30,52,55,73,57,66,63,47,50,61,3,0,0,0,0,0,2,0,1,0,0,3,3,0,0,0,0,0,0,0,2404,0,0,0,0,0,0,0,0,251,0,0,250,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,False
32,Keith Yandle,http://tsn.ca/nhl/teams/players/bio/?id=4859,18,USA,01-Jul-86,190,73,False,False,False,True,4,False,False,False,False,False,True,True,False,0,6350000,6350000,6350000,6350000,0,0,0,0,0,0,,0,99,0,1,3,3,3,3,3,3,3,3,3,50,36,67,83,70,84,95,68,30,69,72,66,66,66,70,47,50,68,2,1,0,1,1,1,2,0,1,0,0,1,3,0,0,0,0,0,0,0,3048,0,0,0,1,325,0,0,0,618,0,0,299,0,0,0,0,0,0,105,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
33,Andrew Ladd,http://tsn.ca/nhl/teams/players/bio/?id=4409,26,CAN,01-Jul-85,205,75,False,True,False,False,3,False,False,False,False,False,True,True,False,0,4250000,4250000,4250000,0,0,0,0,0,0,0,,0,98,0,3,3,3,3,3,3,3,3,2,2,64,49,83,78,78,88,96,84,50,79,81,73,87,68,75,39,50,75,2,10,0,3,3,0,2,0,0,0,0,3,2,0,0,0,5,0,0,0,2890,0,0,1,4,618,0,0,0,96,0,0,391,0,0,0,0,0,0,295,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,False
34,Eric Fehr,http://tsn.ca/nhl/teams/players/bio/?id=3524,24,CAN,01-Jul-85,212,76,False,False,True,False,3,False,False,False,False,True,True,True,False,0,1500000,1500000,1500000,0,0,0,0,0,0,0,,0,100,0,2,2,2,2,2,2,2,2,2,2,57,37,77,69,82,49,64,70,32,58,66,67,63,68,66,39,50,63,3,4,0,0,0,-5,0,0,1,0,0,1,2,0,0,1,2,0,0,0,2419,0,0,0,0,140,0,0,0,105,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
